"ensembl_gene_id","sample.shrubr5_3_2002","sample.shrubr5_2_2002","sample.shrubr5_1_2002","sample.jh_2_002_3","sample.jh_2_002_2","sample.jh_2_002_1"
"ENSG00000128731",6065.97399036338,5506.3773984787,4761.90148602693,4929.47746161041,5011.82393951661,4688.3744235551
"ENSG00000128739",114.967524100704,107.821211886442,90.0900281140231,0,7.81875809596976,4.019755150233
"ENSG00000128789",413.164539736904,468.762808896669,398.970124504959,365.872415971084,340.115977174684,375.17714735508
"ENSG00000128791",729.325231013839,696.513497105997,597.650811506421,1675.82633386755,1610.66416776977,1642.73993806189
"ENSG00000128805",706.331726193698,722.459778041237,1080.27596211726,715.411241943458,707.597607685263,736.955110876051
"ENSG00000128815",0,0.57658402078311,0,65.3343599948364,45.6094222264902,53.5967353364401
"ENSG00000128829",3249.26964989614,3216.76225194897,3844.10932461532,1407.95545788872,1368.28266679471,1456.49128276776
"ENSG00000128833",592.801296144253,604.260053780699,660.39208108583,75.1345139940618,88.6125917543239,72.3555927041941
"ENSG00000128849",376.518641429805,416.870247026189,243.725701058473,1014.31593891983,1012.52917342808,897.745316885371
"ENSG00000128872",730.043778039469,607.719557905398,809.201502524172,14.7002309988382,31.275032383879,10.719347067288
"ENSG00000128881",512.324029273761,464.150136730404,465.733270339459,1161.31824890822,1211.90750487531,1022.35772654259
"ENSG00000128891",143.70940512588,167.785950047885,193.854435495353,311.971568975344,289.294049550881,217.066778112582
"ENSG00000128908",1779.12243545839,1790.86996855234,1649.77363983805,1501.05692088137,1507.71718617283,1597.18271302591
"ENSG00000128915",1244.52344839012,1220.62837199784,1413.28731603874,241.737131980895,218.925226687153,230.465961946692
"ENSG00000128917",17.2451286151056,17.8741046442764,27.3487585346142,47.3674109962564,67.7625701650712,42.8773882691521
"ENSG00000128918",1421.28601669495,1429.92837154211,1147.84348320278,370.772492970697,525.159918779302,477.010944494317
"ENSG00000128923",865.130618857795,694.783745043648,978.120305237965,1076.38358091493,1136.32617661427,1315.7998525096
"ENSG00000128928",1659.84362920391,1672.6702442918,1360.19854947154,197.63643898438,244.987753673719,290.762289200187
"ENSG00000128944",981.535237009758,1019.40054874454,847.811514573039,284.204465977538,201.984584145885,188.928492060951
"ENSG00000128951",1858.16260827762,2014.0079845954,1920.04372418012,58.8009239953528,41.7000431785054,42.8773882691521
"ENSG00000128965",500.108729838061,420.329751150887,249.3563278156,891.814013929517,886.125917543239,937.942868387701
"ENSG00000128973",1853.13277909822,1778.7617041159,1423.74419430197,424.673339966437,410.484800038412,443.512984909042
"ENSG00000128989",3552.49649471174,3548.87464792004,3984.07061829247,1131.91778691054,1051.62296390793,1055.85568612787
"ENSG00000129003",2175.04184658019,1786.83388040686,1866.95495761292,2272.00236882044,2049.8177474934,2052.75496338565
"ENSG00000129007",110.656241946927,178.741046442764,172.136303717866,58.8009239953528,54.7313066717883,61.6362456369061
"ENSG00000129009",407.416163531869,359.211844947878,383.686994735616,66.9677189947073,75.581328261041,65.6560007871391
"ENSG00000129028",278.077698918577,331.535811950288,271.878834844105,8.16679499935455,7.81875809596976,2.679836766822
"ENSG00000129038",8018.98480602408,7614.94516248254,3397.6810603003,5845.79186053799,6325.37529963953,5531.18308672062
"ENSG00000129055",854.352413473354,949.633882229782,863.094644342382,710.511164943846,723.235123877202,627.081803436349
"ENSG00000129071",582.023090759812,635.97217492377,624.195194790017,65.3343599948364,95.1282235009654,97.8140419890031
"ENSG00000129083",3613.57299189024,3344.76390456282,3425.02981883491,6435.43445949138,6709.79757269138,6897.89983779984
"ENSG00000129084",153.050516459062,148.182093341259,153.63567294445,27.7671029978055,31.275032383879,64.3160824037281
"ENSG00000129103",3291.66392440827,3313.62836744053,2800.8346240449,1113.95083791196,1090.71675438778,1145.63021781641
"ENSG00000129116",3934.04496532096,3737.9942067369,1967.50186399018,7907.09091837507,7573.77034229604,7930.97691140972
"ENSG00000129128",1626.79046602496,1610.39917004723,1696.4274043971,625.576496950558,604.650626088328,699.437396140543
"ENSG00000129158",111.374788972557,81.8749309512016,95.7206548711495,24.5003849980636,28.6687796852224,44.2173066525631
"ENSG00000129159",37.3644453327287,23.6399448521075,42.6318883039574,31.0338209975473,86.0063390556673,54.9366537198511
"ENSG00000129167",19.4007696919938,18.4506886650595,30.5662595386864,6.53343599948364,2.60625269865659,9.37942868387701
"ENSG00000129170",0.718547025629398,0,0,47.3674109962564,36.4875377811922,33.497959585275
"ENSG00000129173",611.483518810618,668.837464108408,725.546476418293,535.741751957658,510.825528936691,482.370618027961
"ENSG00000129187",1622.47918387118,1587.3358092159,1641.72988732787,166.602617986833,140.737645727456,117.912817740168
"ENSG00000129194",17.963675640735,19.0272726858426,26.5443832835961,24.5003849980636,7.81875809596976,13.39918383411
"ENSG00000129195",685.493862450446,671.720384212323,634.652073053252,55.5342059956109,80.7938336583541,49.5769801862071
"ENSG00000129197",594.956937221142,537.952891390642,559.040799457554,29.4004619976764,45.6094222264902,44.2173066525631
"ENSG00000129204",517.353858453167,517.19586664245,526.061414165813,398.539595968502,371.391009558563,495.769801862071
"ENSG00000129219",538.191722196419,527.574379016546,623.390819538999,810.146063935971,1067.26048009987,971.440827972976
"ENSG00000129221",0.718547025629398,0,0,50.6341289959982,31.275032383879,36.177796352097
"ENSG00000129235",356.399324712182,351.716252677697,341.055106431659,761.145293939844,728.447629274516,637.801150503637
"ENSG00000129244",30.1789750764347,31.1355371222879,51.480016065156,53.90084699574,87.3094654049956,76.3753478544271
"ENSG00000129245",894.591046908601,827.974653844546,839.767762062858,3952.7287796876,3812.94769813458,3625.81914551017
"ENSG00000129250",3754.40820891361,3932.87960576159,4296.16821568748,11652.3831050791,10948.8675870563,11256.6543390358
"ENSG00000129255",615.076253938765,588.115701198772,604.890188765584,573.309008954689,562.950582909822,570.805231333087
"ENSG00000129292",1750.38055443321,1915.98870106227,2244.2069503404,4483.57045464565,3925.01656417682,4539.64348299647
"ENSG00000129295",31.6160691276935,24.2165288728906,66.7631458344993,114.335129990964,99.0376025489502,83.0749397714821
"ENSG00000129315",1174.82438690407,1074.17603071893,1118.88597416613,2195.2344958265,2223.13355195407,2296.62010916646
"ENSG00000129317",323.346161533229,274.45399389276,259.008830827816,147.002309988382,102.946981596935,88.4346133051261
"ENSG00000129347",1438.53114531006,1579.26363292494,1578.98861774846,684.377420945911,577.284972752434,589.564088700841
"ENSG00000129351",24091.4446753025,23978.3996723072,20575.114545791,3844.92708569612,3810.34144543593,3944.71972076199
"ENSG00000129353",895.30959393423,980.76941935207,826.897758046569,1960.03079984509,1978.14579828035,2230.96410837932
"ENSG00000129354",45.2684626146521,36.3247933093359,32.1750100407225,49.0007699961273,40.3969168291771,66.9959191705501
"ENSG00000129355",381.54847060921,349.409916594565,270.270084342069,161.70254098722,177.225183508648,200.98775751165
"ENSG00000129422",115.686071126333,170.092286131017,80.4375251018063,558.608777955851,581.194351800419,578.844741633553
