"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezgene_id","external_gene_name","gene_biotype","external_gene_source","transcript_count","description"
"ENSG00000171408",21.9471182258124,1.33767197526246,0.625999976283805,0.0108384998888319,0.0129823164985326,"27115","PDE7B","protein_coding","HGNC Symbol",3,"phosphodiesterase 7B [Source:HGNC Symbol;Acc:HGNC:8792]"
"ENSG00000111641",1624.03255785871,0.364629648124214,0.144532927141916,0.0108426791542539,0.0129866410519709,"4839","NOP2","protein_coding","HGNC Symbol",23,"NOP2 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:7867]"
"ENSG00000142046",79.3721912153925,0.630222340123967,0.255554467030143,0.0108539842493837,0.0129994995495452,"641649","TMEM91","protein_coding","HGNC Symbol",14,"transmembrane protein 91 [Source:HGNC Symbol;Acc:HGNC:32393]"
"ENSG00000197275",58.4726712829689,0.686670859866093,0.280609643531628,0.0108557596545429,0.0130009438657721,"25788","RAD54B","protein_coding","HGNC Symbol",8,"RAD54 homolog B [Source:HGNC Symbol;Acc:HGNC:17228]"
"ENSG00000183054",10.6067536333745,1.55906492242924,0.767428512494987,0.0108599732372834,0.0130053078581189,"729540","RGPD6","protein_coding","HGNC Symbol",11,"RANBP2 like and GRIP domain containing 6 [Source:HGNC Symbol;Acc:HGNC:32419]"
"ENSG00000109917",952.96399817222,-0.254093238758306,0.100331946675791,0.0108876855782761,0.0130378107396823,"8882","ZPR1","protein_coding","HGNC Symbol",9,"ZPR1 zinc finger [Source:HGNC Symbol;Acc:HGNC:13051]"
"ENSG00000081154",1812.87379488423,-0.237129520759759,0.0936142612366851,0.0108974330941873,0.0130487987800428,"57092","PCNP","protein_coding","HGNC Symbol",8,"PEST proteolytic signal containing nuclear protein [Source:HGNC Symbol;Acc:HGNC:30023]"
"ENSG00000198176",3694.08499870108,0.211859444569927,0.0835093043276516,0.0109262365574675,0.0130826024338901,"7027","TFDP1","protein_coding","HGNC Symbol",8,"transcription factor Dp-1 [Source:HGNC Symbol;Acc:HGNC:11749]"
"ENSG00000139679",82.8329962399973,-0.658716388712606,0.269586677532776,0.0109320732837999,0.0130889046081997,"10161","LPAR6","protein_coding","HGNC Symbol",9,"lysophosphatidic acid receptor 6 [Source:HGNC Symbol;Acc:HGNC:15520]"
"ENSG00000253642",13.7096355267978,1.59722218992128,0.808295199555211,0.0109384289353551,0.0130958273949425,"NA","AF279873.3","lncRNA","Clone-based (Ensembl) gene",4,"novel transcript"
"ENSG00000100162",520.306525549791,0.457955559741236,0.183001814878003,0.0109525923158599,0.0131120966214515,"79019","CENPM","protein_coding","HGNC Symbol",8,"centromere protein M [Source:HGNC Symbol;Acc:HGNC:18352]"
"ENSG00000032742",301.923436778926,-0.462618478838686,0.185412106845875,0.0109677417085502,0.0131295445024488,"8100","IFT88","protein_coding","HGNC Symbol",7,"intraflagellar transport 88 [Source:HGNC Symbol;Acc:HGNC:20606]"
"ENSG00000239388",7.94964259572024,1.9172876818733,1.02305736999165,0.0109740162143185,0.0131363669344008,"142686","ASB14","protein_coding","HGNC Symbol",3,"ankyrin repeat and SOCS box containing 14 [Source:HGNC Symbol;Acc:HGNC:19766]"
"ENSG00000110675",31.604547333663,-0.906771568023023,0.385763465197746,0.0109875395460769,0.0131518653508591,"55531","ELMOD1","protein_coding","HGNC Symbol",7,"ELMO domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25334]"
"ENSG00000216835",25.0457601286772,-1.28353883088841,0.598534929068429,0.0110308800226613,0.0132030507978063,"NA","RBMXP1","processed_pseudogene","HGNC Symbol",1,"RBMX pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:9911]"
"ENSG00000175215",3960.83878038219,0.270914794771775,0.107166281112284,0.0110546201906987,0.0132307721600866,"10106","CTDSP2","protein_coding","HGNC Symbol",8,"CTD small phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:17077]"
"ENSG00000126457",5227.98661406538,0.363170726297517,0.144250609325226,0.0110568414165605,0.013232736922839,"3276","PRMT1","protein_coding","HGNC Symbol",21,"protein arginine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:5187]"
"ENSG00000214517",1764.75245726345,-0.31686777409149,0.125907230619622,0.0110686453507988,0.0132461693850572,"51400","PPME1","protein_coding","HGNC Symbol",9,"protein phosphatase methylesterase 1 [Source:HGNC Symbol;Acc:HGNC:30178]"
"ENSG00000128052",29.1385961114373,0.976106266783022,0.419491062575588,0.01108223743079,0.0132617402529057,"3791","KDR","protein_coding","HGNC Symbol",4,"kinase insert domain receptor [Source:HGNC Symbol;Acc:HGNC:6307]"
"ENSG00000133114",513.699784745691,0.471735582305671,0.189158525605049,0.0110863954774798,0.013266020690333,"55425","GPALPP1","protein_coding","HGNC Symbol",7,"GPALPP motifs containing 1 [Source:HGNC Symbol;Acc:HGNC:20298]"
"ENSG00000131797",146.803859323249,0.469310913550818,0.188318302344642,0.011141248793805,0.013330959641644,"NA","CLUHP3","transcribed_unprocessed_pseudogene","HGNC Symbol",7,"clustered mitochondria homolog pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:28447]"
"ENSG00000124493",173.153515249295,-0.653074048116993,0.267977025182206,0.0111554421157491,0.013347242990543,"2914","GRM4","protein_coding","HGNC Symbol",14,"glutamate metabotropic receptor 4 [Source:HGNC Symbol;Acc:HGNC:4596]"
"ENSG00000110013",202.121855442441,0.39476028376497,0.15751610931102,0.0112259330393905,0.0134308799543698,"54414","SIAE","protein_coding","HGNC Symbol",6,"sialic acid acetylesterase [Source:HGNC Symbol;Acc:HGNC:18187]"
"ENSG00000254427",5.13094829867444,2.35627138934011,1.28738450910013,0.0112410866940957,0.0134483052573602,"NA","LINC02696","lncRNA","HGNC Symbol",9,"long intergenic non-protein coding RNA 2696 [Source:HGNC Symbol;Acc:HGNC:54210]"
"ENSG00000118162",279.798417826835,-0.382189823678367,0.152711952673114,0.0112822964818573,0.013496899427835,"11133","KPTN","protein_coding","HGNC Symbol",9,"kaptin, actin binding protein [Source:HGNC Symbol;Acc:HGNC:6404]"
"ENSG00000081041",35.7469159904338,-1.09555139692136,0.489395840402516,0.0113151688422801,0.0135355150468564,"2920","CXCL2","protein_coding","HGNC Symbol",3,"C-X-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:4603]"
"ENSG00000236364",8.69373060840569,1.78533857905719,0.939789083816473,0.0113593374181086,0.0135876387538206,"NA","AL358115.1","lncRNA","Clone-based (Ensembl) gene",2,"novel transcript, antisense to UCK2"
"ENSG00000273443",50.2569261552926,-0.882573002731722,0.37673699412152,0.0113723920318913,0.0136025415250211,"NA","AL645608.8","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript"
"ENSG00000124228",2160.87956540675,0.194590011902892,0.0770575721374397,0.0113855388016022,0.0136175529568618,"55661","DDX27","protein_coding","HGNC Symbol",7,"DEAD-box helicase 27 [Source:HGNC Symbol;Acc:HGNC:15837]"
"ENSG00000077942",3473.7208092354,-0.359156430926186,0.143508686289824,0.0113865958107287,0.0136181037434615,"2192","FBLN1","protein_coding","HGNC Symbol",18,"fibulin 1 [Source:HGNC Symbol;Acc:HGNC:3600]"
"ENSG00000184274",17.5580373887683,-1.51503337089066,0.769950331481225,0.011411920706608,0.0136476767800869,"NA","LINC00315","lncRNA","HGNC Symbol",1,"long intergenic non-protein coding RNA 315 [Source:HGNC Symbol;Acc:HGNC:16621]"
"ENSG00000176076",7.80509933161735,1.89875498637584,1.01692723377238,0.0114228886384664,0.0136600779223816,"23630","KCNE5","protein_coding","HGNC Symbol",1,"potassium voltage-gated channel subfamily E regulatory subunit 5 [Source:HGNC Symbol;Acc:HGNC:6241]"
"ENSG00000124571",2969.48746299871,-0.321151351514296,0.128168406564225,0.0114447247297538,0.0136854737890362,"57510","XPO5","protein_coding","HGNC Symbol",12,"exportin 5 [Source:HGNC Symbol;Acc:HGNC:17675]"
"ENSG00000214022",1075.59374721403,0.32280406413048,0.128728342648723,0.0114914775472944,0.0137406605774227,"29803","REPIN1","protein_coding","HGNC Symbol",19,"replication initiator 1 [Source:HGNC Symbol;Acc:HGNC:17922]"
"ENSG00000261064",5.30752228343584,2.40135105241479,1.33873025434567,0.011495782934795,0.01374508873999,"NA","LINC02256","lncRNA","HGNC Symbol",2,"long intergenic non-protein coding RNA 2256 [Source:HGNC Symbol;Acc:HGNC:53157]"
"ENSG00000231672",13.5375319480434,1.37370092095848,0.649098289475815,0.0114998204014216,0.0137491961123046,"NA","DIRC3","lncRNA","HGNC Symbol",8,"disrupted in renal carcinoma 3 [Source:HGNC Symbol;Acc:HGNC:17805]"
"ENSG00000180357",3004.32081050084,0.240650475254426,0.0955969348537511,0.0115324013188904,0.0137874278440651,"23060","ZNF609","protein_coding","HGNC Symbol",4,"zinc finger protein 609 [Source:HGNC Symbol;Acc:HGNC:29003]"
"ENSG00000116918",637.212623075496,-0.271540850867733,0.108223623886475,0.01154505511205,0.0138018331784103,"7257","TSNAX","protein_coding","HGNC Symbol",5,"translin associated factor X [Source:HGNC Symbol;Acc:HGNC:12380]"
"ENSG00000131127",77.7267521093279,0.740023440667555,0.30751676311573,0.0115511416838007,0.0138083864614708,"7700","ZNF141","protein_coding","HGNC Symbol",6,"zinc finger protein 141 [Source:HGNC Symbol;Acc:HGNC:12926]"
"ENSG00000214198",17.5584823156537,-1.24520989831103,0.581891190639784,0.0115616305553882,0.0138202013497834,"NA","TTC41P","transcribed_unitary_pseudogene","HGNC Symbol",7,"tetratricopeptide repeat domain 41, pseudogene [Source:HGNC Symbol;Acc:HGNC:49210]"
"ENSG00000261616",10.6826840434529,1.55773604103317,0.779254442515373,0.0115642730855837,0.0138226363635537,"NA","AC036108.3","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, antisense to TTC23"
"ENSG00000243176",5.31338450592327,2.40145144766457,1.34426934219235,0.0115934210959202,0.0138567511449588,"NA","AC092944.1","lncRNA","Clone-based (Ensembl) gene",8,"novel transcript"
"ENSG00000204560",3008.31770633582,-0.173697629839611,0.0690734589044547,0.0116922377334671,0.0139741277067874,"8449","DHX16","protein_coding","HGNC Symbol",4,"DEAH-box helicase 16 [Source:HGNC Symbol;Acc:HGNC:2739]"
"ENSG00000081803",65.0431957146503,0.79645343041457,0.335331983078369,0.0117210277621192,0.0140078031622877,"93664","CADPS2","protein_coding","HGNC Symbol",8,"calcium dependent secretion activator 2 [Source:HGNC Symbol;Acc:HGNC:16018]"
"ENSG00000275620",170.105815882604,0.942582968408593,0.40799524301224,0.0117324418294881,0.0140207101636941,"NA","AL121827.2","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, antisense to NKAIN4"
"ENSG00000169710",24708.6744572811,0.23949106103667,0.09535868162638,0.0117344878103422,0.0140224211834657,"2194","FASN","protein_coding","HGNC Symbol",13,"fatty acid synthase [Source:HGNC Symbol;Acc:HGNC:3594]"
"ENSG00000235275",6.46190009240766,1.93479363378265,1.02784560006152,0.0117370160357207,0.0140247082641842,"NA","KRT18P16","processed_pseudogene","HGNC Symbol",1,"keratin 18 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:33384]"
"ENSG00000179115",2170.99325455759,0.277116377828187,0.110547439180005,0.0117420458147057,0.0140299840869698,"2193","FARSA","protein_coding","HGNC Symbol",10,"phenylalanyl-tRNA synthetase subunit alpha [Source:HGNC Symbol;Acc:HGNC:3592]"
"ENSG00000162975",73.9557325151146,-1.04727012760924,0.46676342366646,0.0117794083530625,0.0140738901350438,"3754","KCNF1","protein_coding","HGNC Symbol",1,"potassium voltage-gated channel modifier subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:6246]"
"ENSG00000163618",70.5730856743431,1.03994674244443,0.459454741977034,0.0118253265879302,0.014128013292294,"8618","CADPS","protein_coding","HGNC Symbol",20,"calcium dependent secretion activator [Source:HGNC Symbol;Acc:HGNC:1426]"
"ENSG00000132530",55.8205310055837,0.962555480918412,0.41913227513083,0.01191987331836,0.0142402254242888,"54739","XAF1","protein_coding","HGNC Symbol",19,"XIAP associated factor 1 [Source:HGNC Symbol;Acc:HGNC:30932]"
"ENSG00000157103",42.158840859851,-1.24354044942909,0.58418006038301,0.0119492310559346,0.014274551044267,"6529","SLC6A1","protein_coding","HGNC Symbol",41,"solute carrier family 6 member 1 [Source:HGNC Symbol;Acc:HGNC:11042]"
"ENSG00000138592",1900.31685184328,0.344565806930975,0.138389982954374,0.0120253062195108,0.0143646787877476,"9101","USP8","protein_coding","HGNC Symbol",19,"ubiquitin specific peptidase 8 [Source:HGNC Symbol;Acc:HGNC:12631]"
"ENSG00000265545",20.330208330406,-1.20694671651447,0.558242329972827,0.0120358874635055,0.014376566252908,"NA","AP005403.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"transcription elongation factor B (SIII), polypeptide 1 (15kDa, elongin C) (TCEB1) pseudogene"
"ENSG00000167978",32420.0396485295,0.189657903365194,0.0752677897432647,0.0120580127338543,0.01440224080328,"23524","SRRM2","protein_coding","HGNC Symbol",31,"serine/arginine repetitive matrix 2 [Source:HGNC Symbol;Acc:HGNC:16639]"
"ENSG00000272333",3388.56720377262,0.196658407362166,0.0785639539766149,0.012076389961402,0.0144234361924565,"9757","KMT2B","protein_coding","HGNC Symbol",9,"lysine methyltransferase 2B [Source:HGNC Symbol;Acc:HGNC:15840]"
"ENSG00000184786",16.1859525143875,-1.19639714407546,0.551990974862622,0.012100670967679,0.0144516801732638,"6991","TCTE3","protein_coding","HGNC Symbol",2,"t-complex-associated-testis-expressed 3 [Source:HGNC Symbol;Acc:HGNC:11695]"
"ENSG00000228010",9.08501109537746,1.79760964957402,0.978158249948085,0.0121261473076274,0.0144805912246643,"NA","AC073343.2","lncRNA","Clone-based (Ensembl) gene",4,"novel transcript, antisense to ZNF12"
"ENSG00000262155",9.46166599790138,1.58665357071549,0.799582121708073,0.0121259651950872,0.0144805912246643,"NA","LINC02175","lncRNA","HGNC Symbol",16,"long intergenic non-protein coding RNA 2175 [Source:HGNC Symbol;Acc:HGNC:27550]"
"ENSG00000250240",8.13603665986427,1.99807979345255,1.17662225432653,0.0121322988300879,0.0144871793656,"NA","AC008840.1","lncRNA","Clone-based (Ensembl) gene",2,"novel transcript"
"ENSG00000214960",31.2124753027434,0.928186966365259,0.401127854468728,0.0121330331765071,0.0144872985052122,"729920","CRPPA","protein_coding","HGNC Symbol",3,"CDP-L-ribitol pyrophosphorylase A [Source:HGNC Symbol;Acc:HGNC:37276]"
"ENSG00000121053",11.3868906092712,-1.32249447229049,0.636707546713074,0.0121401587266002,0.0144950485711146,"8288","EPX","protein_coding","HGNC Symbol",1,"eosinophil peroxidase [Source:HGNC Symbol;Acc:HGNC:3423]"
"ENSG00000180596",76.8296250467545,-0.744303090796482,0.313057365767834,0.0121537764058328,0.0145105488623137,"8347","H2BC4","protein_coding","HGNC Symbol",2,"H2B clustered histone 4 [Source:HGNC Symbol;Acc:HGNC:4757]"
"ENSG00000260778",32.915096804174,-0.878775950926546,0.379491394038752,0.0121700969499452,0.0145292743485462,"NA","AC009065.5","lncRNA","Clone-based (Ensembl) gene",3,"novel transcript"
"ENSG00000110871",616.296887526093,0.276987558034685,0.111110764700489,0.0121726221581575,0.0145315291712369,"84274","COQ5","protein_coding","HGNC Symbol",8,"coenzyme Q5, methyltransferase [Source:HGNC Symbol;Acc:HGNC:28722]"
"ENSG00000091879",234.185466532963,1.58696733389228,0.83515837816024,0.0122462416878174,0.0146186508618495,"285","ANGPT2","protein_coding","HGNC Symbol",4,"angiopoietin 2 [Source:HGNC Symbol;Acc:HGNC:485]"
"ENSG00000140280",200.680248912148,-0.404977367149987,0.164061601916403,0.0122615591038089,0.014636170361809,"256586","LYSMD2","protein_coding","HGNC Symbol",4,"LysM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28571]"
"ENSG00000261103",5.41410279484759,2.39906440848038,1.38101647028164,0.0122699054893012,0.0146453674031864,"NA","AC009063.3","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, antisense to CDH13"
"ENSG00000156162",702.614153452443,0.31287553219504,0.126206367285936,0.0122889114457443,0.0146672860887883,"286148","DPY19L4","protein_coding","HGNC Symbol",8,"dpy-19 like 4 [Source:HGNC Symbol;Acc:HGNC:27829]"
"ENSG00000135414",892.701651110987,-0.304376476560546,0.12260876578557,0.0123093263068625,0.0146905649964036,"10220","GDF11","protein_coding","HGNC Symbol",2,"growth differentiation factor 11 [Source:HGNC Symbol;Acc:HGNC:4216]"
"ENSG00000225267",4.94797898742811,2.33770983764278,1.2923234147375,0.0123097025134122,0.0146905649964036,"NA","RPL8P2","processed_pseudogene","HGNC Symbol",1,"ribosomal protein L8 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:17220]"
"ENSG00000268364",19.1874459600461,1.08442910683175,0.485989185220809,0.0123231796189385,0.0147058800219731,"NA","SMC5-AS1","lncRNA","HGNC Symbol",4,"SMC5 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:48718]"
"ENSG00000213005",13.8772158195764,-1.21152560108114,0.566783413459659,0.0123315477502966,0.0147150969652557,"NA","PTTG3P","processed_pseudogene","HGNC Symbol",1,"pituitary tumor-transforming 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:13422]"
"ENSG00000155918",13.3042297608545,1.45337082890181,0.712978759442494,0.0123602111816599,0.0147485298320857,"154064","RAET1L","protein_coding","HGNC Symbol",2,"retinoic acid early transcript 1L [Source:HGNC Symbol;Acc:HGNC:16798]"
"ENSG00000259969",7.00811389854626,1.76794585774782,0.922668891801207,0.01236107632841,0.0147487912918156,"NA","AL049838.1","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, overlapping C14orf37"
"ENSG00000164039",156.996735317851,0.591112255356737,0.243689702522213,0.0124363442436074,0.0148378227897338,"56898","BDH2","protein_coding","HGNC Symbol",9,"3-hydroxybutyrate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:32389]"
"ENSG00000155330",303.591793928719,-0.450960794329855,0.183895674863193,0.0124471787535346,0.0148499733979512,"388272","C16orf87","protein_coding","HGNC Symbol",4,"chromosome 16 open reading frame 87 [Source:HGNC Symbol;Acc:HGNC:33754]"
"ENSG00000008394",77.0235075625846,0.81591450911778,0.347489359918823,0.0124495616011026,0.0148520400978823,"4257","MGST1","protein_coding","HGNC Symbol",19,"microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061]"
"ENSG00000155961",27.0931404409456,1.06816261067566,0.480267013986041,0.0124822863652392,0.014890301897712,"116442","RAB39B","protein_coding","HGNC Symbol",1,"RAB39B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16499]"
"ENSG00000134940",9.31872398402355,2.0192867449596,1.19745750542999,0.0125346043147205,0.0149519314752636,"56","ACRV1","protein_coding","HGNC Symbol",4,"acrosomal vesicle protein 1 [Source:HGNC Symbol;Acc:HGNC:127]"
"ENSG00000112893",1889.17140508975,-0.452041369648475,0.184415306047364,0.0125369967581183,0.0149540039701066,"4124","MAN2A1","protein_coding","HGNC Symbol",6,"mannosidase alpha class 2A member 1 [Source:HGNC Symbol;Acc:HGNC:6824]"
"ENSG00000270503",37.5452216663291,-0.854062117962129,0.369081363674989,0.0125796290588495,0.0150040714389809,"NA","YTHDF2P1","processed_pseudogene","HGNC Symbol",1,"YTH domain family member 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:19865]"
"ENSG00000198954",968.315802054954,-0.274524062534191,0.110731631638756,0.0125854849623112,0.0150102717422194,"26128","KIFBP","protein_coding","HGNC Symbol",14,"kinesin family binding protein [Source:HGNC Symbol;Acc:HGNC:23419]"
"ENSG00000223984",93.6366380231209,-0.540705568561412,0.222500143721768,0.0125958693369976,0.0150218720662203,"NA","HNRNPRP1","processed_pseudogene","HGNC Symbol",1,"heterogeneous nuclear ribonucleoprotein R pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44907]"
"ENSG00000225032",37.8197062883975,0.912121270936582,0.395670125819854,0.0126114899903688,0.015039715653997,"NA","AL162586.1","lncRNA","Clone-based (Ensembl) gene",2,"novel transcript"
"ENSG00000144589",579.41313539317,0.273074579353179,0.110092668554523,0.0126478676330222,0.015082309640214,"114790","STK11IP","protein_coding","HGNC Symbol",14,"serine/threonine kinase 11 interacting protein [Source:HGNC Symbol;Acc:HGNC:19184]"
"ENSG00000198663",2905.34328315519,-0.180928021928148,0.0727934443409701,0.0126806858788397,0.0151206548946991,"221477","C6orf89","protein_coding","HGNC Symbol",4,"chromosome 6 open reading frame 89 [Source:HGNC Symbol;Acc:HGNC:21114]"
"ENSG00000144036",1593.23928356902,0.234481130127029,0.0944472204035395,0.0126965681267076,0.0151388024407341,"23233","EXOC6B","protein_coding","HGNC Symbol",9,"exocyst complex component 6B [Source:HGNC Symbol;Acc:HGNC:17085]"
"ENSG00000160233",26.3705017886597,-0.992997630452073,0.442076235015334,0.0127272915185562,0.0151746430629119,"81543","LRRC3","protein_coding","HGNC Symbol",1,"leucine rich repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:14965]"
"ENSG00000273343",6.10064158273121,2.05357520197345,1.17533998683105,0.0128147878105504,0.015278166260111,"NA","AC007663.4","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, sense intronic to DGCR6L"
"ENSG00000188613",86.8810817239313,-0.718754534629551,0.304145618243463,0.0128209323232016,0.01528469373048,"340719","NANOS1","protein_coding","HGNC Symbol",2,"nanos C2HC-type zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:23044]"
"ENSG00000103707",224.924428568249,0.497260678855882,0.204194770630649,0.0128440066504472,0.0153114026332677,"123263","MTFMT","protein_coding","HGNC Symbol",7,"mitochondrial methionyl-tRNA formyltransferase [Source:HGNC Symbol;Acc:HGNC:29666]"
"ENSG00000179583",38.3892588319381,-0.897785905936025,0.392755434565234,0.012875686856077,0.0153483673206055,"4261","CIITA","protein_coding","HGNC Symbol",18,"class II major histocompatibility complex transactivator [Source:HGNC Symbol;Acc:HGNC:7067]"
"ENSG00000170523",16.0676714621924,1.55298324759014,0.813431940038297,0.0128839321529028,0.0153573941967718,"3889","KRT83","protein_coding","HGNC Symbol",1,"keratin 83 [Source:HGNC Symbol;Acc:HGNC:6460]"
"ENSG00000229119",348.455618204432,-0.478260178262689,0.196382264870803,0.0129086033733592,0.0153859984866759,"NA","AC026403.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"60S acidic ribosomal protein (RPLP0) pseudogene"
"ENSG00000110717",1766.01645175771,-0.20347372251831,0.082141807740861,0.0129171667866407,0.015395091202012,"4728","NDUFS8","protein_coding","HGNC Symbol",15,"NADH:ubiquinone oxidoreductase core subunit S8 [Source:HGNC Symbol;Acc:HGNC:7715]"
"ENSG00000183876",18.6285398426022,1.46326482430304,0.741397308224399,0.0129175806861911,0.015395091202012,"340075","ARSI","protein_coding","HGNC Symbol",3,"arylsulfatase family member I [Source:HGNC Symbol;Acc:HGNC:32521]"
"ENSG00000168172",1599.71522721134,0.287274833012524,0.116163926319872,0.0129248135056847,0.0154029071532485,"84376","HOOK3","protein_coding","HGNC Symbol",6,"hook microtubule tethering protein 3 [Source:HGNC Symbol;Acc:HGNC:23576]"
"ENSG00000240087",171.289223441274,-0.490773585946292,0.202017725786017,0.012963482979759,0.0154481843839595,"NA","RPSAP12","processed_pseudogene","HGNC Symbol",1,"ribosomal protein SA pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:6504]"
"ENSG00000083896",2956.69216876376,-0.240597798063798,0.0973311214039827,0.0129664270290889,0.0154508862192233,"91746","YTHDC1","protein_coding","HGNC Symbol",7,"YTH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30626]"
"ENSG00000185219",1153.54576929174,0.28872142901034,0.116939845637409,0.0129695688966294,0.0154538234817353,"353274","ZNF445","protein_coding","HGNC Symbol",5,"zinc finger protein 445 [Source:HGNC Symbol;Acc:HGNC:21018]"
"ENSG00000122257",2974.00811709558,-0.236420752285214,0.0958234237442069,0.0129875967552603,0.0154744968385049,"5930","RBBP6","protein_coding","HGNC Symbol",14,"RB binding protein 6, ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:9889]"
"ENSG00000058085",87.8766249910857,-0.858919482837747,0.373755085720722,0.0129986859807541,0.0154869012076305,"3918","LAMC2","protein_coding","HGNC Symbol",4,"laminin subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:6493]"
"ENSG00000172901",17.5449540056596,-1.20477578850875,0.570586815761544,0.0130211678866031,0.0155128770469733,"206338","LVRN","protein_coding","HGNC Symbol",10,"laeverin [Source:HGNC Symbol;Acc:HGNC:26904]"
"ENSG00000261744",10.4933965723109,1.55872848719273,0.800895885593611,0.0131543379337438,0.015670712535346,"NA","AC116552.1","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, antisense to ZFPM1"
"ENSG00000269481",21.9418439289587,-1.14696595413325,0.532963407094159,0.0131945697558212,0.0157178203770101,"NA","AC010319.4","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, antisense FAM125A"
"ENSG00000269335",384.023519982544,-0.303634642614631,0.123570571049327,0.0132610016687289,0.0157961321140082,"8517","IKBKG","protein_coding","HGNC Symbol",15,"inhibitor of nuclear factor kappa B kinase regulatory subunit gamma [Source:HGNC Symbol;Acc:HGNC:5961]"
"ENSG00000170633",994.240504437633,-0.313144332650341,0.127522703527732,0.0132660976162283,0.0158013778149159,"80196","RNF34","protein_coding","HGNC Symbol",11,"ring finger protein 34 [Source:HGNC Symbol;Acc:HGNC:17297]"
"ENSG00000175416",1779.28967343038,0.295431190328516,0.120098078882376,0.0132826855931355,0.0158203105222916,"1212","CLTB","protein_coding","HGNC Symbol",7,"clathrin light chain B [Source:HGNC Symbol;Acc:HGNC:2091]"
"ENSG00000272468",5.18281553817577,2.3301543148027,1.35672631665422,0.0133029894727567,0.0158436668403691,"NA","AL021807.1","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript"
"ENSG00000103226",288.467321817232,0.470905279404174,0.193922873113959,0.0133211939052824,0.0158645204411892,"408050","NOMO3","protein_coding","HGNC Symbol",17,"NODAL modulator 3 [Source:HGNC Symbol;Acc:HGNC:25242]"
"ENSG00000127463",2384.15660616513,0.308039877833029,0.1253522989332,0.01338860312243,0.0159439679351665,"23065","EMC1","protein_coding","HGNC Symbol",13,"ER membrane protein complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:28957]"
"ENSG00000122965",1151.32290875618,0.213609217406563,0.0866764823493548,0.0134161968094038,0.0159759948444965,"9904","RBM19","protein_coding","HGNC Symbol",7,"RNA binding motif protein 19 [Source:HGNC Symbol;Acc:HGNC:29098]"
"ENSG00000273456",5.69151906435119,2.05555066953614,1.15837628041339,0.0134488279550078,0.0160140167012376,"NA","AC064836.2","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript"
"ENSG00000272588",11.7896078980756,-1.23644271759885,0.591771128148286,0.0134801113179298,0.0160504298210252,"NA","AC139887.4","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, antisense to PCGF3"
"ENSG00000070669",2718.07038133561,-0.493159906026824,0.204098118121508,0.0134851164286004,0.016055551919945,"440","ASNS","protein_coding","HGNC Symbol",17,"asparagine synthetase (glutamine-hydrolyzing) [Source:HGNC Symbol;Acc:HGNC:753]"
"ENSG00000260277",14.6942487556609,-1.30189588451612,0.636487377036655,0.0134996806468524,0.0160720540867563,"NA","AC009019.1","lncRNA","Clone-based (Ensembl) gene",3,"novel transcript, antisense to C16orf52 and VWA3A"
"ENSG00000204444",23.7999868176977,1.03161735764628,0.465037754270995,0.0135298656069379,0.0161071508477026,"55937","APOM","protein_coding","HGNC Symbol",3,"apolipoprotein M [Source:HGNC Symbol;Acc:HGNC:13916]"
