"gene_symbol","ensembl_gene_id","entrezgene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Clpb","ENSMUSG00000001829","20480",6333.35045462587,0.212831660625384,0.0610489829529897,3.48624416543144,0.000489853679409445,0.00114977525345066
"Rabgap1l","ENSMUSG00000026721","29809",1232.72075394037,-0.303720923019214,0.0871210139639759,-3.48619591531385,0.000489942046277834,0.00114980309392717
"Snrpd2","ENSMUSG00000040824","107686",3026.02638219722,0.337175018390203,0.0967229761628736,3.48598680237494,0.000490325194512171,0.00115052261488266
"Sirt1","ENSMUSG00000020063","93759",3117.38360769641,-0.240948215602059,0.0691212084882225,-3.48587967241797,0.000490521592139011,0.00115080377899738
"Melk","ENSMUSG00000035683","17279",878.78952222353,-0.359492850432546,0.10313009239011,-3.48581914454893,0.000490632588207646,0.00115088452757495
"Veph1","ENSMUSG00000027831","72789",28.3634791698732,1.55963941109333,0.447437707088178,3.48571295263222,0.000490827379648251,0.00115116178038913
"Ckm","ENSMUSG00000030399","12715",6.10457652098312,-4.97441391401437,1.42713364193566,-3.48559782198634,0.000491038649181622,0.00115147758754105
"Dna2","ENSMUSG00000036875","327762",508.401401589212,-0.439009501547498,0.12595686608064,-3.48539555808284,0.000491410017244833,0.00115216866601757
"Arhgdib","ENSMUSG00000030220","11857",26558.0653108028,0.198542939709073,0.056965261574854,3.48533359138853,0.000491523844030716,0.00115225578723095
"Scly","ENSMUSG00000026307","50880",1084.48725583482,-0.293171616202042,0.084118703505036,-3.48521320451035,0.000491745053293871,0.00115259457360474
"Lynx1","ENSMUSG00000022594","23936",138.655125146482,0.776107658768758,0.222743450468532,3.48431191640538,0.000493404109584311,0.00115630287898684
"Gm20508","ENSMUSG00000092604","NA",11.722599251052,-2.64071613945236,0.757918219623571,-3.48417028523725,0.000493665292811869,0.00115673459396158
"Phka2","ENSMUSG00000031295","110094",389.766664623104,0.517884315840161,0.148656521784274,3.48376451718479,0.00049441428703699,0.00115830901323132
"Etfb","ENSMUSG00000004610","110826",2217.91318505604,0.273323003955189,0.0784650662992981,3.48337186019346,0.000495140088688655,0.00115982861485377
"Eif3m","ENSMUSG00000027170","98221",7203.38216669279,0.222318550026068,0.063825418743824,3.48322900815406,0.00049540438804426,0.00116026687672077
"Mpp7","ENSMUSG00000057440","75739",66.7121132834417,-0.977841938404025,0.28079838577885,-3.48236310437394,0.000497009267429373,0.0011636629194884
"Polr2d","ENSMUSG00000024258","69241",3376.05173741195,-0.242205827136832,0.0695519479996828,-3.48237301905528,0.000496990864002491,0.0011636629194884
"Zfp971","ENSMUSG00000074519","626848",408.6279487794,-0.446238138432175,0.12815280105529,-3.48207869634978,0.000497537450356307,0.00116471812171417
"Bak1","ENSMUSG00000057789","12018",3935.1470865235,-0.283699683981871,0.0814760089688129,-3.48200270941677,0.000497678656606967,0.00116486723721322
"Sertad3","ENSMUSG00000055200","170742",770.322534437437,-0.341326480949177,0.0980286459950514,-3.48190549287407,0.000497859368251872,0.00116510875824625
"Lrrc71","ENSMUSG00000023084","74485",56.3686928476904,-1.04761760476809,0.300895735238564,-3.48166318787302,0.000498310044903938,0.00116598188772556
"Gata4","ENSMUSG00000021944","14463",563.831679042788,-0.383435226813398,0.110155566744931,-3.48085201813954,0.000499821554712192,0.00116933657312726
"Hnrnpul2","ENSMUSG00000071659","68693",23700.6231833443,-0.24067749751409,0.0691444451595878,-3.4807929539184,0.000499931780037669,0.00116941240812235
"3830403N18Rik","ENSMUSG00000031125","70691",14.9485202920935,2.1240423253002,0.610231147089067,3.48071765171662,0.000500072341460216,0.00116955916897068
"Phf20-ps","ENSMUSG00000098506","NA",63.0016855543652,-1.009988341034,0.290177109274709,-3.48059274406049,0.000500305579215812,0.00116992259997424
"Tmem25","ENSMUSG00000002032","71687",23.5274441330309,-1.751006692293,0.503195084265454,-3.47977702295931,0.000501831255920628,0.00117330770772108
"Krit1","ENSMUSG00000000600","79264",1794.98414738352,-0.281652638495495,0.0809571219951286,-3.47903472300365,0.000503223378617399,0.0011763795547116
"Ddx24","ENSMUSG00000041645","27225",10257.6137278604,0.186205268126205,0.0535307798551444,3.47847105217,0.000504282901208296,0.00117867305167332
"Fam98a","ENSMUSG00000002017","72722",2151.11338731216,-0.247014072190947,0.0710173049797032,-3.47822368451667,0.000504748530335166,0.00117957792915677
"Fmr1","ENSMUSG00000000838","14265",5673.39028317273,0.27904545334503,0.0802369879591721,3.47776580904333,0.00050561146376396,0.0011814108658129
"Taf1","ENSMUSG00000031314","270627",5727.74016877078,-0.205533470413866,0.0591035634768167,-3.4775140164685,0.000506086589704597,0.00118233722317276
"Brsk1","ENSMUSG00000035390","381979",1039.03163416583,-0.304655867594774,0.0876207022375991,-3.47698500256989,0.000507086181193892,0.00118448837692928
"Gpr162","ENSMUSG00000038390","14788",95.0340883085595,0.844975557385473,0.243030139471818,3.4768344338767,0.000507371022657013,0.00118496955703376
"Stxbp1","ENSMUSG00000026797","20910",5874.57348665207,-0.212008624535481,0.0609850803422238,-3.47640149600155,0.00050819087316652,0.00118669991187378
"Tcf12","ENSMUSG00000032228","21406",12538.2511782935,0.208397832220431,0.0599726617164812,3.47488049147501,0.000511080986811907,0.00119326334484949
"Tubb4b-ps1","ENSMUSG00000095159","NA",124.45442559297,0.729285437854243,0.209891923216517,3.47457599453191,0.000511661409630643,0.00119443294894982
"Ftsj3","ENSMUSG00000020706","56095",11730.4555981739,0.192093003143437,0.0552860854701908,3.47452711671926,0.000511754636244323,0.00119446504552196
"Stx17","ENSMUSG00000061455","67727",831.873933470136,0.338080261961195,0.0973291863795806,3.47357534298801,0.000513573151583749,0.00119852343092425
"9530026P05Rik","ENSMUSG00000097462","NA",129.272104754385,-0.732243884339587,0.210827646455637,-3.47318720599419,0.000514316476766592,0.00120007177912205
"Rac3","ENSMUSG00000018012","170758",133.577324637353,-0.698561912082304,0.20113297847597,-3.47313462653148,0.000514417249332329,0.00120012058991238
"Zfp719","ENSMUSG00000030469","210105",528.332333174583,0.419406945542817,0.120768220627432,3.4728254118828,0.000515010255354954,0.00120131757375906
"Isg20","ENSMUSG00000039236","57444",638.076845193725,0.408155585515662,0.117537070882348,3.47256897293466,0.000515502532410444,0.00120227926126576
"Ctbs","ENSMUSG00000028189","74245",288.331187408489,0.511713180417757,0.147361120126611,3.47251147370555,0.000515612971889223,0.00120235024895627
"Atat1","ENSMUSG00000024426","73242",385.788505879626,-0.476221881045967,0.137150383646203,-3.47226065567884,0.000516094979135257,0.0012032875335749
"Lefty1","ENSMUSG00000038793","13590",164.642802738404,-0.653049446074145,0.18809247151261,-3.47195951450064,0.000516674249275352,0.00120445126296871
"Rps25","ENSMUSG00000009927","75617",26080.5250382896,0.238815701338099,0.0687908662861493,3.47161933307682,0.000517329345513174,0.00120579136689167
"Adipor2","ENSMUSG00000030168","68465",4323.7278193699,0.220541552277612,0.0635324338441229,3.47132226696543,0.000517902046601982,0.00120675191602809
"Zfp60","ENSMUSG00000037640","22718",618.619748427252,-0.374800480734062,0.107970232206921,-3.47133161680869,0.000517884012434773,0.00120675191602809
"Uxs1","ENSMUSG00000057363","67883",2352.12394805162,0.266009147410727,0.0766336007956249,3.47118163115094,0.000518173378438709,0.00120719697791898
"Tmf1","ENSMUSG00000030059","232286",2749.3795984908,0.250116634812699,0.0720854825373174,3.46972269601189,0.000520995961962524,0.00121358467333149
"Vti1a","ENSMUSG00000024983","53611",1660.35603139041,0.275449865629017,0.0794194696378546,3.46829142633466,0.000523778940608325,0.00121987814945026
"Erich1","ENSMUSG00000051978","234086",1252.78512501483,-0.296038385662172,0.0853672418851617,-3.4678218380349,0.000524695028194769,0.00122149826515351
"Gm15566","ENSMUSG00000083772","NA",88.7720612075865,-1.05906930337886,0.305400048867268,-3.4678098687507,0.000524718397753082,0.00122149826515351
"Rnf128","ENSMUSG00000031438","66889",78.3495126520553,-0.965309727988394,0.278362915780086,-3.46781008987208,0.000524717966013452,0.00122149826515351
"Gmnn","ENSMUSG00000006715","57441",762.217941973291,-0.352338982998147,0.101624473571286,-3.46706822300037,0.000526168325659211,0.00122468387274776
"Elavl1","ENSMUSG00000040028","15568",10472.2490681141,-0.189872505494445,0.0547687366603292,-3.46680455077898,0.000526684707632001,0.00122569595401074
"Mmp9","ENSMUSG00000017737","17395",80.6196439458599,1.01067418338587,0.291562582754945,3.46640564724086,0.000527466827624386,0.00122732604929043
"U2af1","ENSMUSG00000061613","108121",11958.1099235242,-0.18841682855067,0.0543646424872964,-3.46579725222507,0.00052866177668255,0.00122991607457617
"Ybx3","ENSMUSG00000030189","56449",50347.998652363,0.197488142247547,0.05698936281385,3.4653509443968,0.000529539973745852,0.00123176849797654
"Tmem100","ENSMUSG00000069763","67888",12.1478145531916,2.46658998429716,0.712027351141555,3.46417870092014,0.000531853068463248,0.0012369575620449
"Scaf8","ENSMUSG00000046201","106583",6157.43579194539,0.193206572758158,0.0557779191331763,3.4638540799067,0.000532495279898269,0.00123825956391631
"Psma5","ENSMUSG00000068749","26442",10416.6339059997,-0.233679898533687,0.0674756957215788,-3.46317138392922,0.000533848244615136,0.00124121368631202
"Gm11518","ENSMUSG00000081604","NA",512.01522103031,0.443668815078028,0.128143157155174,3.46229033939574,0.000535599030328276,0.00124509169788146
"Rpl11","ENSMUSG00000059291","67025",29118.6402345168,0.207998382119959,0.0600763205503172,3.46223570642529,0.00053570777132336,0.00124515188605301
"Tbp","ENSMUSG00000014767","21374",2420.41396276068,-0.289233070181276,0.0835429538314837,-3.46208814647246,0.000536001576207269,0.00124564213527432
"Gm11889","ENSMUSG00000082876","NA",585.233125139704,-0.517341579656576,0.149464389952049,-3.46130325639806,0.00053756688644605,0.00124908669393904
"Gm11585","ENSMUSG00000082045","NA",105.045025468427,-0.822276026985123,0.237577890972359,-3.46107974786589,0.000538013409142331,0.00124993098253209
"Dclre1c","ENSMUSG00000026648","227525",714.906199723745,-0.402791219004985,0.11638252147035,-3.4609253513003,0.000538322062555404,0.00125045475705489
"Slc46a1","ENSMUSG00000020829","52466",138.617538488614,0.713586864494988,0.206208714975256,3.46050778979257,0.000539157634348461,0.0012522021459779
"2310033P09Rik","ENSMUSG00000020441","67862",565.350610591781,-0.410003178891636,0.118485442624292,-3.46036753385583,0.000539438567965429,0.00125266103800254
"Jag1","ENSMUSG00000027276","16449",556.828841970057,-0.398684138621276,0.115217430934387,-3.46027623935057,0.00053962150476819,0.00125289225941003
"Myom1","ENSMUSG00000024049","17929",38.1203602926348,-1.45979679862375,0.421964066593888,-3.45952869970017,0.000541121607661608,0.0012561811309154
"Mycbpap","ENSMUSG00000039110","104601",14.5963336594217,-2.23587425050766,0.646306165279196,-3.45946607138088,0.000541247461397755,0.00125627924283349
"Asb3","ENSMUSG00000020305","65257",780.740747314951,0.412097801397293,0.119138761417784,3.45897335588534,0.000542238541581474,0.00125838527508153
"Terf2","ENSMUSG00000031921","21750",3446.29852094913,-0.230337267270266,0.0665986947237832,-3.45858531050174,0.000543020271304499,0.00126000488766949
"Zfp101","ENSMUSG00000055240","22643",443.870316988665,-0.441559044867404,0.12768397123506,-3.45821829158584,0.000543760608585728,0.00126152796950215
"Ssbp2","ENSMUSG00000003992","66970",757.064520537393,0.337024217936565,0.0975094991109496,3.45632190719273,0.00054760093136337,0.00127024145662295
"Zc2hc1a","ENSMUSG00000043542","67306",2535.42969453413,-0.271215453153042,0.078487253148271,-3.45553503625215,0.000549201809597073,0.00127375833278309
"Lamb1","ENSMUSG00000002900","16777",48114.3048369384,0.174888919500443,0.0506200362802137,3.4549346929015,0.000550426130799019,0.00127620399873163
"Slc25a33","ENSMUSG00000028982","70556",1376.21629023206,0.303888109159142,0.0879571032032782,3.45495813404432,0.000550378278015632,0.00127620399873163
"4930507D05Rik","ENSMUSG00000097129","NA",24.0703970203525,-1.71848593524612,0.497561064642925,-3.45381915379449,0.000552707879951634,0.00128129673419607
"Map1lc3a","ENSMUSG00000027602","66734",2866.39427438813,0.249716210238307,0.0723157827173394,3.45313568981716,0.000554110202268502,0.0012843495110878
"Ppm1b","ENSMUSG00000061130","19043",3628.78149158679,0.218102711366138,0.0631719467876977,3.45252477494666,0.000555366473673752,0.00128706287322171
"Fancb","ENSMUSG00000047757","237211",316.752675135316,-0.485014442860626,0.140527375730208,-3.45138760572733,0.000557711990512338,0.0012922993378677
"Ugdh","ENSMUSG00000029201","22235",3318.68696126367,0.274014484060002,0.0793980696110858,3.45114793599142,0.00055820750729067,0.00129324813119647
"Trmt5","ENSMUSG00000034442","76357",487.767242459251,0.402044044090047,0.116509312739111,3.45074599307189,0.000559039444202738,0.00129497592585126
"Kctd1","ENSMUSG00000036225","106931",1032.274794476,-0.353244850290872,0.102376116268039,-3.45046152528403,0.0005596289301228,0.00129614165369326
"Gm13337","ENSMUSG00000081467","NA",157.935874920138,0.66393353896879,0.192453413593695,3.44984028379188,0.000560918305726735,0.00129892776837706
"Erp29","ENSMUSG00000029616","67397",1199.44734315089,0.301593269523064,0.0874302021291203,3.44953188004368,0.000561559419370744,0.00130021206497041
"Lrrc27","ENSMUSG00000015980","76612",90.9262168567371,0.884147366157575,0.256337886999334,3.44914821803097,0.000562357933447109,0.00130186034839442
"Gm12655","ENSMUSG00000087128","NA",28.6316100448969,-1.6004720208416,0.464377708819025,-3.44648761223233,0.000567924602115577,0.00131454471664793
"Gm26664","ENSMUSG00000097193","NA",80.4026263044416,-0.905556990397324,0.262778041150384,-3.44609080132036,0.000568759216016884,0.00131627383084659
"Zup1","ENSMUSG00000039531","72580",395.057634325146,-0.44570494446264,0.129344199776966,-3.4458827317436,0.000569197305888577,0.00131708488224779
"Gm26578","ENSMUSG00000097928","NA",379.194060434564,-0.469520093638256,0.136261977421667,-3.44571613095934,0.000569548309852113,0.00131769420393587
"Uqcc1","ENSMUSG00000005882","56046",2132.65167743157,-0.228598284160195,0.0663447118005922,-3.44561424650208,0.000569763065107765,0.00131798816461515
"Rab14","ENSMUSG00000026878","68365",12192.7641190612,-0.178099919077398,0.0517004463375607,-3.44484296933443,0.000571391235029117,0.0013215510728305
"Pld5","ENSMUSG00000055214","319455",12.5302611902725,2.51000152433748,0.728693382634197,3.44452355977753,0.00057206677797561,0.00132290992555708
"Cep295nl","ENSMUSG00000076433","58251",195.237846958652,-0.620094296555946,0.180033999376127,-3.44431773278804,0.000572502490688305,0.00132371383577762
"Ppox","ENSMUSG00000062729","19044",598.67127069597,0.375739413987127,0.10910137038901,3.44394770338263,0.000573286578779287,0.00132532287224641
"Pi16","ENSMUSG00000024011","74116",18.0699992941533,1.92025222488184,0.557728540382157,3.44298719869361,0.000575326546298115,0.00132983430703082
"Rel","ENSMUSG00000020275","19696",385.399343583262,-0.492160712339562,0.142990807390878,-3.44190456239747,0.000577634004833286,0.00133496254938328
"Gm9905","ENSMUSG00000053358","NA",13.8093248283236,2.28155161491348,0.663145289136816,3.44050037342988,0.00058063963572514,0.00134170250389193
"Fmnl1","ENSMUSG00000055805","57778",45.1091048672796,1.20177503472286,0.349426510511816,3.43927835630611,0.00058326717573939,0.00134756685383356
"Ints5","ENSMUSG00000071652","109077",4886.81158623342,0.211912853622091,0.0616257631343343,3.43870554852448,0.000584502614491402,0.00135021361715206
"Ddx11","ENSMUSG00000035842","320209",336.940765811806,0.462161868870566,0.134449756975336,3.43743179063796,0.000587258608189535,0.00135637154179814
"Fzd4","ENSMUSG00000049791","14366",371.675132444966,-0.446771300746145,0.129974202381631,-3.43738443906225,0.00058736129428833,0.00135640025996609
"Ulk4","ENSMUSG00000040936","209012",154.555321663566,0.649386013618035,0.188954512581255,3.43673196658261,0.000588777941917407,0.00135946284975829
"Ccdc47","ENSMUSG00000078622","67163",14368.6502518916,0.202611448163291,0.0589642493463761,3.4361744685849,0.000589990900325368,0.00136205426128878
"Zfp974","ENSMUSG00000070709","73430",161.954067806232,-0.635616568656466,0.185023792647701,-3.43532342279205,0.000591847022580232,0.00136612945820278
"Gm11273","ENSMUSG00000079941","NA",782.55390918694,-0.340310620379731,0.09909265008077,-3.43426702285533,0.000594158581510719,0.00137119231245073
"Ttl","ENSMUSG00000027394","69737",2461.40339850666,-0.243174595920571,0.0708089006634666,-3.43423769670294,0.000594222871181822,0.00137119231245073
"Gm11457","ENSMUSG00000086453","NA",27.983519058065,-1.6911573982224,0.492456241322787,-3.43412725094067,0.00059446505181392,0.00137154056857713
"Ccdc122","ENSMUSG00000034795","108811",53.1199975877719,1.12717259933816,0.328309338905351,3.43326389403475,0.000596361351606952,0.00137570449014595
"Gopc","ENSMUSG00000019861","94221",2516.36456018669,-0.2573573138064,0.0749657387943264,-3.43299909992853,0.000596944079642645,0.00137683741144096
"Rnf215","ENSMUSG00000003581","71673",524.669603061831,0.4213354352182,0.122743866628971,3.43263942052445,0.000597736469122348,0.00137845349001684
"Col5a1","ENSMUSG00000026837","12831",9136.59189366283,0.222744185677432,0.0648931431825269,3.43247644902809,0.000598095824664671,0.00137907059663782
"Mex3b","ENSMUSG00000057706","108797",1302.53789117483,0.305663810235608,0.0890610144342352,3.43207195850344,0.000598988603786501,0.00138091727662331
"Acta1","ENSMUSG00000031972","11459",66.1891410919894,-1.01624398324734,0.296250603271768,-3.43035245168795,0.000602797708468347,0.00138948569947405
"Smdt1","ENSMUSG00000022452","69029",2817.93053881815,-0.276857053049432,0.0807095956147004,-3.4302867080529,0.000602943792290203,0.00138960930138467
"Rpl28-ps3","ENSMUSG00000079942","NA",2251.60246686786,0.325013725806863,0.0947646691312422,3.42969303630177,0.000604264437091174,0.00139243947026116
"Gm26779","ENSMUSG00000097140","NA",68.7967983256004,-0.943253991329013,0.275030436779639,-3.42963492467843,0.000604393853103804,0.00139252417879765
"Rpl17-ps4","ENSMUSG00000084345","NA",576.041831652028,0.376919331477637,0.109951019643811,3.42806581238334,0.00060789807202035,0.00140038321955761
"Frrs1","ENSMUSG00000033386","20321",6732.48801671916,-0.228238950294444,0.0665872067431536,-3.42766968998757,0.000608785696331581,0.00140207496722715
"Gm12689","ENSMUSG00000070891","NA",11.1863557923265,-2.75788020148503,0.804596828870536,-3.42765482354242,0.000608819032279218,0.00140207496722715
"Acox3","ENSMUSG00000029098","80911",371.775763004657,0.484447782797279,0.141337780440591,3.42758872600882,0.0006089672674265,0.00140220148033597
"Pcyox1","ENSMUSG00000029998","66881",3491.93344346538,0.232186798050301,0.0677557234940983,3.4268219137314,0.000610689433391614,0.00140595151569279
"Il6","ENSMUSG00000025746","16193",37.806853471761,1.3219798585779,0.385864655133316,3.42601956668241,0.000612496257440047,0.00140989527539692
"Slc25a43","ENSMUSG00000037636","194744",121.432171762834,0.750431071738853,0.219042090897241,3.42596744153115,0.000612613811200465,0.0014099499186113
"Eya2","ENSMUSG00000017897","14049",39.3089980469592,1.22823171379923,0.358579474807444,3.42527054695138,0.000614187480881688,0.00141313895440461
"Zfp507","ENSMUSG00000044452","668501",2203.01146767816,-0.253128972156826,0.0739000721296128,-3.4252872136967,0.000614149801552061,0.00141313895440461
"Pthlh","ENSMUSG00000048776","19227",51.1575053879676,-1.32227336539037,0.386065568338384,-3.42499687574161,0.000614806490561884,0.00141434666258297
"Rspo2","ENSMUSG00000051920","239405",15.8380765155083,2.12201470506641,0.619613003337489,3.42474204646508,0.000615383404072153,0.00141545717474753
"Gm20342","ENSMUSG00000101599","NA",104.987705002406,-0.864002445240914,0.252309145099834,-3.42438021776438,0.000616203421348222,0.00141712642990703
"Ints9","ENSMUSG00000021975","210925",2025.73058166907,-0.259671564386707,0.0758358410695672,-3.42412717686483,0.000616777495399468,0.00141822964785168
"Zfp438","ENSMUSG00000050945","240186",212.945989877312,-0.536061733348669,0.156634562762704,-3.42237194584432,0.000620773308174053,0.00142719933433499
"Pfdn4","ENSMUSG00000052033","109054",1493.57705698042,-0.266948103403229,0.0780059282700239,-3.42215148673273,0.000621276886147665,0.00142813862372488
"Ecm2","ENSMUSG00000043631","407800",28.2216484370071,-1.50268561943042,0.439275120144626,-3.42083025083616,0.000624302858281301,0.00143483982222676
"Psmd7","ENSMUSG00000039067","17463",15837.5640053756,0.215731896367963,0.0630648359705179,3.42079532988581,0.000624383021981705,0.00143483982222676
"Mta2","ENSMUSG00000071646","23942",21450.4768247582,-0.168868998707177,0.0493825353230296,-3.41960973859567,0.0006271103257607,0.00144088688057752
"Tfdp2","ENSMUSG00000032411","211586",2379.15464264002,0.258999081328877,0.0757721449857193,3.41813051983272,0.000630528622871148,0.00144851951591722
"Gm12248","ENSMUSG00000086962","NA",82.827777799132,-0.927635772794862,0.271460699834382,-3.41720099211713,0.000632685510017972,0.00145325241174692
"Timm44","ENSMUSG00000002949","21856",6210.45324315496,-0.209018798172471,0.0611709941453268,-3.41695931368869,0.00063324742670831,0.00145432083985318
"Ccdc170","ENSMUSG00000019767","100504234",23.4037844472858,-1.86669257974284,0.546391012644381,-3.41640425362886,0.000634539732299107,0.00145706610186758
"Gt(ROSA)26Sor","ENSMUSG00000086429","14910",162.056140572374,0.605299525464978,0.177182796281606,3.41624321417156,0.00063491512753069,0.00145770538522132
"Lmnb1","ENSMUSG00000024590","16906",7665.48379238178,-0.201876101663544,0.0590989074866279,-3.41590242948606,0.000635710203821204,0.00145930787432853
"Sult1a1","ENSMUSG00000030711","20887",29.2823087803831,-1.43939374464241,0.421391316817159,-3.41581254097592,0.000635920074783481,0.00145956670799037
"Rps6-ps4","ENSMUSG00000081406","105244208",3360.01099318821,0.235510869623261,0.0689593645567137,3.4152122940398,0.000637323179451208,0.00146256375995911
"Phex","ENSMUSG00000057457","18675",143.856421561688,-0.660359700927829,0.193375724273476,-3.41490486155301,0.000638042931611843,0.00146399194186174
"Trip12","ENSMUSG00000026219","14897",23240.4151850085,-0.169109220575765,0.0495246010455602,-3.41465084030041,0.000638638209303066,0.00146513412419719
"Galnt3","ENSMUSG00000026994","14425",43.1637919888511,1.16548177074994,0.341420941089689,3.41362122378948,0.000641056324488738,0.00147045718875782
"Zfp72","ENSMUSG00000069184","238722",110.1504384943,-0.80786315327989,0.236668296853097,-3.41348276901381,0.000641382142527302,0.00147098004273506
"Nthl1","ENSMUSG00000041429","18207",296.073926778558,0.468132036929965,0.137160424632819,3.41302557339818,0.000642459130320189,0.00147322524711354
"Glrx","ENSMUSG00000021591","93692",454.09924927231,0.552372928985849,0.161857965283385,3.4127015498974,0.000643223430925432,0.00147475285177396
"Gm6055","ENSMUSG00000062081","NA",724.86391090266,-0.343897213379385,0.100776780714513,-3.41246476560507,0.000643782488025449,0.00147580948940428
"Olfr545","ENSMUSG00000044824","258837",8.58558292863255,-3.56505873812965,1.04516255566316,-3.41100886059547,0.00064722988184898,0.00148348602932871
"Bicdl2","ENSMUSG00000043782","212733",109.675110143552,-0.76031591791916,0.222920853680738,-3.4106989335689,0.00064796596175949,0.00148472029871678
"Pigh","ENSMUSG00000021120","110417",111.675695327674,0.901921178927645,0.264436077136584,3.41073422618425,0.000647882102167372,0.00148472029871678
"Sim1","ENSMUSG00000019913","20464",38.6213047403404,-1.28717408004016,0.377414073664626,-3.41050896046859,0.000648417534643145,0.0014855285256329
"Knstrn","ENSMUSG00000027331","51944",587.71586013912,0.396648045759375,0.116319594318589,3.40998477584948,0.000649665058742997,0.00148815975733097
"Gm47283","ENSMUSG00000096768","170942",3285.41152884893,-0.286540097146349,0.084039770901573,-3.40957732359769,0.000650636309177067,0.00149015743532797
"Fbxo8","ENSMUSG00000038206","50753",1874.97867999159,-0.262608688531151,0.077047967258643,-3.40837919382867,0.000653500139471627,0.00149648843457551
"Tmub1","ENSMUSG00000028958","64295",1138.8884851616,-0.296228264332775,0.0869262773394705,-3.40781031236301,0.000654864009079447,0.00149938317983775
"Tor1a","ENSMUSG00000026849","30931",2318.05410181822,-0.232817189351801,0.0683230070254671,-3.40759576441094,0.000655379065893916,0.00150033388900528
"Rtn4ip1","ENSMUSG00000019864","170728",539.75615445039,-0.388254550193621,0.11394208915843,-3.40747262983544,0.000655674840337173,0.00150078239040929
"Ube2cbp","ENSMUSG00000032415","70348",132.950750414882,0.67658107405143,0.198562579132608,3.40739467127681,0.000655862164250148,0.00150098255923793
"Tmem198b","ENSMUSG00000047090","73827",380.217793519251,0.460976285632546,0.135313615373021,3.40672506873581,0.000657473179677826,0.00150444038023417
"Cic","ENSMUSG00000005442","71722",19566.5005646107,-0.214031377102709,0.0628474870378636,-3.40556778306445,0.000660266204307632,0.00151060142861005
"Cgrrf1","ENSMUSG00000055128","68755",2068.12111774767,-0.242817078977294,0.0713017785598288,-3.40548418120521,0.000660468397994028,0.00151083402640065
"Dnaja3","ENSMUSG00000004069","83945",5139.0036819436,0.213092563507611,0.0625798738902814,3.40512932130891,0.000661327278668438,0.001512568508767
"Utp11","ENSMUSG00000028907","67205",3341.64106795434,-0.251808286921102,0.0739563823165695,-3.40482158582662,0.000662072943072637,0.00151404355773565
"Tsr1","ENSMUSG00000038335","104662",4709.69136836139,0.222897653322729,0.0654914550352879,3.40346161499432,0.000665377617558901,0.00152136927039293
"Xrn2","ENSMUSG00000027433","24128",11644.0629580074,0.221382197358193,0.065052165287507,3.40314878651255,0.000666139944776958,0.00152288062519819
"Rtkn","ENSMUSG00000034930","20166",723.454764304552,-0.354303818454443,0.104172831452033,-3.40111537255838,0.000671114970475584,0.00153402081996617
"Dimt1","ENSMUSG00000021692","66254",1583.09804492829,0.290361564137377,0.0853832860718118,3.40068387498189,0.000672175121631486,0.00153621044753644
"Drap1","ENSMUSG00000024914","66556",8987.75593007601,0.175271536505321,0.051545250187026,3.40034311346571,0.000673013442421729,0.00153773482426281
"Glt8d1","ENSMUSG00000021916","76485",847.017923178956,0.331484038415068,0.0974858555710603,3.4003295808738,0.000673046754541273,0.00153773482426281
"Memo1","ENSMUSG00000058704","76890",2474.64759508198,0.247983717782211,0.0729435548037973,3.3996659259236,0.000674682304053014,0.00154123732293855
"Gm14269","ENSMUSG00000084067","NA",105.518733781594,-0.791962615288496,0.232957998531753,-3.39959400527108,0.000674859771188589,0.00154140843483181
"Gnl3","ENSMUSG00000042354","30877",11754.0364962631,0.17736928691092,0.0521781584293461,3.39930139832539,0.000675582238266109,0.00154282410863111
"Cmc1","ENSMUSG00000039163","67899",273.50859511728,0.536963077750299,0.157974550376644,3.39904798886952,0.000676208504916158,0.00154401969316088
"Slc23a1","ENSMUSG00000024354","20522",61.6549364856475,-0.988693840195499,0.290880462788636,-3.39896956542564,0.000676402427011346,0.00154422787111553
"Arv1","ENSMUSG00000031982","68865",504.336646049753,0.408323510356312,0.120140070219045,3.39872874730168,0.000676998234812749,0.00154528835614425
"Rilpl1","ENSMUSG00000029392","75695",1663.59146741372,-0.260361250440854,0.076606157993506,-3.39869871117835,0.000677072581356702,0.00154528835614425
"Naa20","ENSMUSG00000002728","67877",3256.24226813955,0.227541716855197,0.0669553902683399,3.39840774496674,0.000677793184882152,0.00154669811351258
"Eva1c","ENSMUSG00000039903","70967",462.53418093014,-0.388125604474869,0.114238468383635,-3.39750357271482,0.000680036999929437,0.00155158282555632
"Vps4b","ENSMUSG00000009907","20479",5810.01001094723,0.195453961176422,0.0575526861252343,3.39608755621094,0.000683564898556388,0.00155939539471827
"Tdrd3","ENSMUSG00000022019","219249",859.642833706074,0.3407101955643,0.10034136618844,3.39551082974542,0.000685006638682098,0.001562210132436
"Zscan26","ENSMUSG00000022228","432731",1967.03959569028,-0.254705677474608,0.0750123786365714,-3.39551527500062,0.000684995515329205,0.001562210132436
"Serpinb9","ENSMUSG00000045827","20723",208.589314635378,0.660619094255369,0.194606699782408,3.3946369523455,0.00068719660400759,0.00156696673670613
"Gm13365","ENSMUSG00000082632","NA",88.7034177098898,0.872749542890762,0.257107870438393,3.39448785213242,0.000687570903266746,0.00156758238853094
