"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezgene_id","external_gene_name","gene_biotype","description"
"ENSG00000111880",706.928862051914,0.465455390476533,0.112764894864259,3.2555902534516e-05,4.60512980295931e-05,"8732","RNGTT","protein_coding","RNA guanylyltransferase and 5'-phosphatase [Source:HGNC Symbol;Acc:HGNC:10073]"
"ENSG00000258976",13.6136607567666,3.7688659131418,0.986803366154486,3.26239363572882e-05,4.61443127857088e-05,"NA","AC013451.2","lncRNA","novel transcript"
"ENSG00000275964",15.4494638135273,3.54897496807462,0.949658686513537,3.26257000246782e-05,4.61443127857088e-05,"NA","AL355001.2","lncRNA","novel transcript"
"ENSG00000232393",20.0865318220976,-3.04322405944843,0.845912499582967,3.26521022256489e-05,4.61787951409743e-05,"NA","RPL5P6","processed_pseudogene","ribosomal protein L5 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:35890]"
"ENSG00000114867",32426.9450490235,-0.30741287807583,0.0742527976274547,3.26956812512342e-05,4.62375643403677e-05,"1981","EIF4G1","protein_coding","eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296]"
"ENSG00000255329",13.6556626885373,-2.697435954192,0.733816826260106,3.29557766977505e-05,4.66025004024471e-05,"NA","H2AZP4","processed_pseudogene","H2A.Z histone pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:38015]"
"ENSG00000177993",10.1132437289368,-2.9647574846715,0.814800471704483,3.33408795977983e-05,4.71441523733355e-05,"NA","ZNRF3-AS1","lncRNA","ZNRF3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41927]"
"ENSG00000270083",7.90196528971983,5.97266721640632,2.59151231124533,3.3402994312125e-05,4.72281920260069e-05,"NA","AL021878.2","lncRNA","novel transcript, sense intronic to NDUFA6"
"ENSG00000270760",7.66091906717868,5.92491934324713,2.57608225888754,3.34044491434877e-05,4.72281920260069e-05,"NA","AD001527.1","lncRNA","novel transcript, antisense to CAPNS1"
"ENSG00000257303",11.7289544646015,4.814762411143,1.38661558769395,3.34970447155814e-05,4.73561748226038e-05,"NA","AC073896.2","lncRNA","novel transcript, antisense to CNPY2 and CS"
"ENSG00000151458",1138.25090050798,0.377707826890098,0.0914379659692678,3.35422674298263e-05,4.74171729283116e-05,"57182","ANKRD50","protein_coding","ankyrin repeat domain 50 [Source:HGNC Symbol;Acc:HGNC:29223]"
"ENSG00000236312",47.0893094531576,1.37706041263985,0.351293221070148,3.3566997799393e-05,4.74491961837183e-05,"NA","RPL34P34","processed_pseudogene","ribosomal protein L34 pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:35848]"
"ENSG00000275400",101.195950859367,-0.952236044091955,0.236625511461948,3.36039147598114e-05,4.74984409703758e-05,"NA","AC006001.4","processed_pseudogene","translocase of outer mitochondrial membrane 20 homolog (yeast) (TOMM20) pseudogene"
"ENSG00000182197",9198.63630728146,-0.603836816100788,0.147601218924527,3.37110130924692e-05,4.76468734463088e-05,"2131","EXT1","protein_coding","exostosin glycosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:3512]"
"ENSG00000133226",5481.23257675061,-0.414700113690197,0.100536672669041,3.37325682924084e-05,4.7674389061282e-05,"10250","SRRM1","protein_coding","serine and arginine repetitive matrix 1 [Source:HGNC Symbol;Acc:HGNC:16638]"
"ENSG00000267142",8.7310391701541,-4.174422426478,1.1149713156523,3.38086945263562e-05,4.77790219842491e-05,"NA","AC092296.3","processed_pseudogene","acyl-CoA thioesterase 2 (ACOT2) pseudogene"
"ENSG00000004139",222.832182239962,0.756672229221927,0.18574316364874,3.38706982533184e-05,4.78636850270721e-05,"23098","SARM1","protein_coding","sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074]"
"ENSG00000117500",720.013024084311,0.455328581318347,0.110427959212647,3.38998163414911e-05,4.79018688005516e-05,"50999","TMED5","protein_coding","transmembrane p24 trafficking protein 5 [Source:HGNC Symbol;Acc:HGNC:24251]"
"ENSG00000221817",54.794470162331,1.41014233949356,0.359970862468623,3.39184710146649e-05,4.79252635179368e-05,"NA","PPP3CB-AS1","lncRNA","PPP3CB antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:50750]"
"ENSG00000139597",36.1131714006628,-1.93215013543654,0.515961325559508,3.40321302690233e-05,4.80828842074991e-05,"90634","N4BP2L1","protein_coding","NEDD4 binding protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:25037]"
"ENSG00000258643",8.77967990299848,6.12144098702413,2.64139893682271,3.41537123146682e-05,4.82516785571389e-05,"100529063","BCL2L2-PABPN1","protein_coding","BCL2L2-PABPN1 readthrough [Source:HGNC Symbol;Acc:HGNC:42959]"
"ENSG00000240344",440.294422880076,-0.614384010434564,0.150180105436701,3.42562203880374e-05,4.83935063674389e-05,"53938","PPIL3","protein_coding","peptidylprolyl isomerase like 3 [Source:HGNC Symbol;Acc:HGNC:9262]"
"ENSG00000184860",9.62890008488172,-3.47449909201885,0.969514365280646,3.43149931569081e-05,4.84735359172825e-05,"93517","SDR42E1","protein_coding","short chain dehydrogenase/reductase family 42E, member 1 [Source:HGNC Symbol;Acc:HGNC:29834]"
"ENSG00000213859",177.158686682276,-0.768104411029068,0.189165851479424,3.44123963352066e-05,4.86081217081937e-05,"147040","KCTD11","protein_coding","potassium channel tetramerization domain containing 11 [Source:HGNC Symbol;Acc:HGNC:21302]"
"ENSG00000231551",14.8034259089502,2.70568598069098,0.723296804391717,3.46117431220428e-05,4.88866791072563e-05,"NA","AC245100.4","transcribed_unprocessed_pseudogene","phosphodiesterase 4D interacting protein (PDE4DIP) pseudogene"
"ENSG00000055044",3010.9828341448,-0.478960601882784,0.116546211197788,3.46948448539755e-05,4.90010241555839e-05,"51602","NOP58","protein_coding","NOP58 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:29926]"
"ENSG00000128383",21.4415945632435,2.05566981453642,0.543234562680143,3.48205036616998e-05,4.91754565378161e-05,"200315","APOBEC3A","protein_coding","apolipoprotein B mRNA editing enzyme catalytic subunit 3A [Source:HGNC Symbol;Acc:HGNC:17343]"
"ENSG00000266964",13.9120532562881,-2.60724141252795,0.718577499878248,3.49157562018034e-05,4.93069285780614e-05,"5348","FXYD1","protein_coding","FXYD domain containing ion transport regulator 1 [Source:HGNC Symbol;Acc:HGNC:4025]"
"ENSG00000168303",619.169969297007,0.862288485331214,0.213492335521854,3.4934342202827e-05,4.93301249888936e-05,"136647","MPLKIP","protein_coding","M-phase specific PLK1 interacting protein [Source:HGNC Symbol;Acc:HGNC:16002]"
"ENSG00000122557",1689.23450229844,0.515660308002819,0.125617640861542,3.50370487369492e-05,4.94720962042153e-05,"64224","HERPUD2","protein_coding","HERPUD family member 2 [Source:HGNC Symbol;Acc:HGNC:21915]"
"ENSG00000228956",13.0721187332221,-4.11899724216176,1.18039028279523,3.51751546904573e-05,4.96640305375466e-05,"NA","SATB1-AS1","lncRNA","SATB1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50687]"
"ENSG00000228288",15.4664747746953,4.47747532585507,1.15925006721449,3.51905252918526e-05,4.96826610088781e-05,"NA","PCAT6","lncRNA","prostate cancer associated transcript 6 [Source:HGNC Symbol;Acc:HGNC:43714]"
"ENSG00000171790",39.8262736608453,1.453687716713,0.373440802546917,3.5229109743404e-05,4.97340609117074e-05,"200172","SLFNL1","protein_coding","schlafen like 1 [Source:HGNC Symbol;Acc:HGNC:26313]"
"ENSG00000017260",2817.41519356281,0.378236140372469,0.0917127149817842,3.52335308264855e-05,4.97372279217568e-05,"27032","ATP2C1","protein_coding","ATPase secretory pathway Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:13211]"
"ENSG00000166153",15.8164216928097,2.61560734140619,0.701093753112041,3.52813665259794e-05,4.98016767668012e-05,"120863","DEPDC4","protein_coding","DEP domain containing 4 [Source:HGNC Symbol;Acc:HGNC:22952]"
"ENSG00000227371",8.42390765064216,-4.64656968853042,1.21038121261777,3.5425929318946e-05,5.0002645059972e-05,"NA","AC074085.1","processed_pseudogene","CKLF-like MARVEL transmembrane domain containing 7 (CMTM7) pseudogene"
"ENSG00000244157",15.7061400831375,-2.49391869438018,0.681485055592756,3.55092865227215e-05,5.01172039854428e-05,"NA","EIF4E2P2","processed_pseudogene","eukaryotic translation initiation factor 4E family member 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:51464]"
"ENSG00000183807",13.1154906948891,3.33343453489362,0.8832280865258,3.55275151179802e-05,5.01398330210437e-05,"221303","FAM162B","protein_coding","family with sequence similarity 162 member B [Source:HGNC Symbol;Acc:HGNC:21549]"
"ENSG00000159335",8693.76939729383,0.42023584638965,0.102132513801079,3.55817344774473e-05,5.02132497361851e-05,"5763","PTMS","protein_coding","parathymosin [Source:HGNC Symbol;Acc:HGNC:9629]"
"ENSG00000007237",381.923936831256,-4.86885857020507,1.47999921356821,3.57037925143048e-05,5.03792732753125e-05,"8522","GAS7","protein_coding","growth arrest specific 7 [Source:HGNC Symbol;Acc:HGNC:4169]"
"ENSG00000135454",1060.28181670468,-0.466769924161177,0.113703713590204,3.57022556179791e-05,5.03792732753125e-05,"2583","B4GALNT1","protein_coding","beta-1,4-N-acetyl-galactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4117]"
"ENSG00000001629",1884.635288832,0.365297929908526,0.0887004706487946,3.58753463268563e-05,5.06182142928937e-05,"54467","ANKIB1","protein_coding","ankyrin repeat and IBR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22215]"
"ENSG00000222937",7.12908793501274,5.81335293297758,2.54616436723604,3.58847156034069e-05,5.06283061320861e-05,"NA","SNORD63B","snoRNA","small nucleolar RNA, C/D box 63B [Source:HGNC Symbol;Acc:HGNC:52230]"
"ENSG00000166428",26.720645232926,-2.11211375359182,0.572970176212778,3.60482475389764e-05,5.08558852024635e-05,"122618","PLD4","protein_coding","phospholipase D family member 4 [Source:HGNC Symbol;Acc:HGNC:23792]"
"ENSG00000201988",12.86533453208,3.69148876433522,0.968680383122719,3.61993952798972e-05,5.10659659541428e-05,"NA","AL662797.1","misc_RNA",NA
"ENSG00000160058",1004.67070400089,0.378104182185295,0.0919116870213175,3.62452210112936e-05,5.11274536888972e-05,"55108","BSDC1","protein_coding","BSD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25501]"
"ENSG00000016864",1028.52286564631,0.40544719087815,0.0985690155096139,3.63578332927472e-05,5.12831370166164e-05,"55830","GLT8D1","protein_coding","glycosyltransferase 8 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24870]"
"ENSG00000259470",7.43325674475195,5.87661029850355,2.56839388213545,3.64825154844158e-05,5.1455824810015e-05,"NA","KRT8P9","processed_pseudogene","keratin 8 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:33363]"
"ENSG00000165682",8.1757707341405,-4.01447691390553,1.08801008857804,3.66979905191856e-05,5.17565397966951e-05,"51266","CLEC1B","protein_coding","C-type lectin domain family 1 member B [Source:HGNC Symbol;Acc:HGNC:24356]"
"ENSG00000032389",403.822031529661,0.670230856004916,0.164638671944308,3.67631519261048e-05,5.1845237841328e-05,"7260","EIPR1","protein_coding","EARP complex and GARP complex interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:12383]"
"ENSG00000268279",7.09114421460828,5.80389496210834,2.54552720346518,3.68519265180272e-05,5.19672233727601e-05,"NA","AC090004.1","protein_coding","novel transcript"
"ENSG00000270392",18.3412972080984,2.81304120604657,0.767939771115704,3.68912929727988e-05,5.20195246160247e-05,"NA","PFN1P2","transcribed_processed_pseudogene","profilin 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:24298]"
"ENSG00000260918",11.474293132562,-2.91549828117589,0.801856759240145,3.70842856787349e-05,5.22884307085211e-05,"NA","AC107398.3","lncRNA","novel transcript, overlapping GABRB1"
"ENSG00000244703",7.12566782447182,5.81215031003129,2.54887254644386,3.71482958566818e-05,5.23754508963983e-05,"NA","CD46P1","unprocessed_pseudogene","CD46 molecule pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:6959]"
"ENSG00000240288",11.1506202012576,4.77884620016519,1.3766583889967,3.72636316806674e-05,5.25348199972076e-05,"NA","GHRLOS","lncRNA","ghrelin opposite strand/antisense RNA [Source:HGNC Symbol;Acc:HGNC:33885]"
"ENSG00000224577",7.91605087069051,5.95936606223886,2.5985988180879,3.7297681805181e-05,5.25795787141861e-05,"NA","LINC01117","lncRNA","long intergenic non-protein coding RNA 1117 [Source:HGNC Symbol;Acc:HGNC:49260]"
"ENSG00000232927",8.70680499360387,-4.60779480154897,1.23122095417588,3.7417544475019e-05,5.27452967698407e-05,"NA","USP12PY","processed_pseudogene","USP12 pseudogene Y-linked [Source:HGNC Symbol;Acc:HGNC:23195]"
"ENSG00000183624",535.528384537152,0.78286735509938,0.193652626108386,3.7431003026861e-05,5.27610120428611e-05,"56941","HMCES","protein_coding","5-hydroxymethylcytosine binding, ES cell specific [Source:HGNC Symbol;Acc:HGNC:24446]"
"ENSG00000060558",16.980436927861,-2.19637900874022,0.597436121123621,3.74888634510895e-05,5.28393083411154e-05,"2769","GNA15","protein_coding","G protein subunit alpha 15 [Source:HGNC Symbol;Acc:HGNC:4383]"
"ENSG00000090565",1336.641218433,0.467179828262749,0.114048850213201,3.7537208988467e-05,5.29041848866151e-05,"9727","RAB11FIP3","protein_coding","RAB11 family interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:17224]"
"ENSG00000267510",7.73344069582553,5.93690150234253,2.59078137263465,3.75811534530035e-05,5.29628510251232e-05,"NA","AC011451.1","lncRNA","novel transcript, antisense to ZNF699"
"ENSG00000226493",18.1525777538662,-2.15473638373129,0.582661349348578,3.76002495457828e-05,5.29864934519734e-05,"NA","RPL26P27","processed_pseudogene","ribosomal protein L26 pseudogene 27 [Source:HGNC Symbol;Acc:HGNC:36735]"
"ENSG00000256594",20.378483751852,2.37934614547781,0.644126379918557,3.79475256133754e-05,5.34725775841486e-05,"NA","AC010186.2","transcribed_unprocessed_pseudogene","C-type lectin domain family 2 (CLEC2) pseudogene"
"ENSG00000254429",13.3840063985153,3.36034656203393,0.896966121617191,3.80564470677387e-05,5.36227524572821e-05,"NA","AP001972.1","lncRNA","novel transcript"
"ENSG00000148291",516.398004690138,0.7034059700821,0.173484232696455,3.81144005675592e-05,5.37010977521581e-05,"6835","SURF2","protein_coding","surfeit 2 [Source:HGNC Symbol;Acc:HGNC:11475]"
"ENSG00000185958",12.5051787211254,-2.95313793831981,0.824952291724564,3.8140792307254e-05,5.37349673373249e-05,"121006","FAM186A","protein_coding","family with sequence similarity 186 member A [Source:HGNC Symbol;Acc:HGNC:26980]"
"ENSG00000115107",3550.57355298951,0.458840529838953,0.11211643994922,3.82157488830457e-05,5.38372494904936e-05,"55240","STEAP3","protein_coding","STEAP3 metalloreductase [Source:HGNC Symbol;Acc:HGNC:24592]"
"ENSG00000108788",1208.25271280989,-0.472951501618345,0.1157298311195,3.82566236692533e-05,5.3891508541422e-05,"6945","MLX","protein_coding","MAX dimerization protein MLX [Source:HGNC Symbol;Acc:HGNC:11645]"
"ENSG00000132906",122.864516690616,-1.04758980186412,0.264077769482977,3.82765266375267e-05,5.39162200489992e-05,"842","CASP9","protein_coding","caspase 9 [Source:HGNC Symbol;Acc:HGNC:1511]"
"ENSG00000054219",15.4924983674783,2.96963019868545,0.808494854373376,3.84398150218357e-05,5.41428883924579e-05,"4065","LY75","protein_coding","lymphocyte antigen 75 [Source:HGNC Symbol;Acc:HGNC:6729]"
"ENSG00000179886",323.490546451862,0.599508303509145,0.147211596850004,3.85369293388952e-05,5.42763276499153e-05,"84948","TIGD5","protein_coding","tigger transposable element derived 5 [Source:HGNC Symbol;Acc:HGNC:18336]"
"ENSG00000178201",13.7477955116203,4.28226920884003,1.11085664532829,3.86315548827643e-05,5.44062454194644e-05,"57191","VN1R1","protein_coding","vomeronasal 1 receptor 1 [Source:HGNC Symbol;Acc:HGNC:13548]"
"ENSG00000090061",453.088013077774,0.702132456272606,0.173239010586997,3.86543486670149e-05,5.44349900854577e-05,"8812","CCNK","protein_coding","cyclin K [Source:HGNC Symbol;Acc:HGNC:1596]"
"ENSG00000205560",26.8885605866119,1.84805392720204,0.48801553829713,3.86962713519577e-05,5.44906678221445e-05,"1375","CPT1B","protein_coding","carnitine palmitoyltransferase 1B [Source:HGNC Symbol;Acc:HGNC:2329]"
"ENSG00000125997",10.729162969004,-2.79061772812843,0.768299160156884,3.87593464658519e-05,5.45761229305544e-05,"NA","BPIFB9P","transcribed_unitary_pseudogene","BPI fold containing family B member 9, pseudogene [Source:HGNC Symbol;Acc:HGNC:16109]"
"ENSG00000145916",687.755858283166,-0.577681406722489,0.141931430821429,3.89240680199337e-05,5.48046846376467e-05,"64777","RMND5B","protein_coding","required for meiotic nuclear division 5 homolog B [Source:HGNC Symbol;Acc:HGNC:26181]"
"ENSG00000053702",48.3721592049596,1.84846117769511,0.493387094824596,3.89408205604009e-05,5.48248921698308e-05,"83714","NRIP2","protein_coding","nuclear receptor interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23078]"
"ENSG00000251893",8.40853092768669,-3.98248989616583,1.10190460610145,3.92531076675711e-05,5.52611555211525e-05,"NA","AC078820.1","snoRNA",NA
"ENSG00000163161",1763.14138927252,-0.320913373372639,0.0783228255757494,3.93352728842305e-05,5.53734157669465e-05,"2071","ERCC3","protein_coding","ERCC excision repair 3, TFIIH core complex helicase subunit [Source:HGNC Symbol;Acc:HGNC:3435]"
"ENSG00000273297",7.05662060474475,5.78843590593512,2.54706007660801,3.9397323454915e-05,5.54573479437167e-05,"NA","AC009275.1","lncRNA","novel transcript"
"ENSG00000258824",7.08026483648195,5.79236338710491,2.54891785523316,3.96051782820728e-05,5.57464973982657e-05,"NA","AL122035.1","lncRNA","novel transcript"
"ENSG00000274565",41.8222592568827,-1.50049645331847,0.391103632414636,3.96324367195207e-05,5.57814273887431e-05,"NA","AC080038.2","lncRNA","novel transcript"
"ENSG00000180458",7.10202359273462,5.80139285935572,2.55174907853229,3.9694499293907e-05,5.58653358006866e-05,"NA","AC022148.1","lncRNA","novel transcript, antisense to ZNF793"
"ENSG00000156711",111.77812631067,1.08861813004564,0.275289244377115,3.97171671339444e-05,5.58937938364751e-05,"5603","MAPK13","protein_coding","mitogen-activated protein kinase 13 [Source:HGNC Symbol;Acc:HGNC:6875]"
"ENSG00000032219",904.242403705482,-0.542023032782647,0.133269800686679,3.97952552411192e-05,5.600023625705e-05,"5926","ARID4A","protein_coding","AT-rich interaction domain 4A [Source:HGNC Symbol;Acc:HGNC:9885]"
"ENSG00000182700",155.016053066891,-0.813317403991998,0.202630580318345,3.98272867494901e-05,5.60418583002652e-05,"492311","IGIP","protein_coding","IgA inducing protein [Source:HGNC Symbol;Acc:HGNC:33847]"
"ENSG00000165905",121.492475446081,0.938836776884826,0.23516933470526,3.99713841533289e-05,5.624115590672e-05,"120071","LARGE2","protein_coding","LARGE xylosyl- and glucuronyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16522]"
"ENSG00000115266",249.214279021792,0.7035505405623,0.174081169736091,4.01523874280401e-05,5.64923536295822e-05,"10297","APC2","protein_coding","APC regulator of WNT signaling pathway 2 [Source:HGNC Symbol;Acc:HGNC:24036]"
"ENSG00000095015",651.948047714663,0.709743993153315,0.17576263468125,4.02394939222263e-05,5.66114205796309e-05,"4214","MAP3K1","protein_coding","mitogen-activated protein kinase kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6848]"
"ENSG00000188295",180.462064085067,0.706176437139418,0.174810754605292,4.03699825821105e-05,5.67915018289388e-05,"79862","ZNF669","protein_coding","zinc finger protein 669 [Source:HGNC Symbol;Acc:HGNC:25736]"
"ENSG00000171813",182.871580160804,-0.683295664687951,0.169215118426638,4.05512673376609e-05,5.7043015196159e-05,"170394","PWWP2B","protein_coding","PWWP domain containing 2B [Source:HGNC Symbol;Acc:HGNC:25150]"
"ENSG00000160321",9.56448034365354,-3.91640350034001,1.07808006962146,4.07088664650035e-05,5.72611813262435e-05,"7757","ZNF208","protein_coding","zinc finger protein 208 [Source:HGNC Symbol;Acc:HGNC:12999]"
"ENSG00000165195",230.334833895166,-0.778740482147924,0.193722291682511,4.08815311971338e-05,5.75005105931357e-05,"5277","PIGA","protein_coding","phosphatidylinositol glycan anchor biosynthesis class A [Source:HGNC Symbol;Acc:HGNC:8957]"
"ENSG00000267369",19.0499834544428,-2.84471145668278,0.800840715487335,4.11020623298604e-05,5.78071310765246e-05,"NA","AC015911.7","processed_pseudogene","TAF5-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor, 65kDa (TAF5L) pseudogene"
"ENSG00000182791",25.037683421105,-1.84859193083946,0.496965379094316,4.1212402729704e-05,5.79587479029377e-05,"55231","CCDC87","protein_coding","coiled-coil domain containing 87 [Source:HGNC Symbol;Acc:HGNC:25579]"
"ENSG00000197442",507.743876683489,0.566137786255372,0.139519883014981,4.13662039632947e-05,5.81714631068091e-05,"4217","MAP3K5","protein_coding","mitogen-activated protein kinase kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6857]"
"ENSG00000227542",25.9385480752716,2.45950497264731,0.672910701711919,4.16000087952773e-05,5.84966507126793e-05,"NA","AC092614.1","lncRNA","novel transcript"
"ENSG00000271971",7.2469582532706,5.82785687284381,2.56546517949629,4.17415219468456e-05,5.86920285503913e-05,"NA","AC120053.1","lncRNA","novel transcript, antisense to FAM92A1"
"ENSG00000114491",1085.88908802559,-0.448207923181243,0.11014937962139,4.19803796645483e-05,5.90215573697919e-05,"7372","UMPS","protein_coding","uridine monophosphate synthetase [Source:HGNC Symbol;Acc:HGNC:12563]"
"ENSG00000270307",29.7893214650784,2.32254016498315,0.638615068287272,4.19810499352979e-05,5.90215573697919e-05,"NA","MTATP6P2","processed_pseudogene","MT-ATP6 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44576]"
"ENSG00000125755",5306.60934752877,-0.403337378017356,0.0992904611254177,4.21543040386096e-05,5.92614889780749e-05,"8189","SYMPK","protein_coding","symplekin [Source:HGNC Symbol;Acc:HGNC:22935]"
"ENSG00000010818",1116.03052424789,-0.514242977929313,0.126885962543094,4.22676193649251e-05,5.94171329276497e-05,"3097","HIVEP2","protein_coding","HIVEP zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:4921]"
"ENSG00000234353",7.1191784438181,5.7959628616312,2.55669310637233,4.23838747442706e-05,5.95768904040126e-05,"NA","AP000346.2","transcribed_unprocessed_pseudogene","immunoglobulin lambda-like polypeptide 1 (IGLL1) pseudogene"
"ENSG00000134698",269.064562120873,0.5765863155581,0.142319997219762,4.24519987937417e-05,5.96689765801136e-05,"192670","AGO4","protein_coding","argonaute RISC component 4 [Source:HGNC Symbol;Acc:HGNC:18424]"
"ENSG00000183808",617.81002697584,0.469119898048438,0.115381527609271,4.25581716043212e-05,5.9814528078221e-05,"389677","RBM12B","protein_coding","RNA binding motif protein 12B [Source:HGNC Symbol;Acc:HGNC:32310]"
"ENSG00000004468",91.8697401671964,-3.91211048550205,1.17217722254516,4.26098652994892e-05,5.98834972355568e-05,"952","CD38","protein_coding","CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667]"
"ENSG00000154914",15.5517439774757,-2.22130963823981,0.608491724514079,4.26448254460529e-05,5.99289421832637e-05,"124739","USP43","protein_coding","ubiquitin specific peptidase 43 [Source:HGNC Symbol;Acc:HGNC:20072]"
"ENSG00000269246",7.06407987233017,5.7871737118429,2.55432678583198,4.27514161865993e-05,6.00750381028574e-05,"NA","AC011445.2","lncRNA","novel transcript"
"ENSG00000164879",31.9512774572699,2.36766389258041,0.652752091716411,4.27975466022096e-05,6.01361613663015e-05,"761","CA3","protein_coding","carbonic anhydrase 3 [Source:HGNC Symbol;Acc:HGNC:1374]"
"ENSG00000198203",79.6839306467654,-1.16674207628463,0.298285231123063,4.28516632132067e-05,6.02084980699125e-05,"6819","SULT1C2","protein_coding","sulfotransferase family 1C member 2 [Source:HGNC Symbol;Acc:HGNC:11456]"
"ENSG00000135045",420.249710900098,0.592452218140155,0.146343528645686,4.30070582991094e-05,6.04194011498653e-05,"55071","C9orf40","protein_coding","chromosome 9 open reading frame 40 [Source:HGNC Symbol;Acc:HGNC:23433]"
"ENSG00000228663",15.3178147125141,-2.27233772440974,0.624636883824469,4.30051086203951e-05,6.04194011498653e-05,"NA","PSMD10P1","processed_pseudogene","proteasome 26S subunit, non-ATPase, 10 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:16602]"
"ENSG00000244349",7.22463474889322,5.81631107588932,2.56519948580735,4.31099698533201e-05,6.05602535047348e-05,"NA","AL662791.1","lncRNA","HLA complex group 16"
"ENSG00000196911",134.912601872122,3.17173353971264,0.919288363667646,4.33199684822888e-05,6.08515136334949e-05,"3841","KPNA5","protein_coding","karyopherin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6398]"
"ENSG00000143222",816.970014331061,0.450051872624254,0.110705035122036,4.33313702728158e-05,6.08637863260049e-05,"51506","UFC1","protein_coding","ubiquitin-fold modifier conjugating enzyme 1 [Source:HGNC Symbol;Acc:HGNC:26941]"
"ENSG00000137142",31.2705093338398,2.2524765516805,0.613936270070696,4.3667258929924e-05,6.13318078039809e-05,"347252","IGFBPL1","protein_coding","insulin like growth factor binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:20081]"
"ENSG00000162407",961.331847530725,-0.382624941741626,0.0940498532973301,4.370408201454e-05,6.13797521295093e-05,"8613","PLPP3","protein_coding","phospholipid phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:9229]"
"ENSG00000224217",20.6980303759933,-1.973242320291,0.532967257860452,4.38475428509428e-05,6.15774476525046e-05,"NA","BX119904.1","processed_pseudogene","pseudogene similar to PRP4 pre-mRNA processing factor 4 homolog B (yeast) (PRPF4B)"
"ENSG00000171443",135.533697201379,1.35622070666205,0.352324246408247,4.39529111298944e-05,6.17216267397724e-05,"147807","ZNF524","protein_coding","zinc finger protein 524 [Source:HGNC Symbol;Acc:HGNC:28322]"
"ENSG00000111666",431.724442973942,-0.655154244638796,0.162714633122744,4.39914807360368e-05,6.17719906873867e-05,"56994","CHPT1","protein_coding","choline phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:17852]"
"ENSG00000184368",77.289328313212,1.98608712210778,0.538043608910307,4.4285936348336e-05,6.21816365584437e-05,"256714","MAP7D2","protein_coding","MAP7 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25899]"
"ENSG00000241155",7.01030202820205,5.77126775776912,2.55274485887692,4.43272867988548e-05,6.22358703632535e-05,"NA","ARHGAP31-AS1","lncRNA","ARHGAP31 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41235]"
"ENSG00000130720",87.6260432593321,1.130479294568,0.288524519500803,4.43605854005816e-05,6.22787933343916e-05,"84929","FIBCD1","protein_coding","fibrinogen C domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25922]"
"ENSG00000119004",932.216754007126,0.438250301959885,0.107924143548641,4.4566823360028e-05,6.2564489441249e-05,"57404","CYP20A1","protein_coding","cytochrome P450 family 20 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:20576]"
"ENSG00000234335",145.098397494907,1.00650479452735,0.255137944907182,4.46992035322538e-05,6.27464726166653e-05,"NA","RPS4XP11","processed_pseudogene","ribosomal protein S4X pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:37013]"
