"scatter_comparison","comparison","database","pathway_key","pathway_name","filter_mode_used","fdr_cutoff_used","direction_class","delta_NES","abs_delta_NES","NES_x","NES_y","padj_x","padj_y","leading_edge_x","leading_edge_y","pathway_id_human_KD","pathway_id_mouse_KD","pathway_name_human_KD","pathway_name_mouse_KD","signed_log10padj_human_KD","signed_log10padj_mouse_KD","significant_human_KD","significant_mouse_KD","delta_NES_human_minus_mouse","abs_delta_NES_human_minus_mouse","direction_pattern"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0016050","vesicle organization","either",0.05,"shared negative",-0.31284756960788,0.31284756960788,-1.44473692536597,-1.75758449497385,0.0318439229712457,9.37356562304816e-05,"17101/77371/56440/56334/226421/380714/228545/231070/110380/108664/207352/19725/12912/12390/77573/20333/20971/52898/66144/21787/56324/245884/53331/54198/16573/54137/107338/216131/57257/66629/229593/11765/330192/19324/27054/70450/170833/11984/11973/78610/210789/21968/68767/217310/19332/19349/12752/64933/74732/75964/246694/18711/71732/20661/20907/73122/67474/66241/67166/11966/20908/74018/107305/11964/117150/66335/72287/104015/73834/11816/11972/20617/231801/70495","128866/27243/80230/6490/6844/64753/9632/26985/5048/5861/9218/8615/60684/51552/200576/22895/57132/10159/9525/23352/10564/84691/9550/10427/9296/56681/5584/5864/79156/65977/9066/51479/80006/8452/728113/84067/23557/399687/57679/9114/84313/301/4218/164/6811/27095/8546/29887/157680/653145/5007/10015/7251/23673/10113/415117/7879/8878/10814/29956/55207/537/9002/8676/79643/22878/1176/23317/10043/83696/6810/22872/50617/7405/535/84937/90019/3267/5862/6281/21/6812/533/51399/51606/528/1759/55823/54874/55004/1174/1130/8673/84062/3638/64083/120892/523/9897/947","GO:0016050","GO:0016050","vesicle organization","vesicle organization",-4.02809517583013,-1.49697343528687,TRUE,TRUE,-0.31284756960788,0.31284756960788,"shared negative"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0048167","regulation of synaptic plasticity","either",0.05,"shared negative",-0.29378224686556,0.29378224686556,-1.23142441850077,-1.52520666536633,0.30151387074464,0.0307158016023455,"14580/195018/226407/108100/107995/12912/245537/16440/243931/20845/20807/14359/18479/271564/19122/20620/14062/11596/15194/22215/75786/20964/19085/23879/208922/271457/19141/12752/76089/18752/67574/240057/17920/20908/110891/83603/11816/20617/50997","2906/4776/6844/801/5532/2903/2332/2902/440279/388336/818/440829/5864/27020/6344/1072/9066/51063/7533/9463/8831/5764/4218/4130/29882/8878/10814/817/2185/6810/1020/26037/2648/23096/22941/4355/1499/9513/5728/22849/27065/4311","GO:0048167","GO:0048167","regulation of synaptic plasticity","regulation of synaptic plasticity",-1.51263814624275,-0.520692703924188,TRUE,FALSE,-0.29378224686556,0.29378224686556,"shared negative"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0034242","negative regulation of syncytium formation by plasma membrane fusion","either",0.05,"shared positive",-0.27884799688684,0.27884799688684,2.18249348738776,1.90364549050092,0.00049888654150234,0.011812181502179,"20846/19946/26961/54217/67945/268449/319195/76808/19896/270106/27176/56040/67115/269261/67281/19981/67891/11837/68436/19944/66489/19982/22121/19943/19951/100503670/67025/66480/19942/19988/114641/12633/20005/110954/19989/18022/67248","6130/6128/6159/6129/6171/6133/6136/6144/23521/6124/9045/11224/6158/6170/6173","GO:0034242","GO:0034242","negative regulation of syncytium formation by plasma membrane fusion","negative regulation of syncytium formation by plasma membrane fusion",1.92766988842647,3.30199821189587,TRUE,TRUE,-0.27884799688684,0.27884799688684,"shared positive"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0030518","nuclear receptor-mediated steroid hormone signaling pathway","either",0.05,"shared negative",-0.26408325515823,0.26408325515823,-1.3345438155145,-1.59862707067273,0.269175148942676,0.0315322589259394,"18479/234594/224903/22629/19014/22196/22215/22378/17977/12953/15502/224829/16969/71732/12189/54608/12317/12753/70790/170826/76804/18626","3065/23558/8013/7110/10002/6258/149563/9572/8085/8284/29966/7533/5187/5058/3169/10521/9611/55818/23019/1601/6934/2099/6714/8611/6872/3717/10424/2033/51366/8626/55823/57658/9063/4734","GO:0030518","GO:0030518","nuclear receptor-mediated steroid hormone signaling pathway","nuclear receptor-mediated steroid hormone signaling pathway",-1.50124491590197,-0.569965037966843,TRUE,FALSE,-0.26408325515823,0.26408325515823,"shared negative"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0043401","steroid hormone receptor signaling pathway","either",0.05,"shared negative",-0.26408325515823,0.26408325515823,-1.3345438155145,-1.59862707067273,0.269175148942676,0.0315322589259394,"18479/234594/224903/22629/19014/22196/22215/22378/17977/12953/15502/224829/16969/71732/12189/54608/12317/12753/70790/170826/76804/18626","3065/23558/8013/7110/10002/6258/149563/9572/8085/8284/29966/7533/5187/5058/3169/10521/9611/55818/23019/1601/6934/2099/6714/8611/6872/3717/10424/2033/51366/8626/55823/57658/9063/4734","GO:0043401","GO:0043401","steroid hormone receptor signaling pathway","steroid hormone receptor signaling pathway",-1.50124491590197,-0.569965037966843,TRUE,FALSE,-0.26408325515823,0.26408325515823,"shared negative"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0009142","nucleoside triphosphate biosynthetic process","either",0.05,"shared positive",0.25839874485774,0.25839874485774,1.48883938590945,1.74723813076719,0.116028495698426,0.00929875308124156,"22169/56520/23918/12048/19241/66592/68073/11639/11674/67942/55936/11951/67273/66218/66294/56632/69719/68614/26395/66114/22171/225887/72900/67680/67130/66416/70316/75406/80914/98496/214917/68349/16189/107197/67126/13806/21803/68194/11534/51797/20848/54369/66377/66091/23917/17991/28080/17995/50799/66826/11949","4538/4508/4539/4535/4540/4833/513/142/4698/4710/4537/539/7040/4694/9556/4725/514/4711/4536/55022/1841/205/4830/126328/1353/4509/9551/4717/7114/5465/4831/4709/4731/4726/50808/790955/7298/54963/134145/6391/84277/83549/4704/4707/6901/51079/27109/9605/56848/515/4716/51422/521/65990/6392","GO:0009142","GO:0009142","nucleoside triphosphate biosynthetic process","nucleoside triphosphate biosynthetic process",2.0315752843754,0.935435338317965,TRUE,FALSE,0.25839874485774,0.25839874485774,"shared positive"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0044703","multi-organism reproductive process","either",0.05,"shared positive",-0.25413462718095,0.25413462718095,1.63288202370944,1.37874739652849,0.0142577946477134,0.198578841602064,"16859/14119/13731/74155/22337/20720/11819/12946/14609/21857/20017/20525/20856/20509/19225/11651/21824/19242/20855/67760/80884/75909/56632/53614/20182/69719/15499/19735/13039/16157/11835/11865/26417/22339/16878/245000/18783/19223/14114/14281/50790/56717/15373","8614/2201/6159/7076/10916/397/142/682/7040/3488/23780/7216/4088/1906/7046/5069/10038/81539/3485/412/64750","GO:0044703","GO:0044703","multi-organism reproductive process","multi-organism reproductive process",0.702067027064156,1.84594764463826,FALSE,TRUE,-0.25413462718095,0.25413462718095,"shared positive"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0002181","cytoplasmic translation","either",0.05,"shared positive",-0.25292517923622,0.25292517923622,1.79564807184295,1.54272289260673,0.000760733674532928,0.0260735421475996,"226518/224045/13685/27207/27979/27050/27370/14694/56726/13629/54709/18148/20091/11651/13681/19106/22628/13494/66855/68028/13495/80280/329384/19946/26961/108155/20085/22258/67427/20103/218343/56736/68441/74370/77006/54217/27367/19934/16898/67945/16865/26987/73830/20226/268449/319195/68092/75452/76808/19896/16341/270106/27176/72162/108067/56040/67115/269261/16785/20102/67281/77987/19981/67891/11837/68436/22084/55944/20090/19944/68052/66489/20116/66085/19982/51810/20104/67097/56717/66508/22121/19943/19951/232187/20084/100503670/14265/98221/75617/67025/76784/68995/70047/66480/217331/19942/53356/229663/56637/19988/20115/114641/76846/54127/213541/192169/69113/231659/20005","6187/10642/6130/6128/6228/4869/6146/3921/6159/6129/6171/116832/6133/6218/5610/6231/6230/6136/6224/1936/6144/23521/6232/51121/6124/9100/80279/9045/56339/11224/8665/6158/6189/6122/6233/6201/6170/221662/6173/6235/6210/9652/1983/24140/6204/91574/1968/6234","GO:0002181","GO:0002181","cytoplasmic translation","cytoplasmic translation",1.58379996497058,3.11876735889926,TRUE,TRUE,-0.25292517923622,0.25292517923622,"shared positive"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0000028","ribosomal small subunit assembly","either",0.05,"shared positive",0.23763611325268,0.23763611325268,1.60607925688903,1.84371537014171,0.144769919954833,0.0315322589259394,"22596/20085/72181/16785/56412/20104/67097/74778/223722/110816/94254/54127/224481/52535","7520/5591/3921/81554/27341/29777/64745","GO:0000028","GO:0000028","ribosomal small subunit assembly","ribosomal small subunit assembly",1.50124491590197,0.839321665726602,TRUE,FALSE,0.23763611325268,0.23763611325268,"shared positive"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0051452","intracellular pH reduction","either",0.05,"shared negative",0.23689452213933,0.23689452213933,-1.91705479614313,-1.6801602740038,0.018119436594263,0.0443998696237465,"240283/108664/19063/52898/22215/11984/69668/19332/19349/12752/16784/66241/11966/16783/73834/11972/70495","51463/9497/10159/9296/23335/57468/9114/596/1657/7879/537/23545/50617/535/533/51606/523/10312","GO:0051452","GO:0051452","intracellular pH reduction","intracellular pH reduction",-1.35261830515048,-1.7418553104013,TRUE,TRUE,0.23689452213933,0.23689452213933,"shared negative"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0032481","positive regulation of type I interferon production","either",0.05,"shared positive",-0.23654604193585,0.23654604193585,1.80037248335598,1.56382644142013,0.00997803271761336,0.06619931996733,"54123/246730/100038882/230073/327959/246728/71586/23960/246727/20846/66412/80861/142980/70428/78781/24088/23961/28185/16179/17874/72162/14433/21898/15510/71609/216877","57506/3654/85364/201292/3320/4615/3838/148022/661/23326/7099/81844/9636/5336/115004/56829/84932/10155/3661/5781/6772/340061/64081/4940/10622/7187","GO:0032481","GO:0032481","positive regulation of type I interferon production","positive regulation of type I interferon production",1.17914647182847,2.00095507635839,FALSE,TRUE,-0.23654604193585,0.23654604193585,"shared positive"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0044706","multi-multicellular organism process","either",0.05,"shared positive",-0.23591631618548,0.23591631618548,1.62567680918078,1.3897604929953,0.0186763397514667,0.188232122090383,"16859/14119/13731/74155/22337/20720/11819/12946/14609/21857/20017/20525/20856/20509/19225/11651/21824/19242/20855/67760/80884/19057/75909/56632/53614/20182/69719/15499/19735/268396/13039/16157/11835/11865/26417/22339/16878/245000/18783/19223/14114/14281/50790/56717/15373","8614/2201/6159/7076/10916/397/142/682/7040/3488/23780/7216/4088/1906/7046/5069/10038/81539/3485/412/64750","GO:0044706","GO:0044706","multi-multicellular organism process","multi-multicellular organism process",0.725306261587823,1.72870823418195,FALSE,TRUE,-0.23591631618548,0.23591631618548,"shared positive"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0009262","deoxyribonucleotide metabolic process","either",0.05,"shared positive",-0.23503443577228,0.23503443577228,1.83966362599255,1.60462919022027,0.038939590225408,0.104443498158259,"22436/22169/20135/320685/14923/50773/66588/382985/27369/232449/381101/22271/76952/22171/20425/56045","6241/1854/7378/1635/131870/2987/1806/7374/55270/8930/1841/79661/7083/1716/252969/7298/6996/51251","GO:0009262","GO:0009262","deoxyribonucleotide metabolic process","deoxyribonucleotide metabolic process",0.981118590646619,1.40960862302093,FALSE,TRUE,-0.23503443577228,0.23503443577228,"shared positive"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0141193","nuclear receptor-mediated signaling pathway","either",0.05,"shared negative",-0.23069696138241,0.23069696138241,-1.31162542346933,-1.54232238485174,0.230526528765993,0.0223331816372929,"12952/14056/56018/18479/234594/224903/22629/19014/13115/22196/22215/22378/23801/17977/12953/67544/15502/224829/16969/71732/12189/54608/18712/12929/12317/12753/70790/170826/76804/18626","3065/23558/8013/7110/10002/6258/7376/149563/9572/8085/8284/29966/7533/5187/10075/5058/3169/10521/9611/55818/10370/23019/10499/1601/6934/2099/6714/8611/6872/3717/10424/2033/51366/8626/55823/10273/5165/650/57658/7067/9063/7291/5916/4734","GO:0141193","GO:0141193","nuclear receptor-mediated signaling pathway","nuclear receptor-mediated signaling pathway",-1.65104940191333,-0.637279089216948,TRUE,FALSE,-0.23069696138241,0.23069696138241,"shared negative"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0097401","synaptic vesicle lumen acidification","either",0.05,"shared negative",0.22923116435005,0.22923116435005,-2.20500263076972,-1.97577146641967,0.000674279017852924,0.0168856828635547,"11984/11973/11966/11964/66335/73834/11972/70495","10159/9550/9296/9114/537/50617/535/51606/528/523","GO:0097401","GO:0097401","synaptic vesicle lumen acidification","synaptic vesicle lumen acidification",-1.77248137163638,-3.17116035444537,TRUE,TRUE,0.22923116435005,0.22923116435005,"shared negative"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0007565","female pregnancy","either",0.05,"shared positive",-0.22162072767966,0.22162072767966,1.63179098615024,1.41017025847058,0.0289207886370191,0.192263179759803,"16859/14119/13731/74155/22337/11819/12946/14609/21857/20017/20525/20856/20509/19225/11651/21824/19242/20855/67760/80884/75909/56632/53614/20182/69719/15499/19735/13039/16157/11835/26417/22339/16878/245000/18783/19223/14114/14281/50790/56717/15373","8614/2201/6159/7076/10916/397/142/682/7040/3488/23780/7216/4088/7046/5069/10038/81539/3485/412/64750","GO:0007565","GO:0007565","female pregnancy","female pregnancy",0.716103879350914,1.53878986849937,FALSE,TRUE,-0.22162072767966,0.22162072767966,"shared positive"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0006164","purine nucleotide biosynthetic process","either",0.05,"shared positive",-0.21859667553519,0.21859667553519,1.72247153617865,1.50387486064346,0.00461046292216457,0.0474876203015632,"23962/246730/192185/14381/11566/56520/226518/23918/12048/15452/108147/19241/66592/14923/68073/11639/11674/67942/11951/67273/66218/66294/56632/68614/269951/26395/27369/108156/212627/104111/66114/225887/72900/68646/67680/67130/66416/70316/75406/14450/67054/109674/11717/218756/11541/230125/98496/214917/68349/16189/107197/67126/13806/231327/230103/21803/237823/13618/68194/11534/20848/54369/239790/11821/66377/23972/66091/23917/17991/11486/28080/66355/23971/105446/17995/50799/66826/11949/18162","4538/4508/4539/4535/4540/4833/513/142/4698/2987/4710/4537/539/7040/4694/9556/4725/9060/204/514/4711/4536/2618/109/125061/55022/55191/93100/205/4830/126328/1716/1353/4509/9551/4717/7114/5465/4831/4709/353/4731/4726/50808/790955/134145/6391/84277/4704/115/4707/6901/4522/114/107/51079/27109/9605/56848/515/4716/5198/51422/521/65990/54981/6392","GO:0006164","GO:0006164","purine nucleotide biosynthetic process","purine nucleotide biosynthetic process",1.32341959322688,2.33625546627019,TRUE,TRUE,-0.21859667553519,0.21859667553519,"shared positive"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:1901739","regulation of myoblast fusion","either",0.05,"shared positive",-0.20910343613109,0.20910343613109,2.06238652902975,1.85328309289866,0.00190394897568952,0.011812181502179,"19946/26961/54217/20315/67945/268449/319195/76808/19896/270106/27176/56040/67115/269261/67281/19981/67891/11837/68436/12508/19944/66489/259300/19982/22121/19943/19951/16189/100503670/67025/66480/19942/20307/19988/114641/193385/12633/20005/110954/19989","6130/6128/6159/6129/6171/6133/6136/6144/23521/6124/9045/11224/6158/6170/6173","GO:1901739","GO:1901739","regulation of myoblast fusion","regulation of myoblast fusion",1.92766988842647,2.72034469454052,TRUE,TRUE,-0.20910343613109,0.20910343613109,"shared positive"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0044403","biological process involved in symbiotic interaction","either",0.05,"shared positive",-0.19971416000557,0.19971416000557,1.68890761311218,1.48919345310661,0.0234755033783698,0.0797814784312724,"55932/20128/236573/69550/209387/229900/18828/14469/22088/18186/53413/67778/52009/22359/26362/319236/17254/76681/13194/11987/14268/217069/13858/20516/233979/16971/208092/56491/30960","5478/90861/2150/3921/3609/5817/1956/6541/4179/1514/682/79581/10475/1969/3304/85363/51652/5818/1604/5359/27183/4038/10572/1948/2621/2519/1508/3838/6510/290/8829/55223/3949/79720/7706","GO:0044403","GO:0044403","biological process involved in symbiotic interaction","biological process involved in symbiotic interaction",1.09809792003678,1.62938508651214,FALSE,TRUE,-0.19971416000557,0.19971416000557,"shared positive"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0006367","transcription initiation at RNA polymerase II promoter","either",0.05,"shared negative",-0.18984962980184,0.18984962980184,-1.24197809293763,-1.43182772273947,0.315090015527746,0.0468234798167854,"319955/21833/209357/19052/319944/210925/21374/69241/270627/13871/381404/27224/328572/55982/108143/66467/229543/67224/140858/233904/99730/24074/225876/71828/66464/217127/70625/67279/214162/14884/56438/56275/209011/18676/71902/234959/17420/12912/67219/56458/213464/22410/69792/20807/226182/98053/70472/17283/19014/214133/66999/98403/218214/231329/22378/71793/13486/67381/22218/67710/209361/18035/237339/228980","92105/5469/4609/5435/4297/5430/902/6877/5431/4792/23558/2965/6923/55656/84246/1025/51003/4221/5518/6722/10196/65123/11143/8841/9969/10467/6881/80789/9611/84661/5253/2959/27005/90390/81857/140690/4790/2099/6873/1386/9978/404672/9968/2308/6872/2033/9282/138474/5515/8850/7067","GO:0006367","GO:0006367","transcription initiation at RNA polymerase II promoter","transcription initiation at RNA polymerase II promoter",-1.3295363136409,-0.501565358393458,TRUE,FALSE,-0.18984962980184,0.18984962980184,"shared negative"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0009219","pyrimidine deoxyribonucleotide metabolic process","either",0.05,"shared positive",0.17142814676027,0.17142814676027,1.65382637944892,1.82525452620919,0.219903826864766,0.0245422846582333,"22169/320685/50773/66588/22271/22171/20425","1854/7378/1635/1806/7374/8930/1841/79661/7083/252969/7298/6996/51251","GO:0009219","GO:0009219","pyrimidine deoxyribonucleotide metabolic process","pyrimidine deoxyribonucleotide metabolic process",1.61008501095378,0.657767212786597,TRUE,FALSE,0.17142814676027,0.17142814676027,"shared positive"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0044409","symbiont entry into host","either",0.05,"shared positive",0.17051046431388,0.17051046431388,1.4702037231873,1.64071418750118,0.227112502051247,0.0248605866543334,"20128/209387/18828/18186/53413/67778/52009/22359/26362/319236/17254/76681/11987/217069/13858/20516/233979/16971","90861/3921/3609/5817/1956/6541/4179/1514/682/79581/10475/1969/3304/85363/5818/1604/5359/4038/10572/1948/2621/2519/1508/6510/290/8829/55223/3949/7706/9076/5819/7037","GO:0044409","GO:0044409","symbiont entry into host","symbiont entry into host",1.60448862719342,0.643758958151805,TRUE,FALSE,0.17051046431388,0.17051046431388,"shared positive"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:1901740","negative regulation of myoblast fusion","either",0.05,"shared positive",-0.15588068727597,0.15588068727597,2.1476115957157,1.99173090843973,0.00051046150224012,0.00826708404112385,"19946/26961/54217/67945/268449/319195/76808/19896/270106/27176/56040/67115/269261/67281/19981/67891/11837/68436/19944/66489/19982/22121/19943/19951/100503670/67025/66480/19942/19988/114641/12633/20005/110954/19989","6130/6128/6159/6129/6171/6133/6136/6144/23521/6124/9045/11224/6158/6170/6173","GO:1901740","GO:1901740","negative regulation of myoblast fusion","negative regulation of myoblast fusion",2.08264764741991,3.29203700577126,TRUE,TRUE,-0.15588068727597,0.15588068727597,"shared positive"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0043330","response to exogenous dsRNA","either",0.05,"shared positive",-0.13676175352681,0.13676175352681,1.84144240222381,1.704680648697,0.0305015230349745,0.0823502041756933,"246730/230073/71586/23960/246727/20846/142980/104721/17254/78781/76438/23961","57506/23180/85364/148022/115004/3661/340061/4940/11213","GO:0043330","GO:0043330","response to exogenous dsRNA","response to exogenous dsRNA",1.0843353197211,1.51567847445089,FALSE,TRUE,-0.13676175352681,0.13676175352681,"shared positive"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0061157","mRNA destabilization","either",0.05,"shared negative",-0.13318439988382,0.13318439988382,-1.44065765589498,-1.5738420557788,0.163518813086902,0.037819969401484,"15568/69125/214627/223870/72587/237400/140486/214290/319817/13046/12193/268420/225929/244871/213988/636931/74480/16549/56438/70044/75901/78455/14359/233833/57746/234594/381626/23879/208922/67710/214150/213236/12457/59004/103135/22057/19704","7812/3192/4343/8087/10247/9125/51441/677/11157/28960/255967/57523/79670/79068/4850/64282/9698/27327/4076/23369/253943/9337/25904/10658/23019/26986/678/10140/56478/149041/1656/246175/57472/26058/27161/23112/9513/22849","GO:0061157","GO:0061157","mRNA destabilization","mRNA destabilization",-1.42227882685989,-0.786432273891759,TRUE,FALSE,-0.13318439988382,0.13318439988382,"shared negative"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0006220","pyrimidine nucleotide metabolic process","either",0.05,"shared positive",0.12953294091134,0.12953294091134,1.63326451837625,1.76279745928759,0.162530017130791,0.0245422846582333,"22169/56520/320685/12499/55936/50773/69719/66588/22271/22171/20425/80914/68556/218756/103850/331487/66422/51797/54369/56749/21877/110074","1854/7378/4833/1635/1806/7374/9583/8930/1841/4830/79661/7083/4831/50808/252969/7298/54963/6996/83549/51251","GO:0006220","GO:0006220","pyrimidine nucleotide metabolic process","pyrimidine nucleotide metabolic process",1.61008501095378,0.789066418867397,TRUE,FALSE,0.12953294091134,0.12953294091134,"shared positive"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0050779","RNA destabilization","either",0.05,"shared negative",-0.12661255588453,0.12661255588453,-1.43631048195991,-1.56292303784444,0.208296332052229,0.0354027439701234,"15568/69125/214627/223870/72587/237400/140486/214290/319817/13046/12193/268420/225929/244871/213988/636931/74480/16549/56438/70044/75901/380669/78455/14359/233833/57746/234594/381626/23879/208922/67710/214150/213236/12457/59004/103135/22057/19704","7812/3192/4343/8087/10247/9125/51441/677/11157/28960/255967/57523/79670/79068/4850/64282/9698/27327/4076/23369/253943/9337/25904/10658/23019/26986/678/10140/56478/149041/1656/246175/57472/26058/27161/23112/9513/22849","GO:0050779","GO:0050779","RNA destabilization","RNA destabilization",-1.45096307568891,-0.681318377596672,TRUE,FALSE,-0.12661255588453,0.12661255588453,"shared negative"
"human_vs_mouse_KD_GO_BP","human KD vs control vs mouse KD vs control","GO_BP","GO:0140253","cell-cell fusion","either",0.05,"shared positive",-0.10979947041887,0.10979947041887,1.74746364922207,1.6376641788032,0.0120090925049019,0.0581909762053872,"52163/20846/68813/57810/19946/26961/54217/20315/67945/268449/319195/76808/19896/270106/27176/56040/67115/269261/13549/67281/19981/23794/67891/11837/68436/330662/12508/19944/20586/66489/259300/19982/22121/19943/19951/16189/100503670/67025/66480/19942/56637/20307/19988/102791/114641/193385/12633/20005/110954/19989/11502/18022","6130/6128/6159/6129/6171/6133/6136/6144/23521/8912/6124/9045/11224/6158/3756/170689/6170/8754/6173/4842/80005/8837/6137/6141/6988/3688/6139","GO:0140253","GO:0140253","cell-cell fusion","cell-cell fusion",1.23514435706923,1.9204898098331,FALSE,TRUE,-0.10979947041887,0.10979947041887,"shared positive"
