"experiment","contrast","deg_direction","ensembl_gene_id","external_gene_name","entrezgene_id","log2FoldChange","stat","padj"
"humanKD","KD_vs_Control","down","ENSG00000102081","FMR1","2332",-1.36417689498951,-9.25596144312218,6.65062354995312e-20
"humanKD","KD_vs_Control","down","ENSG00000255986","MT1JP","NA",-6.14542033738181,-9.25491390084691,6.71524029709006e-20
"humanKD","KD_vs_Control","down","ENSG00000232389","AL583856.1","NA",-1.62683781389575,-9.25389895079626,6.77840956082391e-20
"humanKD","KD_vs_Control","down","ENSG00000231741","AL353743.3","NA",-6.52633855358609,-9.25371221621305,6.78933587038111e-20
"humanKD","KD_vs_Control","up","ENSG00000121716","PILRB","29990",6.98779059663271,9.25347055619425,6.80377631483375e-20
"humanKD","KD_vs_Control","down","ENSG00000104432","IL7","3574",-2.42311558869676,-9.2533254344049,6.81208972156334e-20
"humanKD","KD_vs_Control","down","ENSG00000224529","AC093698.1","NA",-11.1016848802644,-9.25325489062063,6.8156545025992e-20
"humanKD","KD_vs_Control","down","ENSG00000138311","ZNF365","22891",-1.24848532449881,-9.25301093139653,6.83029753306723e-20
"humanKD","KD_vs_Control","up","ENSG00000108813","DLX4","1748",2.68499060959853,9.25266669095326,6.85139857974005e-20
"humanKD","KD_vs_Control","down","ENSG00000119138","KLF9","687",-1.26402505623218,-9.25194394155363,6.89695006938954e-20
"humanKD","KD_vs_Control","down","ENSG00000250304","ZBED1P1","NA",-4.47922606866326,-9.2511305802994,6.94868986128062e-20
"humanKD","KD_vs_Control","down","ENSG00000224117","PTPN2P2","NA",-4.70341996816685,-9.25060777213613,6.98180772254428e-20
"humanKD","KD_vs_Control","up","ENSG00000187713","TMEM203","94107",1.33762570882176,9.25016922338485,7.00955372582312e-20
"humanKD","KD_vs_Control","up","ENSG00000197622","CDC42SE1","56882",1.02464532609565,9.24981707857278,7.03172238484876e-20
"humanKD","KD_vs_Control","down","ENSG00000250580","SNRPCP8","NA",-11.1278065318466,-9.24924146622373,7.06872254770768e-20
"humanKD","KD_vs_Control","up","ENSG00000144231","POLR2D","5433",1.05948301691734,9.248229648846,7.13496899910442e-20
"humanKD","KD_vs_Control","down","ENSG00000230564","CALM1P2","NA",-11.0975513996316,-9.2475444939918,7.17985885532946e-20
"humanKD","KD_vs_Control","down","ENSG00000238072","AC009244.1","NA",-3.3538413256065,-9.24644538089608,7.25305387078863e-20
"humanKD","KD_vs_Control","down","ENSG00000131183","SLC34A1","6569",-6.29582018241959,-9.24451059215094,7.3844649307152e-20
"humanKD","KD_vs_Control","up","ENSG00000179841","AKAP5","9495",4.45786308237631,9.24150299892395,7.59296568886325e-20
"humanKD","KD_vs_Control","down","ENSG00000179460","EEF1A1P27","NA",-11.0509422940764,-9.2413271065407,7.60441946251714e-20
"humanKD","KD_vs_Control","down","ENSG00000268723","AC005261.4","NA",-4.71256041876855,-9.24094628025152,7.63049256093852e-20
"humanKD","KD_vs_Control","down","ENSG00000204253","HNRNPCP2","NA",-1.33216429675699,-9.23986777501443,7.70568916113849e-20
"humanKD","KD_vs_Control","down","ENSG00000147488","ST18","9705",-4.39972045108177,-9.23898141004697,7.76872082696111e-20
"humanKD","KD_vs_Control","up","ENSG00000120647","CCDC77","84318",1.73961216954069,9.23869603170865,7.7884012866593e-20
"humanKD","KD_vs_Control","up","ENSG00000198420","TCAF1","9747",1.18539214429136,9.23796481139953,7.84072735286932e-20
"humanKD","KD_vs_Control","down","ENSG00000213938","SEPHS1P6","NA",-3.02931116909334,-9.23690865825114,7.91740033557286e-20
"humanKD","KD_vs_Control","down","ENSG00000227607","SUMO2P2","NA",-11.0632443657303,-9.2366287665497,7.9370463909856e-20
"humanKD","KD_vs_Control","up","ENSG00000173674","EIF1AX","1964",1.06940712115625,9.23658734005968,7.93903425989847e-20
"humanKD","KD_vs_Control","up","ENSG00000233429","HOTAIRM1","NA",5.3461300808014,9.23424495885501,8.11355340878494e-20
"humanKD","KD_vs_Control","down","ENSG00000106460","TMEM106B","54664",-1.22511859153581,-9.23241551194263,8.25111578076106e-20
"humanKD","KD_vs_Control","down","ENSG00000240445","FOXO3B","2310",-2.13913329891749,-9.229276892932,8.49416939261388e-20
"humanKD","KD_vs_Control","down","ENSG00000188693","CYP51A1-AS1","NA",-5.14125346400621,-9.22887274812281,8.5251121965155e-20
"humanKD","KD_vs_Control","down","ENSG00000170542","SERPINB9","5272",-4.64541711387823,-9.22787520887687,8.60368905029191e-20
"humanKD","KD_vs_Control","up","ENSG00000188290","HES4","57801",6.5302479461953,9.22741763763726,8.63933323517976e-20
"humanKD","KD_vs_Control","down","ENSG00000198010","DLGAP2","9228",-6.58715953578271,-9.2252289066699,8.81641096729994e-20
"humanKD","KD_vs_Control","down","ENSG00000233691","AL354714.4","NA",-7.12361865353985,-9.22494898406226,8.83826359220311e-20
"humanKD","KD_vs_Control","up","ENSG00000125741","OPA3","80207",1.14461869817253,9.2243292799449,8.88709200002617e-20
"humanKD","KD_vs_Control","down","ENSG00000235795","AC093157.2","NA",-7.50771256074826,-9.22416340643784,8.89964303053801e-20
"humanKD","KD_vs_Control","up","ENSG00000167985","SDHAF2","54949",4.37791485728812,9.22340348468373,8.96174295343081e-20
"humanKD","KD_vs_Control","down","ENSG00000176884","GRIN1","2902",-3.08248875139072,-9.22073471913616,9.18638873664336e-20
"humanKD","KD_vs_Control","up","ENSG00000232228","AC092431.2","NA",6.07627291011126,9.22031097141866,9.22150917059561e-20
"humanKD","KD_vs_Control","down","ENSG00000236459","HNRNPA1P22","NA",-9.55834047733606,-9.21987256667749,9.2580277978842e-20
"humanKD","KD_vs_Control","down","ENSG00000228595","PAICSP2","NA",-11.0454211635798,-9.21885790745091,9.34477066471582e-20
"humanKD","KD_vs_Control","up","ENSG00000102878","HSF4","3299",2.19589007370852,9.21863866892515,9.36261852071655e-20
"humanKD","KD_vs_Control","up","ENSG00000184985","SORCS2","57537",1.83594395435164,9.21706845118276,9.49940692455051e-20
"humanKD","KD_vs_Control","down","ENSG00000234125","EEF1GP8","NA",-11.0238651646074,-9.21615559423286,9.57798513517359e-20
"humanKD","KD_vs_Control","down","ENSG00000129292","PHF20L1","51105",-1.13156047044993,-9.2149354498393,9.6862254843032e-20
"humanKD","KD_vs_Control","up","ENSG00000106692","FKTN","2218",1.24667936028168,9.21490478649085,9.68767520861788e-20
"humanKD","KD_vs_Control","up","ENSG00000177084","POLE","5426",1.11033364124539,9.21473309293677,9.70187033627655e-20
"humanKD","KD_vs_Control","down","ENSG00000110786","PTPN5","84867",-5.20541584807292,-9.21470976750203,9.70265906323583e-20
"humanKD","KD_vs_Control","up","ENSG00000185515","BRCC3","79184",1.38004345938949,9.21417384458581,9.74991896314814e-20
"humanKD","KD_vs_Control","up","ENSG00000111052","LIN7A","8825",4.08021127293606,9.21252740619901,9.8979806469277e-20
"humanKD","KD_vs_Control","down","ENSG00000248827","AC024587.1","NA",-3.69666569952081,-9.212532515993,9.8979806469277e-20
"humanKD","KD_vs_Control","down","ENSG00000154265","ABCA5","23461",-1.52041919753603,-9.21196480221329,9.94730087995774e-20
"humanKD","KD_vs_Control","down","ENSG00000132965","ALOX5AP","241",-2.63666293164153,-9.21113761509842,1.00229023716733e-19
"humanKD","KD_vs_Control","down","ENSG00000251306","NDUFB4P2","NA",-11.0481467347627,-9.21073797610825,1.00589239121649e-19
"humanKD","KD_vs_Control","up","ENSG00000188342","GTF2F2","2963",1.25828139428603,9.2095519333288,1.01679213460283e-19
"humanKD","KD_vs_Control","up","ENSG00000183309","ZNF623","9831",1.95136339107973,9.20917405680815,1.02023897595428e-19
"humanKD","KD_vs_Control","down","ENSG00000100336","APOL4","80832",-5.01577844986198,-9.2091299938915,1.02051911525208e-19
"humanKD","KD_vs_Control","down","ENSG00000251285","AC097484.2","NA",-11.0154024963101,-9.20662169089407,1.0444996964444e-19
"humanKD","KD_vs_Control","up","ENSG00000154277","UCHL1","7345",6.84640729406687,9.20493519534231,1.06088848262973e-19
"humanKD","KD_vs_Control","down","ENSG00000118515","SGK1","6446",-1.16955919106696,-9.20478842302836,1.06219497250935e-19
"humanKD","KD_vs_Control","up","ENSG00000129474","AJUBA","84962",1.76856507060268,9.20423966297967,1.06749097454293e-19
"humanKD","KD_vs_Control","down","ENSG00000060971","ACAA1","30",-1.10236425659446,-9.20335683575101,1.07600867608131e-19
"humanKD","KD_vs_Control","down","ENSG00000223416","RPS26P15","NA",-7.24849694306493,-9.20115481764079,1.09814261347374e-19
"humanKD","KD_vs_Control","down","ENSG00000266933","AC005775.1","NA",-4.24722961568783,-9.20035358826771,1.10606177251852e-19
"humanKD","KD_vs_Control","down","ENSG00000165895","ARHGAP42","143872",-1.49570173182493,-9.2000918988247,1.10860828564852e-19
"humanKD","KD_vs_Control","down","ENSG00000267943","AC010328.1","NA",-8.06085234917642,-9.198140045462,1.12877444391393e-19
"humanKD","KD_vs_Control","down","ENSG00000213078","AL390955.1","NA",-10.9281823305183,-9.19694197609874,1.14127199646324e-19
"humanKD","KD_vs_Control","down","ENSG00000230360","DDX10P2","NA",-3.46923628770166,-9.19660827709261,1.14466518403637e-19
"humanKD","KD_vs_Control","up","ENSG00000129480","DTD2","112487",2.63232835565316,9.19620112018473,1.14885315031626e-19
"humanKD","KD_vs_Control","down","ENSG00000166220","TBATA","219793",-10.9835446283231,-9.19401165994546,1.17233050315124e-19
"humanKD","KD_vs_Control","up","ENSG00000123191","ATP7B","540",2.653102948618,9.19172783732301,1.19733204869456e-19
"humanKD","KD_vs_Control","up","ENSG00000071889","FAM3A","60343",1.03146655874577,9.19116594374131,1.20344053306858e-19
"humanKD","KD_vs_Control","up","ENSG00000100714","MTHFD1","4522",1.2358567634113,9.18963262320015,1.22055285210356e-19
"humanKD","KD_vs_Control","up","ENSG00000141682","PMAIP1","5366",9.46027829748767,9.1895977475757,1.22078311653739e-19
"humanKD","KD_vs_Control","down","ENSG00000023902","PLEKHO1","51177",-2.0629346703,-9.18883432885384,1.22931049767551e-19
"humanKD","KD_vs_Control","down","ENSG00000231562","AL512593.1","NA",-9.51057259689971,-9.18523430989901,1.27096250292575e-19
"humanKD","KD_vs_Control","down","ENSG00000148204","CRB2","286204",-2.95324537203536,-9.18458491138917,1.27848113993007e-19
"humanKD","KD_vs_Control","down","ENSG00000182050","MGAT4C","25834",-7.94692136869357,-9.18339210682073,1.29255249591697e-19
"humanKD","KD_vs_Control","down","ENSG00000257210","NACAP8","NA",-9.61600699876751,-9.18148568090592,1.31546743827398e-19
"humanKD","KD_vs_Control","up","ENSG00000161551","ZNF577","84765",2.71266773877613,9.1798821453816,1.33502352316561e-19
"humanKD","KD_vs_Control","up","ENSG00000090376","IRAK3","11213",1.76966478751244,9.17977610208479,1.33597693143325e-19
"humanKD","KD_vs_Control","down","ENSG00000227331","RPL7AP22","NA",-9.5227678052233,-9.17978372798013,1.33597693143325e-19
"humanKD","KD_vs_Control","down","ENSG00000230097","ME2P1","NA",-7.99307605372195,-9.17904506534863,1.34489473459603e-19
"humanKD","KD_vs_Control","up","ENSG00000182287","AP1S2","8905",1.47457279182689,9.17898548906749,1.34545676827561e-19
"humanKD","KD_vs_Control","down","ENSG00000231635","ATP5F1BP1","NA",-11.9557286512253,-9.17818967108256,1.35525203302567e-19
"humanKD","KD_vs_Control","up","ENSG00000143436","MRPL9","65005",1.10728242904722,9.17738625925154,1.36521402478315e-19
"humanKD","KD_vs_Control","up","ENSG00000166770","ZNF667-AS1","NA",4.48775593607996,9.17735299773272,1.36545086768923e-19
"humanKD","KD_vs_Control","down","ENSG00000236636","AL627308.2","NA",-5.70572300566856,-9.17730573596472,1.36586529329628e-19
"humanKD","KD_vs_Control","down","ENSG00000270441","AC135506.1","NA",-2.84623898235955,-9.17622449876594,1.37945747760069e-19
"humanKD","KD_vs_Control","up","ENSG00000188493","C19orf54","284325",2.44758123409724,9.17613846028313,1.3803729108933e-19
"humanKD","KD_vs_Control","up","ENSG00000111331","OAS3","4940",1.75751669044957,9.17582257325009,1.38423917932333e-19
"humanKD","KD_vs_Control","down","ENSG00000129654","FOXJ1","2302",-4.25652608669388,-9.17501312312544,1.39430138157281e-19
"humanKD","KD_vs_Control","down","ENSG00000235808","MYL6P2","NA",-10.994711921116,-9.17368019784686,1.41146621434672e-19
"humanKD","KD_vs_Control","down","ENSG00000084444","FAM234B","57613",-1.31801532773654,-9.16969174118647,1.46447939356432e-19
"humanKD","KD_vs_Control","down","ENSG00000235325","SRSF3P5","NA",-5.24603184614358,-9.16931529575574,1.46940359785095e-19
"humanKD","KD_vs_Control","up","ENSG00000100926","TM9SF1","10548",3.68836159131523,9.16908994960025,1.47227927445946e-19
"humanKD","KD_vs_Control","up","ENSG00000196312","MFSD14C","84278",3.66435934227692,9.16788450955256,1.48863141155995e-19
"humanKD","KD_vs_Control","down","ENSG00000117983","MUC5B","727897",-6.54277749250637,-9.16600825842834,1.51455495857559e-19
"humanKD","KD_vs_Control","down","ENSG00000223820","CFL1P1","NA",-3.43081980511064,-9.1646065363948,1.53416039741264e-19
"humanKD","KD_vs_Control","down","ENSG00000167703","SLC43A2","124935",-1.47031245938533,-9.16304050862854,1.55638532819393e-19
"humanKD","KD_vs_Control","up","ENSG00000101298","SNPH","9751",2.42562670936124,9.16238341727721,1.56568248257036e-19
"humanKD","KD_vs_Control","down","ENSG00000245205","EEF1A1P4","NA",-1.00141821166964,-9.16208146345948,1.56985862975509e-19
"humanKD","KD_vs_Control","down","ENSG00000135090","TAOK3","51347",-1.20512677896764,-9.16097530398644,1.58560761551571e-19
"humanKD","KD_vs_Control","down","ENSG00000187866","FAM122A","116224",-1.05082551409988,-9.15918293026894,1.61194618030402e-19
"humanKD","KD_vs_Control","up","ENSG00000168575","SLC20A2","6575",1.67707327145875,9.1591384724169,1.61239271784865e-19
"humanKD","KD_vs_Control","up","ENSG00000123685","BATF3","55509",3.39487026400281,9.15835685168767,1.62389304014832e-19
"humanKD","KD_vs_Control","up","ENSG00000267107","PCAT19","NA",4.9576298091584,9.15620263018525,1.6564027040551e-19
"humanKD","KD_vs_Control","down","ENSG00000231147","ARHGAP42P2","NA",-9.57684828875357,-9.15334562159369,1.70058720565246e-19
"humanKD","KD_vs_Control","down","ENSG00000062194","GPBP1","65056",-1.10051638677984,-9.15230374302665,1.71684123721752e-19
"humanKD","KD_vs_Control","down","ENSG00000266373","AP002472.1","NA",-4.20797811147418,-9.15164689487699,1.72684837497519e-19
"humanKD","KD_vs_Control","down","ENSG00000198658","ABHD17AP1","NA",-2.55141709658539,-9.15147646523775,1.72934212934253e-19
"humanKD","KD_vs_Control","down","ENSG00000233457","AL353705.2","NA",-10.9524498806154,-9.1512295926585,1.73306554849612e-19
"humanKD","KD_vs_Control","down","ENSG00000116147","TNR","7143",-10.9366471773002,-9.15049751212084,1.7446158710674e-19
"humanKD","KD_vs_Control","up","ENSG00000079482","OPHN1","4983",1.55733530935896,9.14949125793716,1.76070505966968e-19
"humanKD","KD_vs_Control","down","ENSG00000261144","AC092121.1","NA",-10.9607164343847,-9.14904796861589,1.76770606834537e-19
"humanKD","KD_vs_Control","down","ENSG00000221946","FXYD7","53822",-3.76023687628246,-9.14833442712205,1.77917924423148e-19
"humanKD","KD_vs_Control","down","ENSG00000168754","FAM178B","51252",-9.47596192354166,-9.14725388583409,1.79681823870176e-19
"humanKD","KD_vs_Control","down","ENSG00000233311","MTCO1P54","NA",-9.57525786107152,-9.14593339224872,1.81866347148258e-19
"humanKD","KD_vs_Control","up","ENSG00000236144","TMEM147-AS1","NA",2.41530977294459,9.14583867589043,1.82001287088976e-19
"humanKD","KD_vs_Control","up","ENSG00000143390","RFX5","5993",1.36042076252644,9.14333232391296,1.86195507298789e-19
"humanKD","KD_vs_Control","down","ENSG00000229562","ZFYVE9P1","NA",-5.49294008748479,-9.14290713453851,1.86904095926529e-19
"humanKD","KD_vs_Control","down","ENSG00000215270","TOMM40P2","NA",-2.61535721573312,-9.14261127927192,1.87391046670388e-19
"humanKD","KD_vs_Control","down","ENSG00000232568","RPL23AP35","NA",-10.9311423701335,-9.14181155676523,1.88756861867154e-19
"humanKD","KD_vs_Control","up","ENSG00000174607","UGT8","7368",3.67178247426004,9.13894085714288,1.93808666574282e-19
"humanKD","KD_vs_Control","down","ENSG00000109705","NKX3-2","579",-1.94666634548767,-9.13852253476336,1.94533531811327e-19
"humanKD","KD_vs_Control","up","ENSG00000169612","RAMAC","83640",2.52291446012453,9.13785947940683,1.9570336428644e-19
"humanKD","KD_vs_Control","down","ENSG00000233307","SRSF3P6","NA",-10.9420897989584,-9.13772785907327,1.95915286617174e-19
"humanKD","KD_vs_Control","down","ENSG00000170458","CD14","929",-2.92921038806318,-9.13669129346809,1.97775007435725e-19
"humanKD","KD_vs_Control","down","ENSG00000258805","ADIPOR1P2","NA",-10.9488332212886,-9.13609231309193,1.98846303417445e-19
"humanKD","KD_vs_Control","down","ENSG00000271277","AL356280.1","NA",-10.9814212187366,-9.1351363631388,2.00584015438641e-19
"humanKD","KD_vs_Control","up","ENSG00000203772","SPRN","503542",5.57558709184768,9.13499741885443,2.00814758531907e-19
"humanKD","KD_vs_Control","down","ENSG00000234274","COX7BP2","NA",-10.9180578859483,-9.13357953419092,2.03436017394679e-19
"humanKD","KD_vs_Control","down","ENSG00000217624","AL627402.1","NA",-1.45965319520203,-9.13341426574448,2.03719553188485e-19
"humanKD","KD_vs_Control","down","ENSG00000260668","AC093536.1","NA",-4.72773030129831,-9.13221755291377,2.0592931677718e-19
"humanKD","KD_vs_Control","down","ENSG00000215151","ABCD1P2","NA",-10.9170916741681,-9.1320866683384,2.06150793327311e-19
"humanKD","KD_vs_Control","up","ENSG00000221926","TRIM16","10626",2.09446722779648,9.13064376762754,2.08889137427485e-19
"humanKD","KD_vs_Control","down","ENSG00000178449","COX14","84987",-1.73235498035967,-9.13032980073496,2.09467717994986e-19
"humanKD","KD_vs_Control","up","ENSG00000179750","APOBEC3B","9582",9.39487829968208,9.12997866724187,2.10120008242789e-19
"humanKD","KD_vs_Control","up","ENSG00000164761","TNFRSF11B","4982",2.79881829662769,9.1294197492098,2.11179218022323e-19
"humanKD","KD_vs_Control","down","ENSG00000224678","GAPDHP46","NA",-11.0751970994494,-9.12585423169402,2.18219057922226e-19
"humanKD","KD_vs_Control","down","ENSG00000230219","FAM92A1P2","NA",-10.9342719156311,-9.12453029474406,2.20873059885714e-19
"humanKD","KD_vs_Control","up","ENSG00000085840","ORC1","4998",1.58050040172687,9.1241876651676,2.21543044349449e-19
"humanKD","KD_vs_Control","up","ENSG00000180198","RCC1","1104",1.47701896724555,9.12416046605169,2.21568940176592e-19
"humanKD","KD_vs_Control","down","ENSG00000217404","RPS4XP9","NA",-7.17176022897897,-9.12364901508897,2.22587618233407e-19
"humanKD","KD_vs_Control","down","ENSG00000254582","PSMA2P1","NA",-5.25526464218286,-9.12216550577068,2.2562616412599e-19
"humanKD","KD_vs_Control","down","ENSG00000139223","ANP32D","23519",-9.49583783786895,-9.1213799115899,2.27237453260462e-19
"humanKD","KD_vs_Control","down","ENSG00000078589","P2RY10","27334",-10.9195424446359,-9.12092440377002,2.2816406485843e-19
"humanKD","KD_vs_Control","up","ENSG00000169955","ZNF747","65988",6.23139296482705,9.12016384422177,2.29740188286206e-19
"humanKD","KD_vs_Control","down","ENSG00000112715","VEGFA","7422",-1.18464201985396,-9.11813725694656,2.34013504538294e-19
"humanKD","KD_vs_Control","down","ENSG00000089169","RPH3A","22895",-4.87849690356566,-9.11784153643984,2.3462132704188e-19
"humanKD","KD_vs_Control","down","ENSG00000144908","ALDH1L1","10840",-5.06343042023073,-9.11774073923776,2.34808115900022e-19
"humanKD","KD_vs_Control","down","ENSG00000237936","AL353093.1","NA",-10.9542290116383,-9.11597789447214,2.38625458784056e-19
"humanKD","KD_vs_Control","up","ENSG00000145861","C1QTNF2","114898",3.60501919703303,9.11447120243636,2.41931970503612e-19
"humanKD","KD_vs_Control","down","ENSG00000126460","PRRG2","5639",-4.8637497690283,-9.11411061233099,2.42705257273834e-19
"humanKD","KD_vs_Control","up","ENSG00000100994","PYGB","5834",1.18850110654278,9.1126056187259,2.46063771806922e-19
"humanKD","KD_vs_Control","up","ENSG00000273604","EPOP","100170841",1.74534223091655,9.1116072524873,2.48305806960092e-19
"humanKD","KD_vs_Control","down","ENSG00000050767","COL23A1","91522",-10.9238222252764,-9.11158690431395,2.4831913021385e-19
"humanKD","KD_vs_Control","down","ENSG00000258595","AL110118.1","NA",-10.93017689041,-9.11127511818952,2.48967205573746e-19
"humanKD","KD_vs_Control","down","ENSG00000235411","DRG1P1","NA",-4.24340593904736,-9.11097888395172,2.49614594610124e-19
"humanKD","KD_vs_Control","down","ENSG00000258848","GRAMD4P6","NA",-10.9469594037555,-9.11022127944574,2.51330232647535e-19
"humanKD","KD_vs_Control","down","ENSG00000267301","RPL23AP77","NA",-10.923582707691,-9.10957810025199,2.52756953617577e-19
"humanKD","KD_vs_Control","up","ENSG00000143793","C1orf35","79169",1.22507481011428,9.10935171601206,2.53250999120268e-19
"humanKD","KD_vs_Control","up","ENSG00000127946","HIP1","3092",1.16458178179385,9.10901409411173,2.54006277127787e-19
"humanKD","KD_vs_Control","down","ENSG00000231978","AL590103.1","NA",-10.9272875586114,-9.10857153016243,2.55010294010909e-19
"humanKD","KD_vs_Control","up","ENSG00000183092","BEGAIN","57596",2.62877790273532,9.106872427393,2.58999834806974e-19
"humanKD","KD_vs_Control","down","ENSG00000226138","AC004801.1","NA",-5.19997589392964,-9.1050203746503,2.63421954972106e-19
"humanKD","KD_vs_Control","down","ENSG00000144061","NPHP1","4867",-1.74652137403405,-9.10415810466091,2.65487188260802e-19
"humanKD","KD_vs_Control","down","ENSG00000171533","MAP6","4135",-2.05294088991849,-9.1026257782663,2.69224806170213e-19
"humanKD","KD_vs_Control","down","ENSG00000250441","AC109481.2","NA",-10.9315292253499,-9.10241644176494,2.69708305123955e-19
"humanKD","KD_vs_Control","up","ENSG00000114107","CEP70","80321",1.81765067812663,9.10236285910166,2.69805368944881e-19
"humanKD","KD_vs_Control","down","ENSG00000231866","AC099677.2","NA",-10.9013265903985,-9.10194678939478,2.70768813639967e-19
"humanKD","KD_vs_Control","down","ENSG00000198730","CTR9","9646",-1.17350717575649,-9.10130440797881,2.72338954200333e-19
"humanKD","KD_vs_Control","up","ENSG00000265688","MAFG-DT","NA",3.23867361317438,9.09856707505031,2.7921547073034e-19
"humanKD","KD_vs_Control","down","ENSG00000241661","PPP1R2P6","NA",-10.913064894266,-9.09842807205127,2.79535660656897e-19
"humanKD","KD_vs_Control","up","ENSG00000164438","TLX3","30012",3.67538611718567,9.09737551199986,2.82219595153337e-19
"humanKD","KD_vs_Control","up","ENSG00000198874","TYW1","55253",1.11153161433393,9.09388862079098,2.91384015954057e-19
"humanKD","KD_vs_Control","down","ENSG00000157764","BRAF","673",-1.08992829082342,-9.09318014930528,2.932504953961e-19
"humanKD","KD_vs_Control","down","ENSG00000249858","SNX5P1","NA",-3.12128926695687,-9.09300700193546,2.93678826737581e-19
"humanKD","KD_vs_Control","down","ENSG00000255107","AC079089.2","NA",-3.74046756219126,-9.09198355650121,2.96417501310012e-19
"humanKD","KD_vs_Control","down","ENSG00000103363","ELOB","6923",-1.06548333198365,-9.09183241541937,2.96790319230166e-19
"humanKD","KD_vs_Control","down","ENSG00000229913","AL360295.1","NA",-10.8690227507575,-9.0896208367084,3.02849214103853e-19
"humanKD","KD_vs_Control","up","ENSG00000154734","ADAMTS1","9510",2.23760197838641,9.08903443443919,3.04446285095871e-19
"humanKD","KD_vs_Control","down","ENSG00000118680","MYL12B","103910",-1.33340424397912,-9.08812576920525,3.06959998772674e-19
"humanKD","KD_vs_Control","down","ENSG00000139304","PTPRQ","374462",-3.77386571671531,-9.08758879332068,3.08438280559853e-19
"humanKD","KD_vs_Control","up","ENSG00000168118","RAB4A","5867",1.3732926377296,9.08734785619535,3.09081135098698e-19
"humanKD","KD_vs_Control","up","ENSG00000075975","MKRN2","23609",1.17068716468645,9.08628130383164,3.12085355535991e-19
"humanKD","KD_vs_Control","down","ENSG00000277297","ATP5F1AP10","NA",-9.45927876988558,-9.0856202150459,3.13904189316101e-19
"humanKD","KD_vs_Control","down","ENSG00000226784","PGAM4","441531",-2.8821793699674,-9.08558585864108,3.13961499216127e-19
"humanKD","KD_vs_Control","down","ENSG00000159346","ADIPOR1","51094",-1.0153279875441,-9.08442766304422,3.17237473745097e-19
"humanKD","KD_vs_Control","down","ENSG00000187840","EIF4EBP1","1978",-1.25810511388134,-9.08318347482935,3.20843409438092e-19
"humanKD","KD_vs_Control","down","ENSG00000278540","ACACA","31",-1.00814766637496,-9.08287366591347,3.21715397546552e-19
"humanKD","KD_vs_Control","up","ENSG00000160323","ADAMTS13","11093",2.96624267388349,9.08230057354262,3.23371206933061e-19
"humanKD","KD_vs_Control","down","ENSG00000240804","NPM1P28","NA",-10.8667885950342,-9.08094071952369,3.27393795857419e-19
"humanKD","KD_vs_Control","down","ENSG00000221869","CEBPD","1052",-3.7162388922412,-9.0797924095341,3.30822239492294e-19
"humanKD","KD_vs_Control","down","ENSG00000139767","SRRM4","84530",-10.8578978724667,-9.07917566913333,3.32657721746535e-19
"humanKD","KD_vs_Control","up","ENSG00000243335","KCTD7","154881",1.26233775723394,9.07868884089114,3.3410430792889e-19
"humanKD","KD_vs_Control","down","ENSG00000274180","NATD1","256302",-1.62229201691216,-9.0779201257296,3.36427104824368e-19
"humanKD","KD_vs_Control","down","ENSG00000197901","SLC22A6","9356",-10.9289283352513,-9.07636246916964,3.41229455861457e-19
"humanKD","KD_vs_Control","down","ENSG00000267490","AC008759.1","NA",-5.08051862488126,-9.07377089542676,3.49307874223876e-19
"humanKD","KD_vs_Control","down","ENSG00000172478","MAB21L4","79919",-10.8630088410858,-9.07370287856394,3.49479590149887e-19
"humanKD","KD_vs_Control","down","ENSG00000135517","MIP","4284",-4.84583871836073,-9.07341215869367,3.50367052485754e-19
"humanKD","KD_vs_Control","up","ENSG00000070950","RAD18","56852",1.47963402485618,9.07320810424402,3.50977374669656e-19
"humanKD","KD_vs_Control","up","ENSG00000230715","AC018638.2","NA",6.2326220881749,9.07298467633733,3.51651291438605e-19
"humanKD","KD_vs_Control","down","ENSG00000231715","COX6CP2","NA",-9.45487990705115,-9.07186495267315,3.55237393783552e-19
"humanKD","KD_vs_Control","down","ENSG00000242083","RPL7AP31","NA",-2.12390835271597,-9.0715857114488,3.56101791524782e-19
"humanKD","KD_vs_Control","up","ENSG00000155897","ADCY8","114",3.05270652243023,9.07152723435554,3.56245635725403e-19
"humanKD","KD_vs_Control","up","ENSG00000002330","BAD","572",2.55574665411748,9.0694932805843,3.62813862198084e-19
"humanKD","KD_vs_Control","down","ENSG00000143171","RXRG","6258",-10.9005285244248,-9.06889255113646,3.64771061954436e-19
"humanKD","KD_vs_Control","down","ENSG00000259255","AC073941.1","NA",-11.0306104203063,-9.06851571374896,3.6598601672899e-19
"humanKD","KD_vs_Control","down","ENSG00000235272","RAMACL","NA",-2.40459477843027,-9.06781576668971,3.68295264963692e-19
"humanKD","KD_vs_Control","up","ENSG00000264247","LINC00909","NA",5.88649588106066,9.06468015862574,3.78942890286099e-19
"humanKD","KD_vs_Control","up","ENSG00000164038","SLC9B2","133308",3.20552095554142,9.06280499132857,3.85465199698353e-19
"humanKD","KD_vs_Control","up","ENSG00000167700","MFSD3","113655",1.56242397730048,9.06189694666138,3.88585167866304e-19
"humanKD","KD_vs_Control","up","ENSG00000113356","POLR3G","10622",3.41297327486574,9.06104495288247,3.91528830543879e-19
"humanKD","KD_vs_Control","down","ENSG00000248648","AC113410.2","NA",-4.45320951143208,-9.06031923627667,3.94038087004114e-19
