"ensembl_gene_id","external_gene_name","lfc_a","padj_a","lfc_b","padj_b","sig_class","label_gene"
"ENSMUSG00000117552","Gm5686",-0.0221185756808919,0.98688063162351,-0.26108986239715,0.794716756012743,"not significant",NA
"ENSMUSG00000068396","Rpl34-ps1",0.00812353981313669,0.986900876660399,0.202948351133028,0.490430584406881,"not significant",NA
"ENSMUSG00000018900","Slc22a5",-0.0123840669426529,0.987001595607372,-0.496986420141516,0.206231493033847,"not significant",NA
"ENSMUSG00000105834","4930592C13Rik",-0.0233280703634518,0.987037786038561,-0.386697318359275,0.700948627353466,"not significant",NA
"ENSMUSG00000083362","Gm8606",0.009027744160436,0.987185095992894,0.089749172260899,0.832543198785667,"not significant",NA
"ENSMUSG00000089827","1700023H06Rik",-0.0235541925333649,0.987185095992894,-0.137093947018744,0.912608122503497,"not significant",NA
"ENSMUSG00000028560","Usp1",0.00654990047970727,0.987627203742993,0.109292978521889,0.69651435361002,"not significant",NA
"ENSMUSG00000044783","Hjurp",-0.00522119906467265,0.987650408953982,-0.127125188822489,0.52502819748167,"not significant",NA
"ENSMUSG00000097277","2900076A07Rik",-0.0185537106178494,0.987650408953982,-0.229195563091545,0.789639095146895,"not significant",NA
"ENSMUSG00000109644","0610005C13Rik",0.0267661226455858,0.987650408953982,-0.424552415398446,0.725698928234798,"not significant",NA
"ENSMUSG00000057229","Dmac2",-0.0115713287930628,0.987661201538262,0.114079249668656,0.839946253118836,"not significant",NA
"ENSMUSG00000071337","Tia1",0.00746402364491885,0.987661201538262,0.302996617171865,0.208243897823319,"not significant",NA
"ENSMUSG00000104315","Gm37906",0.0241873191495421,0.987661201538262,0.1937182994096,0.87457002285969,"not significant",NA
"ENSMUSG00000107432","Gm36189",0.0274389064828509,0.987661201538262,-0.541512305818749,0.649623170104044,"not significant",NA
"ENSMUSG00000083391","Gm14148",-0.0261884754307149,0.98768503355606,0.419842174632814,0.7085385654426,"not significant",NA
"ENSMUSG00000032178","Ilf3",0.00419129621404536,0.987685197025399,0.049210611037293,0.804294950970778,"not significant",NA
"ENSMUSG00000100158","Gm28119",0.020477199878114,0.987685197025399,-0.00970712802346046,0.992504737721264,"not significant",NA
"ENSMUSG00000081076","Rpsa-ps4",0.00688330534987838,0.98800045423207,0.110056391411899,0.721173955893187,"not significant",NA
"ENSMUSG00000104802","Gm5869",-0.00865344207991954,0.988088474452457,-0.0362407972074217,0.943378115606859,"not significant",NA
"ENSMUSG00000079553","Kifc1",-0.00699704152432951,0.988210779567608,-0.211441006830015,0.415500866718194,"not significant",NA
"ENSMUSG00000090086","AI480526",0.0321384787651505,0.988289029184059,0.068402129051248,0.971362348733009,"not significant",NA
"ENSMUSG00000011958","Bnip2",0.00474931984962124,0.988386043501903,0.291172875262521,0.0440778672712028,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000021928","Ebpl",-0.0102248671009896,0.988386043501903,-0.200484986889082,0.660789261680179,"not significant",NA
"ENSMUSG00000027742","Cog6",0.00578112150726614,0.988386043501903,0.250756744539368,0.191309994362991,"not significant",NA
"ENSMUSG00000028354","Fmn2",-0.0299072450290113,0.988386043501903,-0.63216358274091,0.629702879955683,"not significant",NA
"ENSMUSG00000028851","Nudc",0.00749875850041534,0.988386043501903,-0.103392507591321,0.772983362090708,"not significant",NA
"ENSMUSG00000029762","Akr1b8",-0.00458886410990947,0.988386043501903,0.0425765765730128,0.861806160746782,"not significant",NA
"ENSMUSG00000031023","Akip1",-0.00647661578712498,0.988386043501903,0.0744201183753236,0.818754064219147,"not significant",NA
"ENSMUSG00000032046","Abhd12",-0.00658878349436363,0.988386043501903,-0.158417839819456,0.563087461135952,"not significant",NA
"ENSMUSG00000036104","Rab3gap1",0.00577207693060765,0.988386043501903,-0.0713955814925078,0.800564279033253,"not significant",NA
"ENSMUSG00000036249","Rbm43",-0.0102882826269455,0.988386043501903,-0.629607679440855,0.0483477976927512,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000045954","Cavin2",0.020341324528155,0.988386043501903,0.405320624755156,0.650251030621268,"not significant",NA
"ENSMUSG00000083595","Gm9200",-0.0318578906243918,0.988386043501903,-1.00110731698955,0.437644861728463,"not significant",NA
"ENSMUSG00000004100","Ppan",-0.00811799006512357,0.988641904857602,0.118413432239172,0.765635266109915,"not significant",NA
"ENSMUSG00000027881","Prpf38b",-0.00594202205084262,0.988641904857602,0.210957406218059,0.33831134041428,"not significant",NA
"ENSMUSG00000031604","Msmo1",-0.00899768082224157,0.988641904857602,0.378563512193539,0.229451465755421,"not significant",NA
"ENSMUSG00000032175","Tyk2",0.00806926392258326,0.988641904857602,-0.361937239199896,0.197411323889961,"not significant",NA
"ENSMUSG00000036636","Clcn7",-0.00625891680924799,0.988641904857602,-0.32287478207029,0.119240423102229,"not significant",NA
"ENSMUSG00000099764","Rps10-ps2",-0.00693697049376973,0.988641904857602,-0.120767231879063,0.711900606033569,"not significant",NA
"ENSMUSG00000006498","Ptbp1",0.00482509402045556,0.988862437336702,-0.00797954848267804,0.980230780275664,"not significant",NA
"ENSMUSG00000019814","Ltv1",-0.00673993093489332,0.988862437336702,0.0840550096589837,0.811882047338912,"not significant",NA
"ENSMUSG00000019942","Cdk1",-0.00688030579491181,0.988862437336702,0.112604894934382,0.743849420314714,"not significant",NA
"ENSMUSG00000031266","Gla",0.00615931196455901,0.988862437336702,0.08658937446655,0.780284607423231,"not significant",NA
"ENSMUSG00000033629","Hacd3",-0.00673294871162632,0.988862437336702,0.149554962455806,0.622949896368318,"not significant",NA
"ENSMUSG00000038323","1700066M21Rik",-0.00665593379310458,0.988862437336702,0.0183008142023579,0.967573909719865,"not significant",NA
"ENSMUSG00000038383","Pigu",0.00682980669562449,0.988862437336702,-0.19773681998844,0.4920746961325,"not significant",NA
"ENSMUSG00000039952","Dag1",0.00586954732376722,0.988862437336702,0.0537515004329941,0.872214796281966,"not significant",NA
"ENSMUSG00000040177","2310057M21Rik",0.00634470174688273,0.988862437336702,0.244989794015273,0.303513271800021,"not significant",NA
"ENSMUSG00000047657","Crry-ps",-0.0186360624023683,0.988862437336702,-0.0361348986720301,0.976307644893437,"not significant",NA
"ENSMUSG00000088108","Snora47",-0.0176453616733966,0.988862437336702,-0.365705869634888,0.661696031934814,"not significant",NA
"ENSMUSG00000095600","Gm9457",-0.0119372393296776,0.988862437336702,0.37129095187263,0.426734440958733,"not significant",NA
"ENSMUSG00000107171","Gm42572",0.0254413373995671,0.988862437336702,-0.4699732101442,0.704615707842205,"not significant",NA
"ENSMUSG00000110282","B930086L07Rik",-0.0156801933668157,0.988862437336702,0.0167712929551323,0.987510616377423,"not significant",NA
"ENSMUSG00000118164","Gm20570",-0.0149418561494665,0.988862437336702,0.0232136794212811,0.981538359640605,"not significant",NA
"ENSMUSG00000143974","",0.0269392161603208,0.988862437336702,-0.549810336196544,0.677120466397675,"not significant",NA
"ENSMUSG00000032925","Itgbl1",-0.00612868756293622,0.988883442863778,0.251875717803956,0.271435113892641,"not significant",NA
"ENSMUSG00000131639","",0.02337469171091,0.988886886695722,-0.162265725722618,0.909976690403881,"not significant",NA
"ENSMUSG00000085628","Appbp2os",0.0186811557621833,0.988897851269904,-0.57541673117821,0.483295656916783,"not significant",NA
"ENSMUSG00000020829","Slc46a1",-0.0083910088645883,0.988971385221091,-0.746812289794991,0.00595127146802482,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000022894","Adamts5",0.0117090667243563,0.988971385221091,-0.324533680013211,0.535288207872365,"not significant",NA
"ENSMUSG00000024304","Cdh2",0.00951099038264851,0.988971385221091,-0.0968078550495208,0.859658649401454,"not significant",NA
"ENSMUSG00000028218","Cibar1",0.00451779979625371,0.988971385221091,0.0652213626780075,0.784635849902833,"not significant",NA
"ENSMUSG00000035045","Zc3h12b",0.00960640819608675,0.988971385221091,0.279141938910829,0.496011059989738,"not significant",NA
"ENSMUSG00000053740","Gm6457",0.0120258808187367,0.988971385221091,0.279266926505907,0.615001917534857,"not significant",NA
"ENSMUSG00000059060","Rad51b",0.00790446760318879,0.988971385221091,0.00234434254865962,0.996111693217196,"not significant",NA
"ENSMUSG00000093424","6330562C20Rik",-0.020988045017883,0.988971385221091,-0.0641958294988928,0.965415339962022,"not significant",NA
"ENSMUSG00000115017","Gm2573",-0.014573464522961,0.988971385221091,0.276179064854392,0.693859721885585,"not significant",NA
"ENSMUSG00000117875","Gm6789",-0.00471870319132742,0.988971385221091,0.0959165935079009,0.675499117367467,"not significant",NA
"ENSMUSG00000142219","",-0.018792040000007,0.988971385221091,-0.41940044664391,0.652354006392125,"not significant",NA
"ENSMUSG00000020273","Papolg",-0.00563049827381784,0.989055834635404,-0.291790644555444,0.157086680186084,"not significant",NA
"ENSMUSG00000053613","Notumos",-0.0202593465693483,0.989055834635404,0.610408022603813,0.463999581558305,"not significant",NA
"ENSMUSG00000127524","",0.0215171217664003,0.989064427480714,0.569253203186923,0.545312994917906,"not significant",NA
"ENSMUSG00000030839","Sergef",0.00840601686521114,0.98917964151031,0.149961865046658,0.730957074774317,"not significant",NA
"ENSMUSG00000051242","Pcdhb9",0.0159451907345673,0.98917964151031,-0.33926977690502,0.677694947867646,"not significant",NA
"ENSMUSG00000027660","Skil",0.00473518680828593,0.989743840780101,0.53739278839464,0.000237616861196245,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000106475","Gm43011",-0.0139917787618759,0.989804385137404,-0.135632598894975,0.874827186230867,"not significant",NA
"ENSMUSG00000002458","Rgs19",0.00616037852511344,0.989996230555214,0.098922946144872,0.773312397845944,"not significant",NA
"ENSMUSG00000005687","Bcas2",0.00422475508770866,0.989996230555214,0.254763276409876,0.0994820404911808,"not significant",NA
"ENSMUSG00000120496","Gm56762",0.0208155740115478,0.989996230555214,0.29892838800188,0.795688673389933,"not significant",NA
"ENSMUSG00000022685","Parn",0.00397630762930278,0.990093549872753,0.436445579503815,0.000524332701026717,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000034254","Agpat1",-0.00492603516077489,0.990097658691541,0.127264893524377,0.603397709988507,"not significant",NA
"ENSMUSG00000036721","Zscan12",-0.00789425451287861,0.990097658691541,0.190663596234665,0.633875671825177,"not significant",NA
"ENSMUSG00000041995","Zbed3",0.00670849198476655,0.990097658691541,0.0476621580335251,0.916420370322194,"not significant",NA
"ENSMUSG00000105866","Gm6745",0.00863439470656036,0.990097658691541,-0.115790931777488,0.820395546314607,"not significant",NA
"ENSMUSG00000114709","Gm47920",0.0182585473526701,0.990097658691541,-0.723845314481166,0.386541645876231,"not significant",NA
"ENSMUSG00000121151","Gm56909",-0.0176032230639531,0.990097658691541,-0.0734436304445969,0.95527163141122,"not significant",NA
"ENSMUSG00000109781","Gm45509",0.0204091671380658,0.990160161110699,0.0488921535576064,0.973426380772408,"not significant",NA
"ENSMUSG00000044244","Il20rb",0.0115496001553831,0.990220538703718,-0.139218095457894,0.846425233378716,"not significant",NA
"ENSMUSG00000105233","Gm20568",-0.0138166509123038,0.990220538703718,-0.0213686970177499,0.983396112540106,"not significant",NA
"ENSMUSG00000125755","",0.0208257184523757,0.990246395596317,0.183345515488238,0.892223469108058,"not significant",NA
"ENSMUSG00000002343","Armc6",-0.00952095337403575,0.990353676257485,0.150614562714397,0.787700408511685,"not significant",NA
"ENSMUSG00000031422","Morf4l2",-0.00437819229547437,0.990353676257485,0.348618110991118,0.0263526055487194,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000034333","Zbed4",-0.00783738878475102,0.990353676257485,0.12572027702509,0.781581458320106,"not significant",NA
"ENSMUSG00000048574","Ccnb1-ps",-0.00997938292161698,0.990353676257485,-0.0260255055936479,0.971362348733009,"not significant",NA
"ENSMUSG00000083394","Gm11703",0.00655539480518268,0.990365196634055,-0.0226109717501362,0.964966969353356,"not significant",NA
"ENSMUSG00000038214","Bend3",-0.00531239276820115,0.990377981594883,-0.0347156958360262,0.927342663300051,"not significant",NA
"ENSMUSG00000042700","Sipa1l1",0.0061525815528653,0.990377981594883,0.233375140869629,0.412863417486089,"not significant",NA
"ENSMUSG00000081788","Gm5898",-0.00629120673144572,0.990377981594883,-0.142045072291689,0.68193463945832,"not significant",NA
"ENSMUSG00000085183","Wincr1",-0.0107109447804723,0.990377981594883,0.383846468923462,0.441940154458128,"not significant",NA
"ENSMUSG00000108954","Gm44901",0.014244014211024,0.990377981594883,-0.5451371575263,0.428832386223666,"not significant",NA
"ENSMUSG00000020541","Tom1l1",-0.00434735935760148,0.990651781189867,0.0355834560713447,0.907175724616459,"not significant",NA
"ENSMUSG00000036432","Siah2",-0.00560847663817535,0.990651781189867,0.521667072316001,0.00866121288949329,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000052763","Zfp212",-0.00602349231593453,0.990651781189867,-0.0831943034266803,0.826112111961173,"not significant",NA
"ENSMUSG00000037315","Jade3",-0.00529269930370127,0.990720430593063,0.139081003117706,0.625101582272805,"not significant",NA
"ENSMUSG00000020160","Meis1",-0.0164517132321651,0.990809999667722,-0.914881972717775,0.221169424079395,"not significant",NA
"ENSMUSG00000040350","Trim7",-0.0185617338707522,0.990809999667722,-0.725345006235041,0.44066974615098,"not significant",NA
"ENSMUSG00000046994","Mars2",0.00733870793572599,0.990809999667722,0.0471360833206002,0.930412798235361,"not significant",NA
"ENSMUSG00000033272","Slc35a4",-0.00611437748511834,0.990895331172624,-0.0252450306465729,0.960012328161599,"not significant",NA
"ENSMUSG00000052837","Junb",0.0150822817317071,0.990895331172624,-0.252359066477358,0.787396694595629,"not significant",NA
"ENSMUSG00000121036","Gm56976",0.0179962600933477,0.990964463380364,0.00272056682492879,0.998007601518183,"not significant",NA
"ENSMUSG00000014905","Dnajb9",-0.00495908985891701,0.991169339486307,0.47659116389323,0.00843841430944739,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000032264","Zw10",-0.00412822732403989,0.991169339486307,-0.117652618482067,0.607029995520322,"not significant",NA
"ENSMUSG00000059554","Ccdc28a",0.0185260479268228,0.991169339486307,-1.36683404055247,0.0884057543396948,"not significant",NA
"ENSMUSG00000072647","Adam1a",0.0201654694088388,0.991169339486307,-0.184803575779051,0.899997497550267,"not significant",NA
"ENSMUSG00000074466","Gm15417",-0.00935561789803174,0.991169339486307,0.166097940456516,0.776896644042515,"not significant",NA
"ENSMUSG00000022702","Hira",-0.0054817575897572,0.991253453764641,0.370685522358175,0.102695934984164,"not significant",NA
"ENSMUSG00000062083","Rpl13a-ps1",0.00809369907900009,0.991253453764641,0.12605126075248,0.811085942764218,"not significant",NA
"ENSMUSG00000132811","",0.0201380795305754,0.991253453764641,-0.155706036601768,0.919692748453142,"not significant",NA
"ENSMUSG00000104218","Gm9134",-0.011398687023409,0.991261869948255,0.0120110480849127,0.989980065739972,"not significant",NA
"ENSMUSG00000015087","Rabl6",0.00340066540692957,0.991279023531899,0.141186252406119,0.40449259237146,"not significant",NA
"ENSMUSG00000019818","Cd164",0.00362099638665394,0.991310838583041,0.0359689139629472,0.892045533793918,"not significant",NA
"ENSMUSG00000030016","Zfp638",0.00438712707447524,0.991310838583041,0.0372613102119122,0.91080688337893,"not significant",NA
"ENSMUSG00000084230","Gm14388",0.00953450463515584,0.991333830460428,0.0680322882493414,0.927342663300051,"not significant",NA
"ENSMUSG00000030431","Tmem238",-0.00842802792635126,0.991382284380446,0.0766881027580324,0.903656876744839,"not significant",NA
"ENSMUSG00000060950","Trmt61a",-0.00882133417302948,0.991382284380446,0.0636901121635642,0.926920065927077,"not significant",NA
"ENSMUSG00000002803","Btbd6",-0.00457606727727837,0.991635426484716,0.109760455710814,0.697018191284322,"not significant",NA
"ENSMUSG00000021061","Sptb",0.0104934431373441,0.991691862276799,0.214875869492978,0.754237010020355,"not significant",NA
"ENSMUSG00000021660","Btf3",-0.00431070131740354,0.991691862276799,0.167394516409581,0.47360222648272,"not significant",NA
"ENSMUSG00000024975","Pdcd4",-0.0119839134496843,0.991691862276799,-0.399450237144481,0.563988065047003,"not significant",NA
"ENSMUSG00000028649","Macf1",-0.0049510092686153,0.991691862276799,-0.168133102840325,0.547752368673679,"not significant",NA
"ENSMUSG00000039126","Prune2",0.0191859621514916,0.991691862276799,-2.49886365750891,0.000716062519115676,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000043140","Tmem186",-0.00603556790741827,0.991691862276799,0.482349171918397,0.0597961922975403,"not significant",NA
"ENSMUSG00000069899","Sft2d1rt",0.00841737136643826,0.991691862276799,0.0463687420463118,0.948655644370408,"not significant",NA
"ENSMUSG00000109669","Gm45472",-0.0193073686831638,0.991691862276799,-0.896012285456919,0.375722418293167,"not significant",NA
"ENSMUSG00000022498","Txndc11",0.00409429565705711,0.991798832691991,0.369291878442771,0.0316727345087399,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000027828","Ssr3",-0.00449962859614545,0.991798832691991,0.463110655944057,0.0115951413468732,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000112341","Gm4796",0.00946065591866912,0.991798832691991,-0.515295767175673,0.291527397550505,"not significant",NA
"ENSMUSG00000023882","Zfp54",0.00798726355847748,0.991810640249867,-0.282485295590822,0.545908547506593,"not significant",NA
"ENSMUSG00000043223","Gm4835",-0.0126805991296185,0.991834346234255,0.0170268819078424,0.987986826973451,"not significant",NA
"ENSMUSG00000111793","Gm47950",-0.016533818900135,0.991848456165428,0.214298225010967,0.861806160746782,"not significant",NA
"ENSMUSG00000055041","Commd5",0.0175144577524709,0.991893241126927,-0.680484119411574,0.526065608152011,"not significant",NA
"ENSMUSG00000000901","Mmp11",0.00918574782987216,0.991956545876633,0.346928024626633,0.53128539803951,"not significant",NA
"ENSMUSG00000004263","Atn1",0.00614510024828181,0.991956545876633,-0.177420036637072,0.659304939554946,"not significant",NA
"ENSMUSG00000031161","Hdac6",0.0041800429569326,0.991956545876633,0.0355269909710677,0.923191044222675,"not significant",NA
"ENSMUSG00000031703","Itfg1",-0.00361943265821861,0.991956545876633,0.128098229534483,0.559087921691651,"not significant",NA
"ENSMUSG00000037169","Mycn",-0.0133727331727549,0.991956545876633,-0.99080241146187,0.120069918390694,"not significant",NA
"ENSMUSG00000040661","Rad54l2",0.0038997682796501,0.991956545876633,0.258090274649943,0.166964180422724,"not significant",NA
"ENSMUSG00000046417","Lrrc75a",-0.00651857894057517,0.991956545876633,-0.0919838721615993,0.860757929443085,"not significant",NA
"ENSMUSG00000080811","Gm14513",-0.00890204698179317,0.991956545876633,0.359814642162723,0.476996516411313,"not significant",NA
"ENSMUSG00000087496","Gm13523",-0.0155773888426789,0.991956545876633,-0.064864918607138,0.964966969353356,"not significant",NA
"ENSMUSG00000087775","Rprl2",0.0143803138458707,0.991956545876633,-0.227863804961159,0.836286404883397,"not significant",NA
"ENSMUSG00000091105","Mrto4-ps2",-0.00863759661909319,0.991956545876633,0.0283304817505661,0.971362348733009,"not significant",NA
"ENSMUSG00000092188","Gm20471",0.0165408163555482,0.991956545876633,-0.185929105471433,0.891018436665079,"not significant",NA
"ENSMUSG00000097989","Gm4335",0.00513814567019969,0.991956545876633,0.189093155484476,0.534953766974413,"not significant",NA
"ENSMUSG00000111336","Aldoa-ps4",0.0121492997368236,0.991956545876633,0.0792679677991141,0.942350066102766,"not significant",NA
"ENSMUSG00000112222","Tyms-ps",0.0104382549099241,0.991956545876633,-0.0892827254506557,0.919692748453142,"not significant",NA
"ENSMUSG00000113902","Ndufb1",-0.00529398426545691,0.991956545876633,0.137552424335667,0.695815880217474,"not significant",NA
"ENSMUSG00000116883","Gm49700",0.0145346330784348,0.991956545876633,1.00115668088573,0.118407050240374,"not significant",NA
"ENSMUSG00000120826","Gm57409",-0.0105806797743678,0.991956545876633,-0.276467158286619,0.701416406612582,"not significant",NA
"ENSMUSG00000140119","",-0.00575619063814074,0.991956545876633,0.0794259808649132,0.862530995893462,"not significant",NA
"ENSMUSG00002075586","Gm54825",-0.0140187440556615,0.991956545876633,-0.0749601771884907,0.95527163141122,"not significant",NA
"ENSMUSG00000029552","Tes",0.00376671738281909,0.992101445771218,0.259541537080037,0.17691218850002,"not significant",NA
"ENSMUSG00000038762","Abcf1",-0.00394956232395674,0.992101445771218,-0.0877093316371504,0.769402858705782,"not significant",NA
"ENSMUSG00000039137","Whrn",-0.00510424206167423,0.992101445771218,-0.297267912779849,0.294430995021089,"not significant",NA
"ENSMUSG00000048087","Ahcyl",-0.00477826748403129,0.992101445771218,-0.0178902401784865,0.969995144925203,"not significant",NA
"ENSMUSG00000078134","Srsf3-ps",-0.00499226774301117,0.992101445771218,0.0220015356082209,0.96518161960256,"not significant",NA
"ENSMUSG00000105943","Gm2965",0.0133992717794269,0.992101445771218,-0.00826747094544305,0.99390316524534,"not significant",NA
"ENSMUSG00000107286","Gm43788",-0.0199578470912351,0.992101445771218,-0.846314227274788,0.503772806091293,"not significant",NA
"ENSMUSG00000110077","Gm45632",-0.0139990803822933,0.992101445771218,-0.351806766133839,0.734103820805701,"not significant",NA
"ENSMUSG00000117730","Gm5503",-0.0159837145725723,0.992101445771218,0.271777880968459,0.825951081990639,"not significant",NA
"ENSMUSG00000118264","Rps15-ps3",-0.0103322942777414,0.992101445771218,-0.0786676905688303,0.932931815636927,"not significant",NA
"ENSMUSG00000134742","",0.0105436066539283,0.992101445771218,0.0044398507404656,0.996088674442745,"not significant",NA
"ENSMUSG00000030374","Strn4",0.00321169687738526,0.992288996859877,0.124488550869617,0.550677520695503,"not significant",NA
"ENSMUSG00000035620","Ric8b",0.00429640574390596,0.992478892542871,0.0496249236755183,0.895425249810866,"not significant",NA
"ENSMUSG00000028953","Abcf2",0.00431489904130467,0.992968884911932,0.165247229483818,0.579020523931225,"not significant",NA
"ENSMUSG00000075591","Gm10874",-0.00968541271547704,0.992968884911932,0.223022936240731,0.768556998424829,"not significant",NA
"ENSMUSG00000118240","Gm1859",-0.0118878123954255,0.993014677979055,-0.228826158965094,0.819174581591155,"not significant",NA
"ENSMUSG00000024589","Nedd4l",0.00415375635970243,0.99330400129241,-0.207303183603832,0.44402898101307,"not significant",NA
"ENSMUSG00000030451","Herc2",-0.00466174706230101,0.99330400129241,-0.302747035027892,0.275500430330028,"not significant",NA
"ENSMUSG00000032462","Pik3cb",-0.00494404913822047,0.993314402588187,0.0642470144263214,0.8889637828123,"not significant",NA
"ENSMUSG00000107355","AI839979",0.00674643779530203,0.993365316812064,0.412597093645464,0.308763521641408,"not significant",NA
"ENSMUSG00000038722","Bud31",-0.00343787218758649,0.993376700366008,0.0117567214104969,0.97388991996507,"not significant",NA
"ENSMUSG00000026723","Trdmt1",0.00406473685365781,0.993414689875872,0.00371574104656914,0.992266173678353,"not significant",NA
"ENSMUSG00000037197","Rbm17",0.00411950835104624,0.993414689875872,0.0955915781945283,0.782018486033066,"not significant",NA
"ENSMUSG00000073652","Apol7d",0.0117770552602985,0.993414689875872,-0.47005227041507,0.587117207320178,"not significant",NA
"ENSMUSG00000098492","Gm19353",0.0118415611255932,0.993460663993264,-1.64513450785209,0.0160105388076454,"CRISPR__Het_vs_WT only",NA
"ENSMUSG00000021958","Pinx1",-0.00469895093341102,0.993474107837217,0.242923679396326,0.444502804663883,"not significant",NA
"ENSMUSG00000031198","Fundc2",-0.00375397613508196,0.993474107837217,0.246629823061554,0.297475658398801,"not significant",NA
"ENSMUSG00000073985","Gm10602",-0.0140955008758411,0.993474107837217,0.203476913054995,0.87939521393556,"not significant",NA
"ENSMUSG00000128045","",0.0123067896506973,0.993474107837217,0.29160578718621,0.778475337470969,"not significant",NA
"ENSMUSG00000130797","",-0.0129149352806849,0.993474107837217,-0.0244882979135782,0.986952264105623,"not significant",NA
"ENSMUSG00000135169","",0.0132827672233313,0.993474107837217,0.0247374996883452,0.987307483787499,"not significant",NA
"ENSMUSG00000025980","Hspd1",-0.00465429101243357,0.99352354801488,0.184843609983408,0.600457644267783,"not significant",NA
"ENSMUSG00000078129","Actl10",-0.0135678495669973,0.99352354801488,-0.369224131565991,0.754924220875696,"not significant",NA
"ENSMUSG00000115342","Gm49095",0.00834353053597056,0.99352354801488,0.131710454717822,0.868670407882041,"not significant",NA
"ENSMUSG00000062727","H2bc12",-0.0117557889901457,0.993571690588218,-0.709497694327613,0.366195057305517,"not significant",NA
"ENSMUSG00000032806","Slc10a3",-0.00434253944398764,0.993676921108931,0.0723117322657002,0.863300879143365,"not significant",NA
"ENSMUSG00000079069","8430423G03Rik",0.0124379074206048,0.993713169952818,-0.216996666062779,0.859570721904921,"not significant",NA
"ENSMUSG00000032468","Armc8",-0.00378529447824214,0.993860090977799,0.0178960173353325,0.968338129512617,"not significant",NA
"ENSMUSG00000011877","Git1",-0.00326881210138464,0.993864226163476,-0.24152397550709,0.256348672589324,"not significant",NA
"ENSMUSG00000007880","Arid1a",0.00355886926277748,0.993945090424157,-0.155372150792859,0.578548696137682,"not significant",NA
"ENSMUSG00000028137","Celf3",0.0117633258297321,0.994100239980462,-0.322645180413772,0.769402858705782,"not significant",NA
"ENSMUSG00000049076","Acap2",-0.00351188967646593,0.994100239980462,0.167641267266449,0.541506817650479,"not significant",NA
"ENSMUSG00000065147","Snora31",0.00840895258222967,0.994100239980462,0.22766253495256,0.766573185473777,"not significant",NA
"ENSMUSG00000107577","Gm44103",-0.0133156639973136,0.994100239980462,-0.271211944526227,0.838547789440844,"not significant",NA
"ENSMUSG00000047459","Dynlrb1",-0.00258079009185621,0.994303747098659,-0.0326307476272902,0.909031801440314,"not significant",NA
"ENSMUSG00000066116","Gm10154",0.00438174852354509,0.994303747098659,0.158425822498589,0.681980893846822,"not significant",NA
"ENSMUSG00000030400","Ercc2",-0.003400982533711,0.99434676497378,-0.089544152320537,0.787639311419985,"not significant",NA
"ENSMUSG00000035726","Supt16",-0.0028391248758923,0.99434676497378,0.0445476631112683,0.883299306139144,"not significant",NA
"ENSMUSG00000036181","H1f2",0.00586351122654254,0.99434676497378,-0.218657866503433,0.673936153552414,"not significant",NA
"ENSMUSG00000043192","Gpi-ps",0.00296621788005139,0.99434676497378,0.200427528249544,0.350023847329819,"not significant",NA
"ENSMUSG00000064672","Gm22806",0.0135929586091252,0.99434676497378,0.120587490261251,0.940693754047933,"not significant",NA
"ENSMUSG00000086691","Gm15432",-0.00678277757705668,0.99434676497378,0.187888436350815,0.77003543609453,"not significant",NA
"ENSMUSG00000094497","Gm8210",-0.0104822228249697,0.994432529408138,-0.485346130497068,0.596996246701011,"not significant",NA
"ENSMUSG00000086015","4833417C18Rik",-0.0165879827337893,0.994550991536931,-0.73748673311692,0.622949896368318,"not significant",NA
"ENSMUSG00000019590","Cyb561",-0.00691203471041052,0.994617841704338,0.0126139119469198,0.989090451319247,"not significant",NA
"ENSMUSG00000020610","Amz2",0.00285260324863913,0.994617841704338,-0.163396990578621,0.48337896530328,"not significant",NA
"ENSMUSG00000118837","Rnu2-10",-0.00818883194153541,0.994652198913389,-0.0254895651907042,0.981426584342183,"not significant",NA
"ENSMUSG00000041477","Dcp1b",-0.0071666094510919,0.994702266930618,-0.17965624951236,0.811944230907851,"not significant",NA
"ENSMUSG00000044217","Aqp5",-0.00953652123873676,0.994702266930618,0.823733247463854,0.217825802070321,"not significant",NA
"ENSMUSG00000064037","Gpn1",-0.00358283296713461,0.994702266930618,0.0914053722403557,0.806201701034212,"not significant",NA
"ENSMUSG00000114433","Gm48488",0.00897910184711713,0.994702266930618,-0.210881531459832,0.828125568796009,"not significant",NA
"ENSMUSG00000038510","Rpf2",0.00362154362791873,0.994743103105532,0.117019219586213,0.750253612040359,"not significant",NA
"ENSMUSG00000052675","Zfp112",-0.0064137940486391,0.994743103105532,0.143315590067993,0.839094764171544,"not significant",NA
"ENSMUSG00000086604","Gm15510",-0.0105638617092424,0.994743103105532,-0.00518842654054873,0.996615569798519,"not significant",NA
