"experiment","contrast","collection","pathway","NES","ES","pval","padj","size","leadingEdge_count","leadingEdge_symbols","leadingEdge_entrez"
"humanKD","KD_vs_Control","Reactome","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES",-2.12417739017205,-0.405588777740397,1.50170959223435e-11,4.14471847456679e-09,287,100,"FGF7;HGF;KALRN;SPTBN4;PDGFRA;MAPK3;PPP2R5A;DUSP10;RGL1;FGFR2;TNRC6B;PPP2CA;PSMD1;PRKG2;AGO2;PSMB3;ANGPT1;ABHD17C;NF1;PIK3CA;PSMD3;JAK2;PPP1CC;PSMA5;RANBP9;AGO1;MMP10;PIK3R1;ABHD17B;SRC;PTK2;FOXO1;RBX1;PEBP1;PSMB1;BRAP;PSMC2;PPP2R5B;SHOC2;PPP2R1B;JAK3;LAMTOR2;GFRA2;PSMD11;PSMB6;RASA1;MMP2;RALGDS;DLG2;CAMK2D;SEM1;RAP1A;ADRM1;FGFR1;ARRB1;GDNF;PDE6D;PDGFRB;CDC42EP5;PAK1;CSF2RB;TNRC6A;SYNGAP1;FYN;DUSP1;PSMD12;FGF10;CUL3;DLG3;HRAS;PPP2R1A;PSMA4;PSMD13;PSMA3;PPP2R5D;CAMK2G;PSMD14;PSMB2;PRKACG;KITLG;JAK1;NRG1;RCE1;GRIN1;BRAF;PTPRA;IL2RG;PIK3CB;RASGRP4;DUSP9;CALM1;DUSP5;MYC;PSMC4;MAP2K1;CDC42;GRIN2D;PSMA6;LAMTOR3;PTPN7","2252;3082;8997;57731;5156;5595;5525;11221;23179;2263;23112;5515;5707;5593;27161;5691;284;58489;4763;5290;5709;3717;5501;5686;10048;26523;4319;5295;51104;6714;5747;2308;9978;5037;5689;8315;5701;5526;8036;5519;3718;28956;2675;5717;5694;5921;4313;5900;1740;817;7979;5906;11047;2260;408;2668;5147;5159;148170;5058;1439;27327;8831;2534;1843;5718;2255;8452;1741;3265;5518;5685;5719;5684;5528;818;10213;5690;5568;4254;3716;3084;9986;2902;673;5786;3561;5291;115727;1852;801;1847;4609;5704;5604;998;2906;5687;8649;5778"
"humanKD","KD_vs_Control","Reactome","REACTOME_MAPK1_MAPK3_SIGNALING",-2.16480872986289,-0.42608205223172,2.37343185324745e-11,5.24053753197036e-09,247,88,"FGF7;HGF;SPTBN4;PDGFRA;MAPK3;PPP2R5A;DUSP10;RGL1;FGFR2;PPP2CA;PSMD1;PRKG2;PSMB3;ANGPT1;ABHD17C;NF1;PIK3CA;PSMD3;JAK2;PPP1CC;PSMA5;RANBP9;PIK3R1;ABHD17B;SRC;PTK2;RBX1;PEBP1;PSMB1;BRAP;PSMC2;PPP2R5B;SHOC2;PPP2R1B;JAK3;LAMTOR2;GFRA2;PSMD11;PSMB6;RASA1;RALGDS;DLG2;CAMK2D;SEM1;RAP1A;ADRM1;FGFR1;ARRB1;GDNF;PDE6D;PDGFRB;CSF2RB;SYNGAP1;FYN;DUSP1;PSMD12;FGF10;CUL3;DLG3;HRAS;PPP2R1A;PSMA4;PSMD13;PSMA3;PPP2R5D;CAMK2G;PSMD14;PSMB2;KITLG;JAK1;NRG1;RCE1;GRIN1;BRAF;PTPRA;IL2RG;PIK3CB;RASGRP4;DUSP9;CALM1;DUSP5;PSMC4;MAP2K1;GRIN2D;PSMA6;LAMTOR3;PTPN7;IRS1","2252;3082;57731;5156;5595;5525;11221;23179;2263;5515;5707;5593;5691;284;58489;4763;5290;5709;3717;5501;5686;10048;5295;51104;6714;5747;9978;5037;5689;8315;5701;5526;8036;5519;3718;28956;2675;5717;5694;5921;5900;1740;817;7979;5906;11047;2260;408;2668;5147;5159;1439;8831;2534;1843;5718;2255;8452;1741;3265;5518;5685;5719;5684;5528;818;10213;5690;4254;3716;3084;9986;2902;673;5786;3561;5291;115727;1852;801;1847;5704;5604;2906;5687;8649;5778;3667"
"humanKD","KD_vs_Control","Reactome","REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION",2.38003189778128,0.593654944068534,4.23382347059395e-11,7.79023518589287e-09,90,36,"RPS2;RPL7A;RPL6;RPS23;RPL22;RPSA;RPL29;RPL7;RPL41;RPL39L;RPL9;RPS17;RPS26;RPS25;RPL12;RPS20;EEF1D;RPL21;EEF1A1;RPS27;RPL13A;RPL26L1;RPL4;RPL14;RPL35;RPL28;RPS3A;RPL3;RPS7;RPS27A;RPL39;RPL36A;RPS29;EEF1B2;RPS15A;RPS10","6187;6130;6128;6228;6146;3921;6159;6129;6171;116832;6133;6218;6231;6230;6136;6224;1936;6144;1915;6232;23521;51121;6124;9045;11224;6158;6189;6122;6201;6233;6170;6173;6235;1933;6210;6204"
"humanKD","KD_vs_Control","Reactome","REACTOME_CLEC7A_DECTIN_1_SIGNALING",-2.5503539255248,-0.584166207660453,5.08678460318908e-11,8.02258600274392e-09,84,41,"ITPR1;PSMD1;PPP3CA;AHCYL1;PSMB3;NFATC3;ITPR3;PSMD3;PSMA5;SRC;NFKB1;PSMB1;PSMC2;UBA3;PSMD11;PSMB6;UBE2D2;SEM1;NFKB2;CUL1;UBE2D1;ADRM1;PSMD12;PRKCD;PSMA4;PSMD13;PSMA3;NFATC1;PSMD14;PSMB2;CHUK;PPP3CB;NFKBIA;CALM1;UBE2N;UBE2M;TAB2;RELB;PSMC4;PSMA6;CARD11","3708;5707;5530;10768;5691;4775;3710;5709;5686;6714;4790;5689;5701;9039;5717;5694;7322;7979;4791;8454;7321;11047;5718;5580;5685;5719;5684;4772;10213;5690;1147;5532;4792;801;7334;9040;23118;5971;5704;5687;84433"
"humanKD","KD_vs_Control","Reactome","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS",-1.88434182569461,-0.350137340016989,1.86456221648206e-10,2.57309585874524e-08,423,122,"FGF7;HGF;PDGFRA;RBPJ;MAPK3;TWIST1;PPP2R5A;DUSP10;FGFR2;PTEN;KAT2B;TNKS2;LRP6;PSENEN;PPP2CA;CTNNB1;PSMD1;CLTC;AGO2;VCP;PSMB3;EP300;NF1;PIK3CA;PSMD3;JAK2;PPP1CC;BIRC6;PSMA5;HDAC4;AGO1;PIK3R1;SRC;HDAC5;FOXO1;RBX1;PEBP1;KAT2A;ESR1;STAT5A;PSMB1;BRAP;PSMC2;PPP2R5B;SHOC2;PPP2R1B;TCF7L2;RICTOR;CDK8;STAT3;PTPN6;PSMD11;PSMB6;FOXO4;KDM7A;SEC31A;FAM131B;FZD5;FIP1L1;APC;CAMK2D;NCOR1;SEM1;SQSTM1;CUL1;SYVN1;RAP1A;PAPSS1;ADRM1;ERBIN;FGFR1;PPM1B;ARRB1;IHH;JUNB;GSK3A;HDAC3;NR4A1;PDGFRB;AP3B1;CLIP1;BCR;SMAD4;CEBPB;FYN;MYH9;MYO18A;AMER1;PSMD12;FGF10;PPFIBP1;QKI;SND1;WDR48;ADAM17;FBXW7;HRAS;PPP2R1A;PSMA4;PSMD13;PSMA3;PPP2R5D;CAMK2G;LMNA;PSMD14;TBL1X;APH1A;ADAM10;PSMB2;KITLG;NRG1;ZFYVE9;TPR;BRAF;CHUK;HDAC1;POLR2B;CTBP1;PIK3CB;POLR2A;DUSP9;CALM1","2252;3082;5156;3516;5595;7291;5525;11221;2263;5728;8850;80351;4040;55851;5515;1499;5707;1213;27161;7415;5691;2033;4763;5290;5709;3717;5501;57448;5686;9759;26523;5295;6714;10014;2308;9978;5037;2648;2099;6776;5689;8315;5701;5526;8036;5519;6934;253260;1024;6774;5777;5717;5694;4303;80853;22872;9715;7855;81608;324;817;9611;7979;8878;8454;84447;5906;9061;11047;55914;2260;5495;408;3549;3726;2931;8841;3164;5159;8546;6249;613;4089;1051;2534;4627;399687;139285;5718;2255;8496;9444;27044;57599;6868;55294;3265;5518;5685;5719;5684;5528;818;4000;10213;6907;51107;102;5690;4254;3084;9372;7175;673;1147;3065;5431;1487;5291;5430;1852;801"
"humanKD","KD_vs_Control","Reactome","REACTOME_INFLUENZA_INFECTION",2.19316037505786,0.506608973595136,2.23389492777407e-10,2.74024444473619e-08,155,50,"RPS2;SLC25A6;RPL7A;RPL6;RPS23;NUP50;RPL22;RPSA;POM121;RPL29;RPL7;POM121C;RPL41;RPL39L;PARP1;RPL9;RPS17;NUP133;EIF2AK2;RPS26;TGFB1;RPS25;RPL12;RPS20;HSP90AA1;RPL21;NUP62;NUP42;RPS27;RPL13A;RPL26L1;RPL4;RPL14;RPL35;RPL28;RPS3A;NUP43;RPL3;KPNA2;RPS7;RPS27A;RPL39;RPL36A;RPS29;RPS15A;ISG15;RPS10;POLR2J;NUP210;RPS28","6187;293;6130;6128;6228;10762;6146;3921;9883;6159;6129;100101267;6171;116832;142;6133;6218;55746;5610;6231;7040;6230;6136;6224;3320;6144;23636;11097;6232;23521;51121;6124;9045;11224;6158;6189;348995;6122;3838;6201;6233;6170;6173;6235;6210;9636;6204;5439;23225;6234"
"humanKD","KD_vs_Control","Reactome","REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING",-2.35028539163898,-0.512363230319441,7.91249905282101e-10,8.7353989543144e-08,113,46,"ITPR1;MAPK3;VAV3;PSMD1;PPP3CA;AHCYL1;PSMB3;NFATC3;ITPR3;PIK3CA;PSMD3;PSMA5;PIK3R1;NFKB1;PSMB1;PSMC2;PSMD11;PSMB6;UBE2D2;SEM1;MAP2K4;CUL1;UBE2D1;ADRM1;PAK1;FYN;PSMD12;HRAS;PSMA4;PSMD13;PSMA3;NFATC1;PSMD14;PSMB2;CHUK;PPP3CB;PIK3CB;NFKBIA;RASGRP4;CALM1;UBE2N;TAB2;PSMC4;PSMA6;MAPK10;CARD11","3708;5595;10451;5707;5530;10768;5691;4775;3710;5290;5709;5686;5295;4790;5689;5701;5717;5694;7322;7979;6416;8454;7321;11047;5058;2534;5718;3265;5685;5719;5684;4772;10213;5690;1147;5532;5291;4792;115727;801;7334;23118;5704;5687;5602;84433"
"humanKD","KD_vs_Control","Reactome","REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION",2.23186974035515,0.523548210113542,1.13448117232374e-09,1.13860655840491e-07,134,45,"RPS2;RPL7A;RPL6;RPS23;NUP50;RPL22;RPSA;POM121;RPL29;RPL7;POM121C;RPL41;RPL39L;PARP1;RPL9;RPS17;NUP133;RPS26;RPS25;RPL12;RPS20;HSP90AA1;RPL21;NUP62;NUP42;RPS27;RPL13A;RPL26L1;RPL4;RPL14;RPL35;RPL28;RPS3A;NUP43;RPL3;RPS7;RPS27A;RPL39;RPL36A;RPS29;RPS15A;RPS10;POLR2J;NUP210;RPS28","6187;6130;6128;6228;10762;6146;3921;9883;6159;6129;100101267;6171;116832;142;6133;6218;55746;6231;6230;6136;6224;3320;6144;23636;11097;6232;23521;51121;6124;9045;11224;6158;6189;348995;6122;6201;6233;6170;6173;6235;6210;6204;5439;23225;6234"
"humanKD","KD_vs_Control","Reactome","REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS",-1.99956340455618,-0.38415978437659,1.4677232926643e-09,1.24643578084722e-07,282,87,"FGF7;PRKAR2B;NEDD4;HGF;ITPR1;PDGFRA;MAPK3;PPP2R5A;FGFR2;PTEN;TNKS2;IL1RL1;TNRC6B;SNAI1;PPP2CA;PSMD1;AHCYL1;SUZ12;AGO2;PSMB3;LAMTOR1;STUB1;RRAGC;ITPR3;PIK3CA;PSMD3;PIP5K1B;PSMA5;RRAGA;ADCY6;AGO1;PIK3R1;SRC;HDAC5;FOXO1;ATF2;RBBP7;ESR1;PSMB1;PSMC2;PPP2R5B;PPP2R1B;RICTOR;LAMTOR2;PSMD11;PSMB6;FOXO4;CAMK2D;ADCY4;SEM1;WWP2;ADRM1;FGFR1;PHLPP1;GSK3A;HDAC3;NR4A1;PDGFRB;FRK;TNRC6A;FYN;PSMD12;FGF10;PRKCD;CHD4;PPP2R1A;PSMA4;PSMD13;CHD3;PSMA3;CSNK2B;PPP2R5D;CAMK2G;PSMD14;PSMB2;PRKACG;KITLG;NRG1;RNF2;SGK1;CHUK;HDAC1;PIP4K2C;PIK3CB;ADCY5;MTA2;CALM1","2252;5577;4734;3082;3708;5156;5595;5525;2263;5728;80351;9173;23112;6615;5515;5707;10768;23512;27161;5691;55004;10273;64121;3710;5290;5709;8395;5686;10670;112;26523;5295;6714;10014;2308;1386;5931;2099;5689;5701;5526;5519;253260;28956;5717;5694;4303;817;196883;7979;11060;11047;2260;23239;2931;8841;3164;5159;2444;27327;2534;5718;2255;5580;1108;5518;5685;5719;1107;5684;1460;5528;818;10213;5690;5568;4254;3084;6045;6446;1147;3065;79837;5291;111;9219;801"
"humanKD","KD_vs_Control","Reactome","REACTOME_SIGNALING_BY_WNT",-2.00675840614031,-0.383042317592838,1.3561522025707e-09,1.24643578084722e-07,288,96,"ITPR1;PPP2R5A;WNT10A;TCF4;TNKS2;LRP6;TNRC6B;PPP2CA;CTNNB1;PSMD1;PPP3CA;CLTC;PRKG2;AGO2;PSMB3;RYK;EP300;WNT10B;ITPR3;PSMD3;PIP5K1B;PSMA5;AGO1;FZD7;RBX1;ROR2;PSMB1;PSMC2;PPP2R5B;PPP2R1B;TCF7L2;PSMD11;PSMB6;AP2A2;H2AC20;WNT9A;VPS35;SOX2;FZD5;APC;H2AC14;SOX4;DPY30;SEM1;WLS;CSNK1G2;CUL1;VPS29;USP34;ADRM1;PARD6A;GNAO1;GNB2;FZD1;TLE5;WNT9B;PLCB3;TNRC6A;BCL9L;DAAM1;TRRAP;AMER1;PSMD12;CUL3;WNT6;H3C13;TLE1;MEN1;WNT4;PPP2R1A;PSMA4;PSMD13;H2BC15;PSMA3;NFATC1;CSNK2B;PPP2R5D;PSMD14;CLTA;PSMB2;BCL9;KAT5;HDAC1;H4C11;PLCB1;CTBP1;PPP3CB;AP2A1;H4C13;CALM1;RNF43;H2BC6;MYC;PSMC4;PSMA6;H2BC17","3708;5525;80326;6925;80351;4040;23112;5515;1499;5707;5530;1213;5593;27161;5691;6259;2033;7480;3710;5709;8395;5686;26523;8324;9978;4920;5689;5701;5526;5519;6934;5717;5694;161;8338;7483;55737;6657;7855;324;8331;6659;84661;7979;79971;1455;8454;51699;9736;11047;50855;2775;2783;8321;166;7484;5331;27327;283149;23002;8295;139285;5718;8452;7475;653604;7088;4221;54361;5518;5685;5719;8341;5684;4772;1460;5528;10213;1211;5690;607;10524;3065;8363;23236;1487;5532;160;8368;801;54894;8344;4609;5704;5687;8348"
"humanKD","KD_vs_Control","Reactome","REACTOME_TRANSLATION",1.83867243041028,0.382950818890919,6.10732830732945e-09,4.81606460806551e-07,365,94,"MT-CO3;MT-CO2;MT-ND4;MT-ATP6;RPS2;MT-CO1;MT-ND4L;MT-ND1;MT-CYB;RPL7A;RPL6;MT-ND5;SRP14;OXA1L;RPS23;RPL22;RPSA;RPL29;RPL7;MRPL3;RPL41;RPL39L;MRPS5;RPL9;TRMT112;RPS17;MT-ND3;DAP3;MRPS27;GADD45GIP1;MRPS10;RPS26;SRP9;RPS25;RPL12;RPS20;EEF1D;MRPS35;RPL21;MRPL37;EEF1A1;MRPL23;PTCD3;MRPL41;MRPL55;RPS27;RPL13A;RPL26L1;CARS2;MRPL35;MRPL33;DARS2;RPL4;RPL14;RPL35;MT-ND2;MRPL49;EIF3F;RPL28;RPS3A;MRPL11;RPL3;MRPS11;RPS7;RPS27A;RPL39;MRPL44;AURKAIP1;MRPL32;MRPL24;ERAL1;WARS1;SPCS3;MT-ATP8;MRPL47;RPL36A;RPS29;EEF1B2;RPS15A;EIF5;RPS10;TUFM;MRPL46;MTRFR;ELOC;MRPL28;MRPL12;RPS28;EIF2S3;SRPRB;MTIF3;MRPS16;LARS2;MRPL57","4514;4513;4538;4508;6187;4512;4539;4535;4519;6130;6128;4540;6727;5018;6228;6146;3921;6159;6129;11222;6171;116832;64969;6133;51504;6218;4537;7818;23107;90480;55173;6231;6726;6230;6136;6224;1936;60488;6144;51253;1915;6150;55037;64975;128308;6232;23521;51121;79587;51318;9553;55157;6124;9045;11224;4536;740;8665;6158;6189;65003;6122;64963;6201;6233;6170;65080;54998;64983;79590;26284;7453;60559;4509;57129;6173;6235;1933;6210;1983;6204;7284;26589;91574;6921;10573;6182;6234;1968;58477;219402;51021;23395;78988"
"humanKD","KD_vs_Control","Reactome","REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX",-2.42615708230625,-0.57633530444832,7.21330160177764e-09,5.30898997890834e-07,72,35,"PPP2R5A;PPP2CA;CTNNB1;PSMD1;PSMB3;PSMD3;PSMA5;RBX1;PSMB1;PSMC2;PPP2R5B;PPP2R1B;TCF7L2;PSMD11;PSMB6;APC;SEM1;CUL1;ADRM1;TLE5;AMER1;PSMD12;TLE1;PPP2R1A;PSMA4;PSMD13;PSMA3;PPP2R5D;PSMD14;PSMB2;HDAC1;CTBP1;MYC;PSMC4;PSMA6","5525;5515;1499;5707;5691;5709;5686;9978;5689;5701;5526;5519;6934;5717;5694;324;7979;8454;11047;166;139285;5718;7088;5518;5685;5719;5684;5528;10213;5690;3065;1487;4609;5704;5687"
"humanKD","KD_vs_Control","Reactome","REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY",2.19912046659074,0.539336020696398,1.37535216605829e-08,9.48992994580223e-07,99,37,"RPS2;RPL7A;RPL6;RPS23;RPL22;RPSA;RPL29;RPL7;RPL41;RPL39L;RPL9;RPS17;RPS26;RPS25;RPL12;RPS20;RPL21;RPS27;RPL13A;RPL26L1;RPL4;RPL14;RPL35;RPL28;RPS3A;RPL3;RPS7;RPS27A;TRIB3;RPL39;RPL36A;RPS29;RPS15A;EIF2AK4;RPS10;RPS28;EIF2S3","6187;6130;6128;6228;6146;3921;6159;6129;6171;116832;6133;6218;6231;6230;6136;6224;6144;6232;23521;51121;6124;9045;11224;6158;6189;6122;6201;6233;57761;6170;6173;6235;6210;440275;6204;6234;1968"
"humanKD","KD_vs_Control","Reactome","REACTOME_PTEN_REGULATION",-2.18356508706943,-0.471407321692503,1.73636048007761e-08,1.12761292353275e-06,126,49,"NEDD4;MAPK3;PTEN;TNKS2;TNRC6B;SNAI1;PSMD1;SUZ12;AGO2;PSMB3;LAMTOR1;STUB1;RRAGC;PSMD3;PSMA5;RRAGA;AGO1;HDAC5;ATF2;RBBP7;PSMB1;PSMC2;LAMTOR2;PSMD11;PSMB6;SEM1;WWP2;ADRM1;HDAC3;FRK;TNRC6A;PSMD12;CHD4;PSMA4;PSMD13;CHD3;PSMA3;CSNK2B;PSMD14;PSMB2;RNF2;HDAC1;MTA2;GATAD2B;PREX2;PSMC4;MAF1;PSMA6;LAMTOR3","4734;5595;5728;80351;23112;6615;5707;23512;27161;5691;55004;10273;64121;5709;5686;10670;26523;10014;1386;5931;5689;5701;28956;5717;5694;7979;11060;11047;8841;2444;27327;5718;1108;5685;5719;1107;5684;1460;10213;5690;6045;3065;9219;57459;80243;5704;84232;5687;8649"
"humanKD","KD_vs_Control","Reactome","REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE",2.11555990250118,0.51346266714477,3.09104688357879e-08,1.89584208859499e-06,110,38,"RPS2;RPL7A;RPL6;SRP14;RPS23;RPL22;RPSA;RPL29;RPL7;RPL41;RPL39L;RPL9;RPS17;RPS26;SRP9;RPS25;RPL12;RPS20;RPL21;RPS27;RPL13A;RPL26L1;RPL4;RPL14;RPL35;RPL28;RPS3A;RPL3;RPS7;RPS27A;RPL39;SPCS3;RPL36A;RPS29;RPS15A;RPS10;RPS28;SRPRB","6187;6130;6128;6727;6228;6146;3921;6159;6129;6171;116832;6133;6218;6231;6726;6230;6136;6224;6144;6232;23521;51121;6124;9045;11224;6158;6189;6122;6201;6233;6170;60559;6173;6235;6210;6204;6234;58477"
"humanKD","KD_vs_Control","Reactome","REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY",-1.94832159794209,-0.386092985746932,3.57419847853088e-08,2.07679743173584e-06,230,74,"PPP2R5A;TNRC6B;PPP2CA;CTNNB1;PSMD1;SUZ12;AGO2;VCP;TMEM258;PSMB3;SPOP;EP300;HLA-DRB5;PIK3CA;PSMD3;DERL1;PSMA5;AGO1;PIK3R1;SRC;RBBP7;RBX1;NFKB1;PSMB1;PRKAA1;PSMC2;PPP2R5B;PPP2R1B;COPS5;TCF7L2;RICTOR;STAT3;PTPN6;PSMD11;PSMB6;H2AC20;H2AC14;NFE2L2;IRF1;DPY30;SEM1;NFKB2;CUL1;STT3A;ADRM1;PRKAG3;PRKAG1;PAK1;TNRC6A;FYN;PSMD12;CUL3;H3C13;PPP2R1A;PSMA4;PSMD13;H2BC15;PSMA3;CSNK2B;PPP2R5D;PSMD14;PSMB2;JAK1;H4C11;PIK3CB;H4C13;KMT2A;H2BC6;MYC;PSMC4;CDC42;DERL3;PSMA6;H2BC17","5525;23112;5515;1499;5707;23512;27161;7415;746;5691;8405;2033;3127;5290;5709;79139;5686;26523;5295;6714;5931;9978;4790;5689;5562;5701;5526;5519;10987;6934;253260;6774;5777;5717;5694;8338;8331;4780;3659;84661;7979;4791;8454;3703;11047;53632;5571;5058;27327;2534;5718;8452;653604;5518;5685;5719;8341;5684;1460;5528;10213;5690;3716;8363;5291;8368;4297;8344;4609;5704;998;91319;5687;8348"
"humanKD","KD_vs_Control","Reactome","REACTOME_CHROMATIN_ORGANIZATION",-1.86774680940403,-0.364709873557249,4.85937712709129e-08,2.68237617415439e-06,261,92,"H2AC25;KANSL2;ARID2;KAT2B;EHMT2;SUZ12;AEBP2;KDM2A;EP300;JAK2;H2AC13;SMYD2;ING4;JMJD6;PAX3;ATF2;RBBP7;KAT2A;NFKB1;SMARCC2;BRD1;H2AC20;KDM7A;MSL1;KDM6B;JADE1;NCOA2;PHF2;H2AC14;ENY2;DPY30;NCOR1;KDM3A;NFKB2;TADA1;TAF10;KDM2B;SETDB1;ATXN7L3;KAT7;HDAC3;PHF10;PRMT3;KDM6A;OGT;WDR77;TRRAP;MSL2;CHD4;H3C13;PRMT6;H2BC15;CHD3;SETD6;H2AC16;KDM5D;MCRS1;TBL1X;KDM4A;KMT2D;ASH1L;KAT5;PBRM1;KAT6B;KANSL1;HDAC1;ZZZ3;H4C11;PHF20;MSL3;SAP30L;MTA2;H4C13;H2AC12;KMT2A;GATAD2B;MORF4L2;H2BC6;BRPF1;KDM5C;H2BC17;BRWD1;EPC1;SMARCC1;VPS72;PADI3;SMYD3;H4C12;UTY;PHF21A;PADI4;SMARCD3","92815;54934;196528;8850;10919;23512;121536;22992;2033;3717;8329;56950;51147;23210;5077;1386;5931;2648;4790;6601;23774;8338;80853;339287;23135;79960;10499;5253;8331;56943;84661;9611;55818;4791;117143;6881;84678;9869;56970;11143;8841;55274;10196;7403;8473;79084;8295;55167;1108;653604;55170;8341;1107;79918;8332;8284;10445;6907;9682;8085;55870;10524;55193;23522;284058;3065;26009;8363;51230;10943;79685;9219;8368;85235;4297;57459;9643;8344;7862;8242;8348;54014;80314;6599;6944;51702;64754;8362;7404;51317;23569;6604"
"humanKD","KD_vs_Control","Reactome","REACTOME_NONSENSE_MEDIATED_DECAY_NMD",2.12126422497071,0.512931071159199,7.76244351890299e-08,4.08082744993757e-06,113,42,"RPS2;RPL7A;RPL6;RPS23;RPL22;RPSA;RPL29;RPL7;RPL41;RPL39L;RPL9;RPS17;RPS26;RPS25;RPL12;RPS20;RPL21;RPS27;RPL13A;RPL26L1;RPL4;RPL14;RPL35;RPL28;RPS3A;RNPS1;RPL3;RPS7;RPS27A;RPL39;UPF3A;RPL36A;RPS29;RPS15A;RPS10;RBM8A;RPS28;PNRC2;RPS11;RPL13;NCBP2;RPL18","6187;6130;6128;6228;6146;3921;6159;6129;6171;116832;6133;6218;6231;6230;6136;6224;6144;6232;23521;51121;6124;9045;11224;6158;6189;10921;6122;6201;6233;6170;65110;6173;6235;6210;6204;9939;6234;55629;6205;6137;22916;6141"
"humanKD","KD_vs_Control","Reactome","REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY",-2.35001226195482,-0.586336525060623,1.22558540766084e-07,6.15021040935259e-06,59,26,"TWIST1;PSMD1;BMP2;PSMB3;STUB1;PSMD3;PSMA5;RBX1;ESR1;PSMB1;PSMC2;PSMD11;PSMB6;SEM1;CUL1;ADRM1;PSMD12;RUNX2;PSMA4;PSMD13;PSMA3;PSMD14;PSMB2;CBFB;NKX3-2;WWP1","7291;5707;650;5691;10273;5709;5686;9978;2099;5689;5701;5717;5694;7979;8454;11047;5718;860;5685;5719;5684;10213;5690;865;579;11059"
"humanKD","KD_vs_Control","Reactome","REACTOME_SELENOAMINO_ACID_METABOLISM",2.07975699851595,0.502894440231441,2.15625084222574e-07,1.03500040426836e-05,113,35,"RPS2;RPL7A;RPL6;RPS23;RPL22;RPSA;RPL29;RPL7;RPL41;RPL39L;RPL9;RPS17;RPS26;RPS25;RPL12;RPS20;RPL21;RPS27;RPL13A;RPL26L1;RPL4;PAPSS2;RPL14;RPL35;RPL28;RPS3A;SECISBP2;RPL3;RPS7;RPS27A;RPL39;RPL36A;RPS29;CBS;RPS15A","6187;6130;6128;6228;6146;3921;6159;6129;6171;116832;6133;6218;6231;6230;6136;6224;6144;6232;23521;51121;6124;9060;9045;11224;6158;6189;79048;6122;6201;6233;6170;6173;6235;875;6210"
"humanKD","KD_vs_Control","Reactome","REACTOME_CO_INHIBITION_BY_PD_1",-1.94530606801049,-0.397649817353784,3.05570554009574e-07,1.40562454844404e-05,186,60,"TNRC6B;CTNNB1;PSMD1;SUZ12;AGO2;VCP;TMEM258;PSMB3;SPOP;EP300;HLA-DRB5;PSMD3;DERL1;PSMA5;AGO1;RBBP7;RBX1;NFKB1;PSMB1;PRKAA1;PSMC2;COPS5;TCF7L2;STAT3;PTPN6;PSMD11;PSMB6;H2AC20;H2AC14;NFE2L2;IRF1;DPY30;SEM1;NFKB2;CUL1;STT3A;ADRM1;PRKAG3;PRKAG1;TNRC6A;PSMD12;CUL3;H3C13;PSMA4;PSMD13;H2BC15;PSMA3;CSNK2B;PSMD14;PSMB2;JAK1;H4C11;H4C13;KMT2A;H2BC6;MYC;PSMC4;DERL3;PSMA6;H2BC17","23112;1499;5707;23512;27161;7415;746;5691;8405;2033;3127;5709;79139;5686;26523;5931;9978;4790;5689;5562;5701;10987;6934;6774;5777;5717;5694;8338;8331;4780;3659;84661;7979;4791;8454;3703;11047;53632;5571;27327;5718;8452;653604;5685;5719;8341;5684;1460;10213;5690;3716;8363;8368;4297;8344;4609;5704;91319;5687;8348"
"humanKD","KD_vs_Control","Reactome","REACTOME_DOWNSTREAM_TCR_SIGNALING",-2.31950613125936,-0.547033779998747,3.52097008726008e-07,1.53139545725254e-05,73,32,"PTEN;PSMD1;PSMB3;HLA-DRB5;PIK3CA;PSMD3;PSMA5;PIK3R1;NFKB1;PSMB1;PSMC2;PSMD11;PSMB6;UBE2D2;SEM1;CUL1;UBE2D1;ADRM1;PSMD12;PSMA4;PSMD13;PSMA3;PSMD14;PSMB2;CHUK;PIK3CB;NFKBIA;UBE2N;TAB2;PSMC4;PSMA6;CARD11","5728;5707;5691;3127;5290;5709;5686;5295;4790;5689;5701;5717;5694;7322;7979;8454;7321;11047;5718;5685;5719;5684;10213;5690;1147;5291;4792;7334;23118;5704;5687;84433"
