"model","database","pathway_id","pathway_name","NES","padj","leading_edge","within_species_key","cross_species_key","signed_log10padj","significant"
"human_KD","Hallmark","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP",1.20715265536121,0.196840196840197,"3481;894;2150;9590;23645;3486;5329;3624;9734;9945;3976;7851;2995;131566;5327;51199;2791;7035;2591;5178;27075;3575;2119;8829;3075;2012;1848;5649;10806;220;30001;80380;23080;3237;3800;6304;6480;3728;23268;3673;8854;23643;4674;2048","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP",0.705886209343257,FALSE
"human_KD","Hallmark","HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANDROGEN_RESPONSE",1.26331081290265,0.200933367902515,"2547;1622;7520;9590;1021;567;6611;3856;8031;9455;11099;3977;4824;55839;60559;220;22936;2683;595;3998;2936;5238;6652;2005;9510;5867;8821;10257","HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANDROGEN_RESPONSE",0.696947936359731,FALSE
"human_KD","Hallmark","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_OXIDATIVE_PHOSPHORYLATION",-1.18729476231426,0.200933367902515,"291;10312;10632;5160;4720;3417;2110;518;509;528;51606;9131;533;23530;498;38;50;8402;1528;4700;5166;537;9167;2109;23203;2821;4191;5447;1351;27429;10476;516;10989;581;788;22;3028;1537;26517;9296;10651;9550;6390;3419;2806;9868;30;2879;8604;1738;3418;51660;506;5435","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_OXIDATIVE_PHOSPHORYLATION",-0.696947936359731,FALSE
"human_KD","Hallmark","HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_DN",-1.19788432992273,0.261660978384528,"8786;22849;55220;57016;55277;5077;65989;1280;786;1838;51226;4524;51168;2668;6531;4929;3866;6414;3860;55610;6663;6261;8085;778;6446;64137;10913;8303;7021;54847;10777;6927;1585;1014;6559;6336;9127;5133;3750;3699;495;57089;79696;1630;26548;5317;676","HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_DN",-0.582261039056179,FALSE
"human_KD","Hallmark","HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEDGEHOG_SIGNALING",1.24023607620031,0.281290322580645,"7070;3897;1021;1400;5371;1808;2735;9620;8829","HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEDGEHOG_SIGNALING",0.550845208901706,FALSE
"human_KD","Hallmark","HALLMARK_MITOTIC_SPINDLE","HALLMARK_MITOTIC_SPINDLE",1.12285118731214,0.310677755472708,"9787;54443;5116;51203;22974;64411;1063;11135;332;64857;55835;699;9411;26271;121512;51199;7074;57580;357;55755;89941;116840;22994;3835;5829;8470;6790;3832;6904;7272;6624;9493;4001;55201;4650;9055;85378;80119;85464;3619;3831;9735;10128;4296;10801;11190;4983;7840;23580;29901;55722;9181;1062;56992;11064;24137;9771;6780;50628;9700;55125","HALLMARK_MITOTIC_SPINDLE","HALLMARK_MITOTIC_SPINDLE",0.507689841116765,FALSE
"human_KD","Hallmark","HALLMARK_SPERMATOGENESIS","HALLMARK_SPERMATOGENESIS",-1.15625907870233,0.310677755472708,"3305;9063;54558;3416;22824;1080;5037;3267;84779;6888;11144;6558;9489;27285;81570;5443;4867;5232;673;83401;157807;23139;9807;8028;246;10693;5161;2918;7419;5414;6518;79882;7142;56903;165721;79696;7278;1630;2515","HALLMARK_SPERMATOGENESIS","HALLMARK_SPERMATOGENESIS",-0.507689841116765,FALSE
"human_KD","Hallmark","HALLMARK_APICAL_SURFACE","HALLMARK_APICAL_SURFACE",1.18232884027215,0.315742989622433,"7070;5329;3315;131566;357;5205;266727;8406;672","HALLMARK_APICAL_SURFACE","HALLMARK_APICAL_SURFACE",0.500666283217896,FALSE
"human_KD","Hallmark","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE",-1.1231378644379,0.315742989622433,"5577;403;267;6387;2296;928;22824;9536;3717;9215;7358;10140;21;5777;57419;9314;573;1363;11145;3398;8839;29887;2109;645;2444;596;26353;2013;4665;3669;3860;2317;51083;6990;1960;2717;23650;64699;3716;6446;7134;57834","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE",-0.500666283217896,FALSE
"human_KD","Hallmark","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY",1.1046522885668,0.334467120181406,"8614;771;3875;79875;3856;55806;11098;79083;3280;7074;3705;81875;9060;54898;6509;4277;23052;22836;960;8140;9612;6196;6542;55191;9620;10105;60436;10395;5420;23541;7739;27295;25987;2683;595;6505;124583;10202;55540;7071;23596;115;84187","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY",0.475646569153657,FALSE
"human_KD","Hallmark","HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_DN",1.0861749991028,0.435497738402303,"5054;1301;3778;11343;493;302;10486;6541;3488;273;23266;4325;5578;7035;4088;5293;3815;5797;5468;11099;8829;3949;10395;23576;3915;773;136;861;7410","HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_DN",0.361014095999488,FALSE
"human_KD","Hallmark","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",-1.06643159263914,0.453216374269006,"7001;4720;5052;4700;2730;140809;3726;4046;2879;55829;51022;2729;4353;6647;10549","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",-0.343694407885843,FALSE
"human_KD","Hallmark","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION",1.05456924557242,0.454132606721163,"4192;7070;10174;4267;1956;9019;80381;83700;5010;1002;140885;1004;268;7216;9672;357;5880;5089;8910;5818;3675;91624;2770;257194;8745;8754;3914;6624;29126;5310;5819;347902;51148;6464;1825;7410;2683;24146","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION",0.342817314635733,FALSE
"human_KD","Hallmark","HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS",-1.04659403357975,0.465753424657534,"6275;6696;5747","HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS",-0.331843943078201,FALSE
"human_KD","Hallmark","HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS",1.0369360467418,0.475530017832376,"8614;5478;3486;1956;5214;4907;375790;5836;2990;9672;9123;55635;8912;10776;2239;960;6790;4678;126792;205;8702;54982;7039;1289;10570;7295;30001;136;1058;58528;2683;4731;50808;4166;6781;3425;6391;3597;8660;5768","HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS",0.32282206302208,FALSE
"human_KD","Hallmark","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING",1.03525522959616,0.475530017832376,"10410;894;8728;214;196;6050;4907;1291;3976;2151;57157;7074;6515;22822;4616;27242;5359;960;990;64116;6510;8829;3459;3566;10124;2012;64375;5325;81848;10970;10924;177;3682;1690;598;58528","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING",0.32282206302208,FALSE
"human_KD","Hallmark","HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS",1.02472021953937,0.496726123278392,"8614;1012;1284;1293;2273;4638;1026;1292;7138;3486;10174;3801;375790;7040;8912;4616;1306","HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS",0.303882999462553,FALSE
"human_KD","Hallmark","HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT",-0.993922802081716,0.542799125273352,"4322;718;716;5321;7511;1356;4199;5290;3717;978;6714;715;80124;23414;6810;10938;3659;4035;4048;4323;2783;6935;9958;1051;51056;2534;5550;5580;308;2773;2771;10404","HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT",-0.265360860881981,FALSE
"human_KD","Hallmark","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PI3K_AKT_MTOR_SIGNALING",-0.965664870008312,0.583864118895966,"5499;10451;5728;1213;466;5519;7184;8878;5571;10096;1072;3265;27071;1460;4690;29110;200576;3561;31;1649;23236;7334;81617;6197;396;5602;7323;5608;6503","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PI3K_AKT_MTOR_SIGNALING",-0.233688213298634,FALSE
"human_KD","Hallmark","HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TGF_BETA_SIGNALING",0.955125400586437,0.597576403222585,"5054;23645;3460;7040;4088;7046;7057;9612;64750;8412;3397;6574;7071","HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TGF_BETA_SIGNALING",0.22360656004231,FALSE
"human_KD","Hallmark","HALLMARK_COAGULATION","HALLMARK_COAGULATION",-0.927904558182077,0.635578818571137,"718;716;928;22933;4319;715;2934;4318;4313;10411;4035;4048;4323;2783;4320;301;2534;5550;3249;10404;4314;5627","HALLMARK_COAGULATION","HALLMARK_COAGULATION",-0.196830584609648,FALSE
"human_KD","Hallmark","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.873004802776344,0.760462022254475,"8614;4869;55033;8815;6509;11260;8140;10775;1736;60559;55738;9652;1163;6464;30001;58477;9221;1054;10797;4801;5073;10528;8570;50628;22926;9797;23478;1973","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.118922469891267,FALSE
"human_KD","Hallmark","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.818953351228203,0.772797527047913,"894;2770;9612;22943;182;81029;51176;8650","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.111934276332682,FALSE
"human_KD","Hallmark","HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PANCREAS_BETA_CELLS",0.646387575433819,0.946624803767661,"6727;6726","HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PANCREAS_BETA_CELLS",0.0238221201951991,FALSE
"mouse_het","KEGG","mmu04974","Protein digestion and absorption",-1.98126749916708,0.0123357977916289,"67760/12841/16529/12822/17380/12825/12831/94216/237759/12835/12814/12833/213945/12834/12842/107581/215335/12843","mmu04974","Protein digestion and absorption",-1.90883275818899,TRUE
"mouse_het","KEGG","mmu04820","Cytoskeleton in muscle cells",-1.74925143768359,0.0123357977916289,"11465/20648/53867/76441/22003/192897/16399/56376/16421/15530/24051/212073/21827/71409/13003/70435/109700/12841/22004/77579/18073/14119/15529/12111/17886/12825/18810/12831/94216/12835/12814/12833/14268/20742/20649/16651/12834/12842/320910/13808/16480/22379/241226/70549/12843/30794/109676/13008","mmu04820","Cytoskeleton in muscle cells",-1.90883275818899,TRUE
"mouse_het","KEGG","mmu04610","Complement and coagulation cascades",1.87305497807824,0.137528475899741,"18792/19128/21824/12062/15160/14062/12267/14066/17174/18793","mmu04610","Complement and coagulation cascades",0.861607369864831,FALSE
"mouse_het","KEGG","mmu00410","beta-Alanine metabolism",-1.81821187518535,0.137528475899741,"227095/97212/237940/80911/11671/11430/99586/67689/228608/246277/110695/11669","mmu00410","beta-Alanine metabolism",-0.861607369864831,FALSE
"mouse_het","KEGG","mmu04714","Thermogenesis",-1.5091012793407,0.137528475899741,"72900/277250/67680/19017/64930/66108/104130/68375/26408/78070/17719/66414/68094/17993/216036/19079/76947/18749/11512/68202/12861/75406/20586/66945/73694/17720/17709/56717/66043/228033/69875/68342/68197/17705/74205/66272/67605/12896/19094/11465/17708/104110/70383/19092/69802/108099/57279/66594/104111/14784/18160/17711/83796/67892/26427/12864/83797/66379/22084/19082/57376/105787/12894/52469/11951/71679/67942/66152/22272/14182/74370/216739/66445/208501/67130/72508/70673/66218/29857","mmu04714","Thermogenesis",-0.861607369864831,FALSE
"mouse_het","KEGG","mmu05217","Basal cell carcinoma",-1.72463521158254,0.142296604433794,"23882/12387/14633/22410/22422/22418/22059/14632/57265/14362/21415/21414/16576/12006/23805/16842/13543","mmu05217","Basal cell carcinoma",-0.846805463185293,FALSE
"mouse_het","KEGG","mmu04141","Protein processing in endoplasmic reticulum",1.41980449463927,0.270510152244131,"18415/17155/226641/12955/50527/229801/67437/225896/12333/230904/67838/74126/12282/69038/19358/26419/67475/71853/23802/66105/14376/12043/81489/26400/80286/270669/66357/110616/72265/67075/67812/217379/12317/15516/22027/109815/69276/56445/66435/108159/22230/226418/17872/15519/27054/12304/99683/20334/140499/19089/50762/12017/26965/14828","mmu04141","Protein processing in endoplasmic reticulum",0.567816431182669,FALSE
"mouse_het","KEGG","mmu03460","Fanconi anemia pathway",-1.63778815337907,0.291264294537532,"67030/71718/19361/69928/245000/60534/17350/15205/104806/114714/21975/237911/20892/211651/268465/208836/71885/12189/68275","mmu03460","Fanconi anemia pathway",-0.535712751334401,FALSE
"mouse_het","KEGG","mmu04512","ECM-receptor interaction",-1.57421818896271,0.313537796908782,"192897/16399/16421/15530/15366/20750/21827/16775/109700/12841/64051/94216/12835/12833/14268/12834/12842/320910/241226/12843","mmu04512","ECM-receptor interaction",-0.503710097578191,FALSE
"mouse_het","KEGG","mmu04658","Th1 and Th2 cell differentiation",-1.55775963134848,0.313537796908782,"433586/16476/54721/18131/19058/19094/12399/18035/14281/14462/18129/18018/16161/15979/103806/26420/20850/20851/18037/18128/29857","mmu04658","Th1 and Th2 cell differentiation",-0.503710097578191,FALSE
"mouse_het","KEGG","mmu00830","Retinol metabolism",-1.70247300456147,0.384105493033712,"67442/28200/77974/74134/11761/13350/394432/11529","mmu00830","Retinol metabolism",-0.415549482011674,FALSE
"mouse_het","KEGG","mmu00071","Fatty acid degradation",-1.61593487029623,0.384105493033712,"80911/74205/11671/13177/110460/12896/11430/12894/216739/11370/52538/110695/11669/11529","mmu00071","Fatty acid degradation",-0.415549482011674,FALSE
"mouse_het","KEGG","mmu03440","Homologous recombination",-1.60489150957929,0.384105493033712,"114714/21975/237911/11920/19360/268465/18972/12189/19364/68275","mmu03440","Homologous recombination",-0.415549482011674,FALSE
"mouse_het","KEGG","mmu00982","Drug metabolism - cytochrome P450",-1.60038284291523,0.384105493033712,"211666/14860/67689/11761/14863/68312/394432/11529/14862","mmu00982","Drug metabolism - cytochrome P450",-0.415549482011674,FALSE
"mouse_het","KEGG","mmu00053","Ascorbate and aldarate metabolism",-1.58679310959937,0.384105493033712,"394432/110695/11669","mmu00053","Ascorbate and aldarate metabolism",-0.415549482011674,FALSE
"mouse_het","KEGG","mmu04514","Cell adhesion molecule (CAM) interaction",1.53210459177519,0.384105493033712,"13052/18007/16456/52118/12490/270152/20970/80883/19294/16412/20340","mmu04514","Cell adhesion molecule (CAM) interaction",0.415549482011674,FALSE
"mouse_het","KEGG","mmu04071","Sphingolipid signaling pathway",1.45096431548844,0.384105493033712,"74442/11886/19053/18706/14389/18176/12062/18798/19211/26395/54447/20397/19697/14360/14682/225849/26413/18033/26419/18797/17250/208449/12043/18795/52432/19877/235542/76893/23797/16653/170758/12122/110157/51792/26416/18754/59032/18707/227102/15461/14678","mmu04071","Sphingolipid signaling pathway",0.415549482011674,FALSE
"mouse_het","KEGG","mmu04261","Adrenergic signaling in cardiomyocytes",1.41363280558949,0.384105493033712,"11609/81904/326618/231991/11931/19053/19045/12916/19046/73086/18798/16526/14682/225849/26413/18797/12043/18795/52432/20541/11513/11933/235542/12912/23797/59069/21956/12314/11928/320207/51792/12313/26416","mmu04261","Adrenergic signaling in cardiomyocytes",0.415549482011674,FALSE
"mouse_het","KEGG","mmu05225","Hepatocellular carcinoma",-1.40181079782511,0.384105493033712,"11465/18708/21803/242705/23882/12387/21809/211666/14860/22410/12578/14784/22422/83796/22418/14863/68312/22059/77044/83797/57265/57376/20418/14362/271849/21415/21414/72508/13649/12006/18750/23805/16842/14862/13543/18104","mmu05225","Hepatocellular carcinoma",-0.415549482011674,FALSE
"mouse_het","KEGG","mmu05171","Coronavirus disease",1.36462912546906,0.384105493033712,"83996/57808/14109/20042/18706/12675/21898/20088/67427/76808/57294/12267/22121/19697/16193/17174/26413/114641/18033/17392/26419/67248/20085/20103/20091/20115/100503670/270106/75617/22186/15975/19951/68028/66475/16898/27050/20102/66481/269261/629595/20090/20005/19981/19989/16785/66480/54127/24088/19934/108168114/54131/267019/66489/19933/15200/23961/68652/110954/670832/17874/19982/26416/108169197/19988/67115/67891/16179/619547/18707/16150/671641/225215/100043813","mmu05171","Coronavirus disease",0.415549482011674,FALSE
"mouse_het","KEGG","mmu00340","Histidine metabolism",-1.6160818477449,0.398349733682641,"11671/67689/110695/11484/11669","mmu00340","Histidine metabolism",-0.399735468846595,FALSE
"mouse_het","KEGG","mmu00600","Sphingolipid metabolism",1.51465601837807,0.432381193474182,"74442/11886/14420/18010/66190/54447/20397/208449/14667","mmu00600","Sphingolipid metabolism",0.364133204052699,FALSE
"mouse_het","KEGG","mmu00380","Tryptophan metabolism",-1.63014473350633,0.444985513424021,"70266/97212/11671/110460/209692/12359/11761/110695/11669","mmu00380","Tryptophan metabolism",-0.351654127316636,FALSE
"mouse_het","KEGG","mmu04530","Tight junction",1.36102970674372,0.444985513424021,"68178/16456/21873/13383/22350/17274/19053/56217/93742/58220/16412/22323/20779/53310/17904/23859/56513/64945/109905/67771/26419/18759/76089/17698/26400/52432/72065/17356/21872/67374/19877/67268/76709/102098","mmu04530","Tight junction",0.351654127316636,FALSE
"mouse_het","KEGG","mmu04148","Efferocytosis",1.33422101375782,0.444985513424021,"19225/12484/19128/17304/18263/21825/70686/76295/18218/50770/240672/320940/26395/11502/12929/26413/18021/17164/20501/20525/16452/69981/192654/16423/93759/12912/12317/271457/16410/319520/11487/53357","mmu04148","Efferocytosis",0.351654127316636,FALSE
"mouse_het","KEGG","mmu04726","Serotonergic synapse",1.43555584666647,0.445753104814957,"19225/16439/22063/18783/19252/15558/18176/15551/18798/26395/14682/214084/26413/19224/18797","mmu04726","Serotonergic synapse",0.350905623140141,FALSE
"mouse_het","KEGG","mmu01240","Biosynthesis of cofactors",-1.36695168550413,0.447914567801733,"12035/227683/11565/229949/14287/20751/211347/71562/17434/77697/58810/11636/12850/57028/108037/69080/103711/55936/27973/11671/56316/77974/71743/270685/29858/11655/18102/70383/14629/217707/216558/14854/56738/17025/108645/20425/14151/18103/74080/11564/394432/56248/14528/216134/11669/18104","mmu01240","Biosynthesis of cofactors",-0.348804812498333,FALSE
"mouse_het","KEGG","mmu05224","Breast cancer",-1.36193422562967,0.447914567801733,"18708/242705/13866/23882/12387/14281/15205/22410/14784/22422/18129/22418/22059/57265/20418/14362/271849/14182/21415/12189/21414/72508/13649/12006/23805/16842/13543/18128","mmu05224","Breast cancer",-0.348804812498333,FALSE
"mouse_het","KEGG","mmu05033","Nicotine addiction",-1.51609897367735,0.449197860962567,"14811/14802/12287/14799","mmu05033","Nicotine addiction",-0.347562320474617,FALSE
"mouse_het","KEGG","mmu03250","Viral life cycle - HIV-1",-1.41152828240362,0.449197860962567,"432508/56045/64144/57314/103573/218442/12455/270058/27632/19428/17755/235180/268373/93736/80287/14534/12121/15239/328572/208092/20922/17754","mmu03250","Viral life cycle - HIV-1",-0.347562320474617,FALSE
"mouse_het","KEGG","mmu01232","Nucleotide metabolism",-1.37739366830459,0.449197860962567,"21915/22436/12496/22171/14544/21877/103850/18103/11564/209558/667034/56248/76025/50773/14923/68106/66355","mmu01232","Nucleotide metabolism",-0.347562320474617,FALSE
"mouse_het","KEGG","mmu04014","Ras signaling pathway",1.31613205505943,0.449197860962567,"14165/22340/56392/71785/54354/18783/66350/18706/225870/18654/13836/12675/224105/14389/18176/66922/16337/18590/26395/19697/26413/109905/18033/20663/26419/54153/215449/240168/18481/13636/23872/19732/11352/11601/17356/56784/85031/14701/14205/271457/23797/18049/12015/16653/56289/53357/14688/12314/170758/12064/54635/14696/12540/110157/20416/20662/12313/114713/18479/19344/18707/16150/16001/15461/56044/14707","mmu04014","Ras signaling pathway",0.347562320474617,FALSE
"mouse_het","KEGG","mmu04022","cGMP-PKG signaling pathway",1.31428419179666,0.449197860962567,"16439/234889/231991/11931/19045/13618/22323/19046/12062/16337/18798/19735/26395/384783/14682/26413/18021/18797/11551/22335/18795/20541/11513/11933/19877/12912/23797/12015/12314/11928/110157/320207/12313/107589/18754/98932","mmu04022","cGMP-PKG signaling pathway",0.347562320474617,FALSE
"mouse_het","KEGG","mmu00670","One carbon pool by folate",-1.45884430348905,0.456832450242664,"100039707/108037/107885/216188/270685/22171/12411/108645/20425/107747/110695/192166","mmu00670","One carbon pool by folate",-0.340243054366456,FALSE
"mouse_het","KEGG","mmu00980","Metabolism of xenobiotics by cytochrome P450",-1.44180699547644,0.456832450242664,"110198/74134/211666/14860/67689/14863/68312/394432/11529/14862","mmu00980","Metabolism of xenobiotics by cytochrome P450",-0.340243054366456,FALSE
"mouse_het","KEGG","mmu04340","Hedgehog signaling pathway",-1.43782512956627,0.456832450242664,"14634/74239/27373/20747/103583/109689/240888/104318/14633/59056/68897/216869/14632/226861/75788/16568/57810/16576/14451","mmu04340","Hedgehog signaling pathway",-0.340243054366456,FALSE
"mouse_het","KEGG","mmu05322","Systemic lupus erythematosus",-1.40393984525242,0.456832450242664,"319178/319150/319158/621893/68024/109711/319157/319179/260423/97122/319181/319151/100041230/319155/319184/319148/319161/319156/319182/360198/319168/319152/319153/319186/319160/326619/319180/319166/319169/319187/319177/319173/319172/319185/319159/319176/97908/14811/77605/15081","mmu05322","Systemic lupus erythematosus",-0.340243054366456,FALSE
"mouse_het","KEGG","mmu03272","Virion - Hepatitis viruses",1.53536843020682,0.459504842476875,"71955/16783/12527/64945/20479/116733/22134/67028/16784/22088/234852/16835/75608","mmu03272","Virion - Hepatitis viruses",0.337709907455446,FALSE
"mouse_het","KEGG","mmu04659","Th17 cell differentiation",-1.41180115070933,0.476140529085666,"16476/21812/17127/54721/19058/19094/21803/18035/14281/14462/18018/16161/15979/20848/20181/26420/20850/20851/11622/19401/18037/29857","mmu04659","Th17 cell differentiation",-0.322264849802285,FALSE
"mouse_het","KEGG","mmu04936","Alcoholic liver disease",-1.32266010433302,0.476190476190476,"100705/80911/12370/11671/64898/19094/26398/18035/11430/14245/26399/12387/108099/171095/66513/107476/19082/26420/105787/14104/12894/20787/11370/21415/21414/110695/11669/16842/11529/53859/29857","mmu04936","Alcoholic liver disease",-0.32221929473392,FALSE
"mouse_het","KEGG","mmu04518","Integrin signaling",-1.31758764252361,0.476190476190476,"18591/22341/14118/11465/18708/21803/192897/16399/16421/13866/12387/20750/21827/16775/109700/12841/94216/12835/12833/14268/12834/12842/320910/13649/241226/70549/18596/12843/14254","mmu04518","Integrin signaling",-0.32221929473392,FALSE
"mouse_het","KEGG","mmu05226","Gastric cancer",-1.31505389676683,0.476190476190476,"18708/17350/21803/242705/13866/23882/12387/21809/14183/22410/14784/22422/22418/20181/22059/57265/20418/14362/271849/21415/21414/72508/16480/13649/12006/23805/16842/13543","mmu05226","Gastric cancer",-0.32221929473392,FALSE
"mouse_het","KEGG","mmu00430","Taurine and hypotaurine metabolism",-1.40840359306099,0.47782585181179,"207182/246277","mmu00430","Taurine and hypotaurine metabolism",-0.32073035731639,FALSE
"mouse_het","KEGG","mmu01523","Antifolate resistance",1.49537323627806,0.48298043883141,"27416/12675/14590/19697/16193/18033/239273/17250","mmu01523","Antifolate resistance",0.316070458233187,FALSE
"mouse_het","KEGG","mmu00120","Primary bile acid biosynthesis",-1.4517367946299,0.50581512605042,"20280/15488/170789/17117/13123","mmu00120","Primary bile acid biosynthesis",-0.296008187522246,FALSE
"mouse_het","KEGG","mmu00770","Pantothenate and CoA biosynthesis",-1.44439894186549,0.50581512605042,"11671/18605/71743/99586/209558/246277/11669","mmu00770","Pantothenate and CoA biosynthesis",-0.296008187522246,FALSE
"mouse_het","KEGG","mmu04061","Viral protein interaction with cytokine and cytokine receptor",-1.41290316402426,0.50581512605042,"230979/12777/20308/20315/20306/21938/20307/20312/20296","mmu04061","Viral protein interaction with cytokine and cytokine receptor",-0.296008187522246,FALSE
"mouse_het","KEGG","mmu00640","Propanoate metabolism",-1.39499652362858,0.50581512605042,"66904/227095/97212/100705/73724/80911/56451/12040/11430/52665/380660/107476","mmu00640","Propanoate metabolism",-0.296008187522246,FALSE
"mouse_het","KEGG","mmu04611","Platelet activation",1.32927629033591,0.50581512605042,"16439/234889/18783/20619/18706/19045/16412/22323/19046/20779/14062/18798/14360/14682/20866/26413/109905/19224/18797/215449/18759","mmu04611","Platelet activation",0.296008187522246,FALSE
"mouse_het","KEGG","mmu05014","Amyotrophic lateral sclerosis",-1.226347297197,0.50581512605042,"74412/15114/68375/26408/214585/17719/11783/66414/17993/67665/69912/18645/227720/68202/12861/75406/51897/66945/12028/17720/13198/22030/233871/17709/56717/12371/66043/228033/72787/69875/12364/18141/29869/18643/68342/14814/225326/69077/68197/17705/227699/232943/19173/22433/75669/19058/19094/11465/17708/13191/67305/11911/54609/19069/26399/22142/545091/15382/66594/237782/14811/17711/12359/66997/67790/432611/22123/22333/67819/22059/12864/22151/26446/19324/170762/56208/73710/19184/68118/11951/21681/71679/67942/66152/22272/445007/54152/21938/66445/19175/67130/66218/18412/29857/14799","mmu05014","Amyotrophic lateral sclerosis",-0.296008187522246,FALSE
"mouse_het","KEGG","mmu05416","Viral myocarditis",1.37368439065115,0.532358490566038,"13052/20650/14360/13690/13527/208643/11352/13063/170758/12122","mmu05416","Viral myocarditis",0.273795814994729,FALSE
"mouse_het","KEGG","mmu05412","Arrhythmogenic right ventricular cardiomyopathy",-1.33592116409341,0.532358490566038,"11465/20648/192897/16399/16421/12387/24051/12295/109700/21415/20649/16651/21414/320910/16480/241226/16842","mmu05412","Arrhythmogenic right ventricular cardiomyopathy",-0.273795814994729,FALSE
"mouse_het","KEGG","mmu04927","Cortisol synthesis and secretion",1.30346579406621,0.532358490566038,"16439/16527/231991/18798/16526/14682/18797/18795/20845/320024/11513/12912/18584/218461/15370","mmu04927","Cortisol synthesis and secretion",0.273795814994729,FALSE
"mouse_het","KEGG","mmu04940","Type I diabetes mellitus",1.40405111498678,0.534136546184739,"12876/15893/19275/14964/15510/14998/14991","mmu04940","Type I diabetes mellitus",0.27234770612865,FALSE
"mouse_het","KEGG","mmu04972","Pancreatic secretion",1.3811927345934,0.541958372753075,"16439/22063/17274/66350/11931/18798/14682/53869/109905/18797/215449/18795/11513/11933","mmu04972","Pancreatic secretion",0.266034069878427,FALSE
"mouse_het","KEGG","mmu00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin",-1.3685629368084,0.541958372753075,"93683/15531/233781/14042/83398/217119/50786","mmu00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin",-0.266034069878427,FALSE
"mouse_het","KEGG","mmu04710","Circadian rhythm",-1.33672749169147,0.541958372753075,"18626/225998/13170/19079/11865/27373/103583/18627/104318/20893/21402/108099/56438/217166/19082/105787/18628","mmu04710","Circadian rhythm",-0.266034069878427,FALSE
"mouse_het","KEGG","mmu00280","Valine, leucine and isoleucine degradation",-1.32120883526615,0.541958372753075,"12039/78038/67041/15356/78894/66904/56357/227095/208715/97212/66948/73724/11671/110460/12040/11761/52538/110695/11669","mmu00280","Valine, leucine and isoleucine degradation",-0.266034069878427,FALSE
