"collection","pathway","pval","padj","ES","NES","size","leadingEdge_count","leadingEdge_entrez","leadingEdge_symbols"
"Reactome","REACTOME_PKR_MEDIATED_SIGNALING",0.172920065252855,0.536436469095523,0.330132966035501,1.21773579692904,60,15,"100038882;22142;22059;67951;22143;18148;19106;227613;217069;22146;22152;56791;72775;14088;67030","Isg15;Tuba1a;Trp53;Tubb6;Tuba1b;Npm1;Eif2ak2;Tubb4b;Trim25;Tuba1c;Tubb3;Ube2l6;Fance;Fancc;Fancl"
"Reactome","REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION",0.17233560090703,0.536436469095523,-0.445133623208606,-1.27767695950156,16,6,"67300;12757;22190;218203;22186;11772","Cltc;Clta;Ubc;Mylip;Uba52;Ap2a2"
"Reactome","REACTOME_DUAL_INCISION_IN_TC_NER",0.173803526448363,0.536791422393616,-0.303338770457928,-1.20183622078099,62,29,"27015;19891;67710;231329;22190;22592;67967;71101;17420;56438;14884;68275;22186;66467;19687;13871;50505;28000;69241;209357;319955;69833;18538;66983;59001;72584;252870;69263;69920","Polk;Rpa2;Polr2g;Polr2b;Ubc;Ercc5;Pold3;Uvssa;Mnat1;Rbx1;Gtf2h1;Rpa1;Uba52;Gtf2h5;Rfc1;Ercc2;Ercc4;Prpf19;Polr2d;Gtf2h3;Ercc6;Polr2f;Pcna;Zfp830;Pole3;Cul4b;Usp7;Rfc3;Polr2i"
"Reactome","REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN",0.180165289256198,0.540585624497334,0.325997752857438,1.20537841031873,62,21,"54342;66248;13478;24060;20443;56174;102580;381903;20444;54128;20442;236082;57357;320438;22122;208211;69080;66174;331026;20448;12091","Gnpnat1;Alg5;Dpagt1;Slc35a1;St3gal4;Nagk;Alg9;Alg8;St3gal2;Pmm2;St3gal1;Dhrsx;Srd5a3;Alg6;Gfus;Alg1;Gmppa;Nudt14;Gmppb;St6galnac4;Glb1"
"Reactome","REACTOME_METABOLISM_OF_POLYAMINES",0.176948051948052,0.540585624497334,0.347428591805875,1.2083989163298,44,16,"18263;26444;228608;59029;20810;18247;19181;18104;19167;19173;67089;17463;22123;26441;19170;70247","Odc1;Psma7;Smox;Psmd14;Srm;Oaz2;Psmc2;Nqo1;Psma3;Psmb5;Psmc6;Psmd7;Psmd3;Psma4;Psmb1;Psmd1"
"Reactome","REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES",0.181372549019608,0.540585624497334,-0.374286863542931,-1.23527184356287,30,8,"229603;73162;21929;11789;12534;22034;22190;226418","Otud7b;Otud3;Tnfaip3;Apc;Cdk1;Traf6;Ubc;Yod1"
"Reactome","REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES",0.182278481012658,0.540585624497334,-0.310899557464346,-1.17596317380822,52,14,"234135;69726;213389;192195;208266;14013;14056;213464;214162;235626;75410;140858;233904;54343","Nsd3;Smyd3;Prdm9;Ash1l;Dot1l;Mecom;Ezh2;Rbbp5;Kmt2a;Setd2;Kmt2b;Wdr5;Setd1a;Atf7ip"
"Reactome","REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA",0.177615571776156,0.540585624497334,-0.375506679676415,-1.22072245076918,29,9,"228410;74737;74320;67332;67337;54188;72290;433702;83410","Cstf3;Pcf11;Wdr33;Snrpd3;Cstf1;Cpsf4;Lsm11;Ncbp1;Cstf2t"
"Reactome","REACTOME_PYROPTOSIS",0.17636684303351,0.540585624497334,0.484357655959822,1.27191399327683,15,6,"69146;12363;208092;66700;54722;12028","Gsdmd;Casp4;Chmp6;Chmp3;Gsdme;Bax"
"Reactome","REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION",0.181818181818182,0.540585624497334,-0.340331898906509,-1.20370224392321,40,9,"52187;56692;229542;241915;54170;107932;14013;14056;19821","Rragd;Lamtor3;Gatad2b;Phc3;Rragc;Chd4;Mecom;Ezh2;Rnf2"
