"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"R-MMU-210991","Basigin interactions",17,0.585223964373859,1.64566497736341,0.0149072879373086,0.245085920325243,0.245085920325243,2333,"tags=53%, list=19%, signal=43%","11931/16412/16400/330836/20539/20501/17254/11933/12215",0.380730400722792
"R-MMU-9603798","Class I peroxisomal membrane protein import",19,-0.591094279291182,-1.60292137928992,0.0154431305797872,0.245707449964073,0.245707449964073,2575,"tags=42%, list=21%, signal=33%","18633/11671/19299/103737/11666/72129/20524/26874",0.380730400722792
"R-MMU-9842860","Regulation of endogenous retroelements",83,-0.400569925151509,-1.45984687648324,0.0157050122657449,0.245707449964073,0.245707449964073,4028,"tags=52%, list=33%, signal=35%","319178/319150/319158/22712/68024/319157/319179/260423/97122/319181/243834/319151/100041230/319155/319184/319148/380850/319161/319156/319182/360198/319168/319152/319153/54343/319160/24132/326619/319180/319166/319169/319187/319177/319173/319172/319185/319159/319176/97908/74149/100041979/77605/15081",0.352487857583619
"R-MMU-9843940","Regulation of endogenous retroelements by KRAB-ZFP proteins",83,-0.400569925151509,-1.45984687648324,0.0157050122657449,0.245707449964073,0.245707449964073,4028,"tags=52%, list=33%, signal=35%","319178/319150/319158/22712/68024/319157/319179/260423/97122/319181/243834/319151/100041230/319155/319184/319148/380850/319161/319156/319182/360198/319168/319152/319153/54343/319160/24132/326619/319180/319166/319169/319187/319177/319173/319172/319185/319159/319176/97908/74149/100041979/77605/15081",0.352487857583619
"R-MMU-1538133","G0 and Early G1",16,0.615182413977477,1.72700084003135,0.0167688115278502,0.258186463206582,0.258186463206582,3422,"tags=62%, list=28%, signal=45%","104394/13548/12447/21781/13559/12566/12428/19646/72568/12448",0.352487857583619
"R-MMU-216083","Integrin cell surface interactions",42,-0.463687144715805,-1.4983217939706,0.0178169738171086,0.270038509415553,0.270038509415553,2216,"tags=45%, list=18%, signal=37%","16398/14118/53867/16399/16421/20750/109700/12841/12822/83964/12825/12831/94216/12833/14268/12834/107581/320910/241226",0.352487857583619
"R-MMU-5358351","Signaling by Hedgehog",111,-0.365712694966769,-1.40212868573167,0.0188230565870207,0.28089792137554,0.28089792137554,1785,"tags=27%, list=14%, signal=23%","106633/104110/67661/78294/81896/21402/14633/22142/56438/104111/22187/66997/59056/22123/66753/18453/19084/216869/14632/226861/22151/26446/73710/19184/75788/116891/16568/57810/19175/14451",0.352487857583619
"R-MMU-447115","Interleukin-12 family signaling",9,-0.711553894847752,-1.58703492403553,0.0206388179943285,0.292920504494945,0.292920504494945,2207,"tags=67%, list=18%, signal=55%","54721/12330/16161/20848/18453/12931",0.352487857583619
"R-MMU-390918","Peroxisomal lipid metabolism",20,-0.557784347178916,-1.55096376968855,0.0206594523516081,0.292920504494945,0.292920504494945,3174,"tags=55%, list=26%, signal=41%","23986/110959/20280/15488/80911/11671/170789/11430/11666/17117/20524",0.352487857583619
"R-MMU-606279","Deposition of new CENPA-containing nucleosomes at the centromere",61,-0.419109669130054,-1.4587714752416,0.0208366132063415,0.292920504494945,0.292920504494945,4283,"tags=66%, list=35%, signal=43%","66311/319183/71876/319178/319158/68024/319157/18148/319179/233532/97122/319181/60411/100041230/319155/319184/66336/70645/319161/319156/319182/319168/67733/319160/326619/319180/69928/319166/319169/319187/319177/319173/319172/319185/319159/319176/20892/26886/77605/66570",0.352487857583619
"R-MMU-774815","Nucleosome assembly",61,-0.419109669130054,-1.4587714752416,0.0208366132063415,0.292920504494945,0.292920504494945,4283,"tags=66%, list=35%, signal=43%","66311/319183/71876/319178/319158/68024/319157/18148/319179/233532/97122/319181/60411/100041230/319155/319184/66336/70645/319161/319156/319182/319168/67733/319160/326619/319180/69928/319166/319169/319187/319177/319173/319172/319185/319159/319176/20892/26886/77605/66570",0.352487857583619
"R-MMU-5578775","Ion homeostasis",23,0.526226523989811,1.60548490416843,0.0213856178812729,0.296343562069068,0.296343562069068,2617,"tags=43%, list=21%, signal=34%","16439/22063/11931/65973/20866/20541/229709/11933/11928/12313",0.352487857583619
"R-MMU-350054","Notch-HLH transcription pathway",22,-0.564948108321152,-1.57743109232036,0.0222514241615393,0.297921559942384,0.297921559942384,2457,"tags=41%, list=20%, signal=33%","433586/18131/56233/20602/103806/14534/333639/170787/18128",0.352487857583619
"R-MMU-422475","Axon guidance",206,-0.33092983157526,-1.38474370639167,0.0222073816986747,0.297921559942384,0.297921559942384,2402,"tags=31%, list=19%, signal=25%","18643/20563/14733/66713/13643/26396/13448/227377/20739/216963/26394/11465/18708/53867/11771/16399/13866/78294/22142/235611/14784/22187/13637/13841/13838/12841/12569/330662/18844/20315/22151/223435/23939/15529/11733/20418/623279/73710/71770/20346/20564/12825/12831/18846/11876/20351/14182/12833/13845/17967/20742/14432/67784/19876/12834/17395/13649/110351/67300/18750/107448/13429/14586",0.352487857583619
